# 33697	t２３０／４／腹の中２	

252116	?		どこまで歩いても真っ暗、あわわわわわ・・怖くなる	No matter how far they walk it's pitch black. 「Awaaa...
252117	+		ミラクルが、異界ゲートを作り脱出しようとするが	It's scary.」 Miracle tries to create an otherworld gate
252118	+		どこから来たのかも分からないし、ゲートの試行錯誤には時間がかかりすぎる	to escape, but they don't know where they came from, and
252119	+		出れないのか？	trial-and-error for the gate takes too much time. 「Can't we
252120	+		わからない、とにかく移動してあちらこちら調べるしかあるまい	get out?」 「I don't know. We have no choice but to move
252121	+		\t設定：ガルティアの腹は　異界です。	around and investigate.」 Setting: Galtia's stomach is another
252122	+		\tどこか別の所に繋がっています	realm. It connects to somewhere else. A fleshy location,
252123	+		\t肉質感のある場所、巨大な生き物の胃の中のイメージ	image of inside a giant creature's stomach. It's pitch dark.
252124	+		\t真っ暗です、魔法で光を付けておく必要がある	Need to use magic to create light. However, there are many
252125	+		\tただし、安全な場所も多く、胃酸があふれる地域は限られています	safe areas. Regions overflowing with gastric acid are limited.
252126	+		\tこの中で住む事もやろうと思ったら可能です	It's possible to live inside if one wanted. For otherworld
252127	+		\t異界ゲートについてはワールド設定．ゲートコネクト等を参照	gates, refer to world setting. Gate Connect, etc. Miracle
252128	+		\tミラクルは元の世界へのゲートのアドレス？が分からない状態です	does not know the gate address back to the original world.
