# 33753	t２３１／２／魔軍部隊発見	

252559	?		ゼス首都に向かって進撃してくる魔軍部隊を発見する	They discover the Monster Army unit
252560	+		砂煙をあげて３万の部隊が動いている	advancing toward the Zeth capital. 30,000
252561	+		どんどんゼス首都に向かっていますよ、迎撃しないと	troops moving while raising clouds of dust.
252562	+		アホか、今つっこんでどうする。	They are heading straight for the Zeth
252563	+		俺様がいくら強くても３万体を倒すなんてめんどうだ。	capital. We must intercept them. Idiot.
252564	+		魔物将軍はのろいのだ、後ろ方からやってくるぞ。少し待て	What would charging in now accomplish?
252565	+		・・・	No matter how strong I am, taking on
252566	+		・・・	30,000 is too much trouble. The Monster
252567	+		ランス達の前を魔軍が通り抜けていく・・	Generals are slow. They'll come from
252568	+		よし、そろそろだな。	the rear. Wait a bit. ... ... The Monster
252569	+		見えたのですか？	Army passes right in front of Rance and
252570	+		いや、感だ。	party... Alright, it's about time. Can you
252571	+		突撃ー	see them? No, it's intuition. Charge---
