# 32921	１１０／ケイブワン／戦闘後	
* Kaybwan	ケイブワン	Female
* Red Monster Soldier	汎用魔物兵赤	Male

188801	Kaybwan	ぐぬぬ	「はあ……はあ……」	「Haa... haa...」

188802	Kaybwan		「な、なんとか逃げ切れたようわんね……」	「S-seems we barely escaped wan...」

188803	Red Monster Soldier	基本	「うう、部隊がボロボロです……」	「Uuu, the unit is in tatters...」

188804	Red Monster Soldier		「これからどうしますか？」	「What now?」

188805	Kaybwan	ぐぬぬ	「…………か、かえる」	「............Go home.」

188806	Red Monster Soldier	基本	「ええっ！？」	「Eeeh!?」

188807	Kaybwan		「なにか文句あるわん？」	「Got a problem wan?」

188808	Red Monster Soldier		「あ、いえ……文句というか……	「Ah, no... it's just...
188809	+		　その、いいのかなって……」	　Is it okay...?」

188810	Red Monster Soldier		「だって、カミーラ様、	「Because leaving Camilla-sama
188811	+		　放置することになりますが……」	　like this...」

188812	Kaybwan	ぐぬぬ	「じゃあどうしろって言うわん！」	「Then what do you want me to do wan!」

188813	Kaybwan		「あ、相手は魔人ガルティアも魔人メディウサも	「The opponent is the human who defeated
188814	+		　倒してしまうような凶悪な人間で……」	　even Fiend Galtia and Fiend Medusa...

188815	Kaybwan		「と、特にメディウサと言えば……	　Especially Medusa...
188816	+		　会う度にいつも意地悪ばかりしてきて……	　always bullies me every time we meet...
188817	+		　ひいっ、今思い出しても足がガクガク……」	　Hii, just remembering makes my legs shake...」

188818	Kaybwan		「そんなメディウサも倒してしまうような奴……	「A guy who can even defeat Medusa...
188819	+		　ワンだけじゃどうしようもないわ……」	　There's nothing one wan like me can do...」

188820	Kaybwan	講釈たれ	「だ、だから、これは戦略的撤退なの……	「T-that's why this is a strategic retreat...
188821	+		　ケイブリス様を裏切ったわけじゃないの」	　I'm not betraying Kayblis-sama.」

188822	Kaybwan		「真に優れた軍師は、	「A truly excellent strategist
188823	+		　攻め時よりも引き際をわきまえてるもの」	　knows when to retreat better than when to attack.」

188824	Red Monster Soldier	基本	「でも……」	「But...」

188825	Kaybwan	ぐぬぬ	「いいわん！」	「Enough wan!」

188826	Kaybwan		「いいから帰るわん！」	「We're going home wan!」

188827	Red Monster Soldier	基本	「は、はいィーーーッ！」	「Y-yes!」
