# 30992	２３０／２１／その後の戦局	
* Zeth Mage Soldier	汎用ゼス男魔法兵	Male
* Magic the Gandhi	マジック	Female
* Yamada Chizuko	千鶴子	Female

44705	-	臨時首都マーク、ゼス軍司令部――	Temporary capital Mark, Zeth Army Command――

44706	Zeth Mage Soldier	「東部戦線の司令部より入電！	「Report from the eastern front command!
44707	+	　魔人ガルティア……総統が撃破されたそうです！」	　Fiend Galtia... has been defeated by the Supreme Leader!」

44708	-	久方ぶりの朗報に、ゼスの司令部が湧いた。	The Zeth command center erupted in joy at the long-awaited good news.

44709	Magic the Gandhi	「は〜〜〜〜〜〜……！」	「Haaaaaaa......!」

44710	Yamada Chizuko	「ふぅ……安心したわ」	「Haa... What a relief.」

44711	Magic the Gandhi	「うん、よかった。	「Yeah, thank goodness.
44712	+	　これで……食料の方も何とかなる？」	　With this... we can manage the food situation too?」

44713	Yamada Chizuko	「消費が減れば……うん、まだ厳しいけど、	「With reduced consumption... Yes, it's still tough,
44714	+	　やりくりはできるはず」	　but we should be able to make it work.」

44715	Magic the Gandhi	「後はメディウサ、かぁ……」	「Now only Medusa is left...」

44716	Yamada Chizuko	「そちらの方が、根は深いわね……」	「That one has deeper roots...」

44717	Magic the Gandhi	「気は抜かないでいきましょ」	「Let's stay vigilant.」
