# 32089	ユーティン／裸	
* Yutin Fulz	ユーティン	Hermaphrodite
* Mill Yorks	ミル	Female
* Papaya Server	パパイア	Female
* Copandon Dott	コパンドン	Female

121830	Yutin Fulz	「あはぁ〜〜〜♪　温泉気持ちいい〜♪」	「Ahaa~~~♪ The hot spring feels so good~♪」

121831	-	深夜にこっそりとユーティンが	Late at night, Yutin secretly
121832	+	温泉を楽しんでいた。	was enjoying the hot spring.

121833	Yutin Fulz	「ふたなりだから、	「Because I'm a futa,
121834	+	　人のいない時間に入らないとなのが、	　I have to come when no one's around,
121835	+	　困りものだけど、やっぱり温泉いいなあ……」	　which is inconvenient, but hot springs are the best...」

121836	Yutin Fulz	「あら？　誰か入ってきちゃった？」	「Oh? Someone came in?」

121837	Yutin Fulz	「残念だけど、	「Too bad, but
121838	+	　なら私は出ようかな……」	　I should leave then...」

121839	Yutin Fulz	「はあ、一般世界だとふたなりは	「Haa, being a futa in the normal world
121840	+	　色々と気を遣うなぁ……」	　requires so much care...」

121841	Yutin Fulz	「って、えっ、えっ……ええっ！？」	「Wait, eh, eh... Ehh!?」

121842	-	新たな客は何故か一直線に	The new guest came straight toward
121843	+	ユーティンのもとへ向かってきた。	Yutin for some reason.

121844	Mill Yorks	「こんばんは〜」	「Good evening~」

121845	Yutin Fulz	「え、あ、はい……」	「Eh, ah, yes...」

121846	Mill Yorks	「突然ですけど……」	「This is sudden but...」

121847	Mill Yorks	「お××××触らせて下さい！」	「Please let me touch your cock!」

121848	Yutin Fulz	「…………	「............
121849	?	えっ？」	Eh?」

121850	Yutin Fulz	「えええええええええ！？」	「Eeeeeeeeeeh!?」

121851	Mill Yorks	「前から興味あったので触らせて下さい！」	「I've been interested for a while so please let me touch it!」

121852	Papaya Server	「あ、そういうのいいの？	「Ah, is that okay?
121853	+	　じゃあ、私もー」	　Then me too~」

121854	Yutin Fulz	「うわぁ、誰かいた！？」	「Uwaa, someone else was here!?」

121855	Papaya Server	「うふふ、おねーさん、	「Ufufu, miss,
121856	+	　ちょーっち興味あったのよねー」	　I was a bit curious too~」

121857	Yutin Fulz	「あ、ちょ、えっ！？	「Ah, wait, eh!?
121858	+	　いやっ、そういうの困ります！	　No, that's troubling!
121859	+	　私はコパンドン様の奴隷で――！」	　I'm Copandon-sama's slave一!」

121860	Papaya Server	「あっ、嫌だとは言わないのね。	「Ah, you didn't say no.
121861	+	　おっけー」	　Okay.」

121862	Yutin Fulz	「ああっ、そういうことではなくー！」	「Aah, that's not what I meant!」

121863	Papaya Server	「だいじょーぶ、痛くしなーい。	「It's okay, I won't hurt you.
121864	+	　ほほー、これが天然ものかー」	　Hoh~, so this is the real thing~」

121865	Mill Yorks	「おお、すごい……	「Ooh, amazing...
121866	+	　男の人のそれとまったく一緒だー……」	　It's exactly like a man's...」

121867	Mill Yorks	「あはっ、ピクピクしてるー♪」	「Aha, it's twitching♪」

121868	Yutin Fulz	「あ、あ、あ……」	「A, a, a...」

121869	Yutin Fulz	「あんまり……触られりゅと、駄目ですぅ……」	「If you touch it too much... it's no good...」

121870	-	　	　
121871	+	　　＜むく、むくむくむく……＞	　　＜Throb, throb throb throb...＞

121872	-	血液が集中し、ペニスが大きく膨らみ、	Blood rushed in, her penis swelled hugely,
121873	+	天を突くように上を向き始めた。	and pointed upward like it was piercing the sky.

121874	Yutin Fulz	「や……やだ、ぁ……」	「No... don't...」

121875	Mill Yorks	「きゃーーーー♪」	「Kyaaaaa♪」

121876	Papaya Server	「お、大っきくなったあ。	「Oh, it got so big.
121877	+	　これはもう同意が得られたってことよね〜」	　This means consent, right~」

121878	Yutin Fulz	「あ、ああ……殺してぇ……」	「A, aah... Kill me...」

121879	-	…………	............

121880	-	……	...

121881	Yutin Fulz	「……ひんっ、ぐすっ、辱められたぁ」	「...Hin, sniff, I was humiliated...」

121882	-	数十分後、満足した二人に解放されて、	Tens of minutes later, after being released by the satisfied pair,
121883	+	ユーティンはさめざめと泣いていた。	Yutin was sobbing quietly.

121884	Yutin Fulz	「あ、あれ？」	「A-Ah?」

121885	Copandon Dott	「…………」	「............」

121886	Copandon Dott	「何してんねん……」	「What are you doing...」

121887	Yutin Fulz	「うわーーーん！	「Uwaaaan!
121888	+	　違うんですーーー！」	　It's not what it looks like!」
