# 31303	２４１／５／ワシントン花畑	
* Rance	ランス	Male
* Reset Kalar	リセット	Female
* Sill Plain	シィル	Female
* Nagi su Ragarl	子供ナギ	Female
* Masou Shizuka	子供志津香	Female

65370	-	ランス達は早うしも使い、	Rance and the others used fast travel,
65371	+	可能な限り急いでワシントン花畑を再訪した。	and hurried back to Washington Flower Field as fast as possible.

65372	Rance	「ようし、強行突破……だが……」	「Alright, forced breakthrough... but...」

65373	-	ワシントン花畑は、今日も鈴に似た音を	Washington Flower Field was ringing with bell-like sounds today as well,
65374	+	周囲に響かせていた。	echoing around.

65375	Rance	「や、やかましい……」	「So noisy...」

65376	Reset Kalar	「んー、全然わかんないけどなぁ……」	「Hmm, I don't get it at all...」

65377	Sill Plain	「ち、小さい子たちにお願いした方が	「Maybe we should ask the little ones
65378	+	　いいかもしれませんね……くぅ……」	　to help... Kuu...」

65379	Rance	「ちっ、気が進まんが……」	「Tch, I don't want to but...」

65380	Reset Kalar	「まっかせて！　行くよー！」	「Leave it to me! Let's go~!」

65381	Nagi su Ragarl	「ごーー！」	「Go---!」

65382	Masou Shizuka	「ま……急いだ方が良さそうね」	「Well... We should hurry.」
