# 33323	６０７／恋愛模様	route
* Yamamoto Rangi	乱義２	Male
* Nagata-kun	長田君２	Male
* Sushinu the Gandhi	スシヌ２	Female
* Mix Tou	ミックス２	Female
* Parsley Rig Zeth	パセリ幽霊	Female
* Zance Leazas	ザンス２	Male
* El Mofus	エール２	Player's choice

226545	-		あなた達はパワジオンセンという迷宮を目指して、	Aiming for the labyrinth called Power Geonsen,
226546	+		ゼス平原を進んで行く。	you advanced through the Zeth Plains.

226547	Yamamoto Rangi	基本	「さて、少し早いが、	「Well, it's a bit early,
226548	+		　今日はここで休息を取ることとしよう」	　but let's rest here for today.」

226549	Nagata-kun		「はーっ、疲れたぜーい」	「Haa~, I'm tired.」

226550	Yamamoto Rangi		「スシヌ、冒険初日だがどうだい？	「Sushinu, how was your first day of adventure?
226551	+		　体の調子は」	　How's your body?」

226552	Sushinu the Gandhi		「あ、うん、まだ大丈夫。	「Ah, yeah, I'm still okay.
226553	+		　ま、まだまだ行けるよ」	　I can still keep going.」

226554	Yamamoto Rangi		「そうかい？	「Really?
226555	+		　まだスシヌにとっては始まったばかりなんだ。	　For Sushinu this has only just begun.
226556	+		　あまり無理はしないようにね」	　Don't push yourself too hard, okay?」

226557	Sushinu the Gandhi	笑顔	「うん。	「Yeah.
226558	+		　えへへ、お兄ちゃん、ありがとう」	　Ehehe, thank you big bro.」

226559	Mix Tou	基本	「体に違和感を覚えたらあたしの所に来なさい。	「If you feel anything off with your body come to me.
226560	+		　診るから」	　I'll check you.」

226561	Sushinu the Gandhi		「あ、えと……」	「Ah, um......」

226562	Mix Tou		「ミックス。医者よ。ミラクル・トーの娘。	「Mix. Doctor. Daughter of Miracle Tor.
226563	+		　呼ぶとき敬称はなし。ただのミックスでいい。	　No honorifics when calling me. Just Mix is fine.
226564	+		　あたしもスシヌって呼ぶ」	　I'll call you Sushinu too.」

226565	Sushinu the Gandhi		「あ、う、うん……」	「Ah, y, yeah......」

226566	Sushinu the Gandhi		「いやー、それにしても安心したわ。	「Wow, but I'm relieved.
226567	+		　みんないい子ばかりだし、	　Everyone's such good kids,
226568	+		　この調子なら大丈夫そうねー」	　At this rate it should be fineー.」

226569	Sushinu the Gandhi		「あ、お婆ちゃん。	「Ah, grandma.
226570	+		　今日はずっと黙ってたね」	　You were quiet all day today.」

226571	Nagata-kun		「うわっ！？」	「Uwa!?」

226572	Nagata-kun		「つつつ、杖が喋った！？」	「Th, th, the staff talked!?」

226573	Sushinu the Gandhi		「ああ、そういえば挨拶がまだだったわね。	「Ah, that's right, I hadn't greeted everyone yet.
226574	+		　これは失礼しました」	　My apologies.」

226575	Parsley Rig Zeth		「よいしょ」	「Heave ho.」

226576	-		スシヌの持つ杖から、	From the staff Sushinu held,
226577	+		するーりとパセリが飛び出てきた。	Parsley smoothly popped out.

226578	Nagata-kun		「うっ……」	「Uhh......」

226579	Nagata-kun		「うわああああああああ！？	「Uwaaaaaaaaaah!?」
226580	+		　おばおば、お化けーーー！？」	　Granny granny, ghostー!?」

226581	-		長田君があなたの背中に高速で隠れた。	Nagata-kun quickly hid behind your back.

226582	Parsley Rig Zeth		「あらー、一周回って新鮮な反応ー」	「Ara~, such a fresh reaction after a full circle.」

226583	Parsley Rig Zeth		「初めまして。	「Nice to meet you.
226584	+		　スシヌのお婆ちゃんのお婆ちゃんの……	　Sushinu's grandma's grandma's......
226585	+		　えーと……」	　Um......」

226586	Parsley Rig Zeth		「とにかく先祖の幽霊、パセリと申します」	「Anyway, I'm the ancestor ghost, Parsley.」

226587	Parsley Rig Zeth		「うふふ、実は普段からこうして	「Ufufu, actually I've been
226588	+		　パセリには守護霊として	　sticking to Parsley as her guardian spirit
226589	+		　ピッタリくっついてましたー」	　like this the whole timeー.」

226590	Sushinu the Gandhi		「あ、うん……	「Ah, yeah......
226591	+		　私には守護霊というよりも……	　To me she's more like......
226592	+		　お婆ちゃんみたいな存在だけど」	　a grandma figure.」

226593	Yamamoto Rangi		「お久し振りです、パセリ様」	「It's been a while, Lady Parsley.」

226594	Parsley Rig Zeth		「うふふー、乱義君、久し振り。	「Ufufu~, Rangi-kun, long time no see.
226595	+		　色男っぷりに磨きがかかってきたわね」	　You've become even more handsome.」

226596	Nagata-kun		「しゅ、守護霊って……そんなあっさり……」	「Gu, guardian spirit...... so casually......」
226597	+		「本当に！？　本当に驚いている！？」	「For real!? Are you really surprised!?」

226598	Nagata-kun		「何を！？　何を納得したの！？」	「What!? What did you accept!?」

226599	Nagata-kun		「もう受け入れた！？	「You already accepted it!?
226600	+		　お前、器でかいな！？」	　You've got a huge capacity!」

226601	Parsley Rig Zeth		「うふふ、＜エール＞ちゃんね。	「Ufufu, ＜エール＞-chan.
226602	+		　杖の中から見ていたわ」	　I was watching from inside the staff.」

226603	Parsley Rig Zeth		「長田君も、どうかスシヌのこと	「Nagata-kun, please take good care of Sushinu too.」
226604	+		　よろしくお願いね」	

226605	-		パセリは呑気にぺっこりと頭を下げた。	Parsley casually bowed her head.

226606	Nagata-kun		「は、はあ……	「Ha, haa......
226607	+		　なんか、調子狂う人だなぁ……」	　What a person who throws off the rhythm......」

226608	Mix Tou	我関せず	「あたし、幽霊って苦手なのよね……	「I'm not good with ghosts......
226609	+		　なんの為に人を治してんだってなるから」	　Makes me wonder why I even heal people.」

226610	Nagata-kun	基本	「お医者さんはそうだろうね……」	「That's true for a doctor......」

226611	Nagata-kun		「えっと、杖から出てきたけど……	「Um, you came out of the staff......
226612	+		　もしかして日光さんみたいな特殊な杖？」	　Are you a special staff like Nikkou-san?」

226613	Sushinu the Gandhi		「あ、うぅん、あれとはまた違うの」	「Ah, no, it's different from that.」

226614	Parsley Rig Zeth		「あの方は生きた刀というかなり特殊な存在だけど、	「That one is a living blade, quite special,
226615	+		　私は杖に憑依しているだけだから全く別物ねー」	　but I'm just possessing the staff, so completely differentー.」

226616	Sushinu the Gandhi		「うん、それでお婆ちゃんの魔力を	「Yeah, so I borrow grandma's magic power a bit
226617	+		　少し借りて威力増強のブースターにしたり、	　to boost the power,
226618	+		　補助として複雑な魔法を簡単にしたりしているの」	　and make complicated magic easier as support.」

226619	Parsley Rig Zeth		「あとは寂しい時に声をかけたり、	「Also talking to her when she's lonely,
226620	+		　迷った時に相談を受けたり、ね？」	　and giving advice when she's lost, right?」

226621	Parsley Rig Zeth		「今回は若い子ばかりの冒険だから、	「This time it's an adventure with only young ones,
226622	+		　私はあまり表に出ないようにするつもりだけど」	　so I plan to stay in the background mostly.」

226623	Nagata-kun		「はーっ、びっくりした……」	「Haa~, that surprised me......」

226624	Zance Leazas		「げっ、悪霊ババア」	「Geh, evil ghost granny.」

226625	Parsley Rig Zeth		「あら、ザンスちゃん」	「Ara, Zance-chan.」

226626	Nagata-kun		「あ、悪霊ババアって……	「E, evil ghost granny......
226627	+		　なんちゅう口の悪い……」	　What a foul mouth......」

226628	Zance Leazas		「嫌いなんだよ、このババア……」	「I hate this granny......」

226629	Parsley Rig Zeth		「あ、ねえねえ、ところで	「Ah, hey hey, by the way
226630	+		　ずーっと聞きたかったんだけど……」	　I've been wanting to ask for a while......」

226631	-		ずいっ。	Zoom.
226632	+		パセリが身を乗り出してあなたと目を合わせてきた。	Parsley leaned in and made eye contact with you.

226633	Parsley Rig Zeth		「＜エール＞ちゃんはこの一行の中で	「＜エール＞-chan, among this group
226634	+		　誰が一番好きなのかしら？」	　who do you like the most?」

226635	Sushinu the Gandhi	パニック	「お婆ちゃん！？」	「Grandma!?」

226636	El Mofus	基本	「…………。」	「............」
226637	Nagata-kun		「マジか！？」	「For real!?」

226638	Nagata-kun		「おまっ、ばっか、照れるって！	「Hey, idiot, that makes me blush!
226639	+		　俺案外そういうの照れるって！	　I'm surprisingly shy about that!
226640	+		　ま、俺ら相棒だから当然だけど！？」	　Well, we're partners so of course, right!?」

226641	Parsley Rig Zeth		「うーん、そういう意味で	「Hmm, I didn't mean it in that way
226642	+		　聞いたんじゃないんだけど……」	　though......」

226643	Parsley Rig Zeth		「まだ＜エール＞ちゃんには早い質問だった？	「Was that question too early for ＜エール＞-chan?
226644	+		　それとも誤魔化された？	　Or were you dodging it?
226645	+		　それとも……うふふ、そういう意味？」	　Or...... ufufu, that kind of meaning?」

226646	Sushinu the Gandhi		「お婆ちゃん、なに言ってるの！？」	「Grandma, what are you saying!?」

226647	Sushinu the Gandhi	パニック	「ええええええええ！？」	「Eeeeeeeeeeeh!?」

226648	Sushinu the Gandhi	基本	「わたっ、わ、わた、わたし！？」	「Me, m, me, me!?」

226649	Parsley Rig Zeth		「あらあら？」	「Ara ara?」

226650	Parsley Rig Zeth		「やったわね、スシヌ。	「Well done, Sushinu.
226651	+		　まずは1ポイントゲット」	　First point acquired.」

226652	Sushinu the Gandhi	パニック	「なにそれ！？」	「What is that!?」

