# 31087	２３２／２／魔軍に支配された町１１	
* Sill Plain	シィル	Female
* Rance	ランス	Male
* Oda Kouhime	香姫	Female

49973	Sill Plain	「ラ、ランス様〜〜？　ランス……あっ」	「R-Rance-sama~~? Rance... Ah」

49974	Rance	「がははははは！	「Gahahahahaha!
49975	+	　なかなか良かったぞ、ルンルンちゃん！」	　That was pretty good, Runrun-chan!」

49976	汎用女性／基本	「うん〜。えへへ、気持ちよかったよそーとーさん。	「Yeah~. Ehehe, it felt good, daddy.
49977	+	　またねぇ」	　See you later.」

49978	-	向こうの建物から、上機嫌のランスが出てきて、	From the building over there, a cheerful Rance came out
49979	+	一緒に出てきた少女と別れていた。	and parted with the girl who was with him.

49980	Sill Plain	「ラ、ランス様……」	「R-Rance-sama...」

49981	Rance	「おう、ちょいと迫ったら簡単にやれた。	「Yeah, I pressed her a bit and it was easy.
49982	+	　ちょっと抜けた感じの子だったが具合は良かった」	　She was a bit airheaded but felt great.」

49983	Sill Plain	「あ……そ、そうですか……」	「Ah... I-I see...」

49984	Oda Kouhime	「あの……兄様。それより、この町の事ですが……」	「Um... Brother. More importantly, about this town...」

49985	-	香姫が手短に、住民から聞いた話を	Kou briefly relayed what she heard from the residents
49986	+	ランスに伝えた。	to Rance.

49987	Rance	「ほうほう、ルールーハンデルか。	「Hmm, Rulehandel huh.
49988	+	　そこに行けば、今度は知的な娘とやれるわけだな」	　If we go there, next I'll get to do it with intellectual girls.」

49989	Oda Kouhime	「え、ええと、それは……どうでしょう」	「U-um, about that... I'm not sure.」

49990	Rance	「がはははは、よし決まりだ！	「Gahahahaha, decided!
49991	+	　ルールーハンデルに行くぞ！」	　We're heading to Rulehandel!」
