# 31572	ミステリア／キャライベントＢ	
* Reset Kalar	リセット	Female
* Mysteria Tor	ミステリア	Female
* Rance	ランス	Male
* Nagi su Ragarl	子供ナギ	Female
* Caloria Cricket	カロリア	Female
* Pigu Geliciam	ピグ	Female
* Masou Shizuka	子供志津香	Female

89178	Reset Kalar	「おばーちゃん、もっとやってやってー！」	「Granny, do more, do moreー!」

89179	Mysteria Tor	「ああもう、あっちへお行き」	「Aah, go over there already.」

89180	Rance	「んー？　なにしてるんだ？」	「Hmm? What are you doing?」

89181	Reset Kalar	「あ、おとーさん！」	「Ah, Daddy!」

89182	Nagi su Ragarl	「あのねー、魔女を遊びに誘ってるの」	「Hey, we're inviting the witch to play.」

89183	Rance	「魔女って……ミステリアを？」	「The witch... you mean Mysteria?」

89184	Mysteria Tor	「まったく、参っちまうね……」	「Good grief, this is too much...」

89185	-	ミステリアは足下にまとわりつく	Mysteria looked extremely annoyed
89186	+	リセット達を見て心底嫌そうに顔をしかめる。	at Reset and the others clinging to her legs.

89187	Rance	「おいおい、こいつは大魔女とか言われてる奴だぞ。	「Hey hey, this is the great witch we're talking about.
89188	+	　お前ら下手に遊ぶとカエルにされたりするぞ」	　If you mess with her she might turn you into frogs.」

89189	Mysteria Tor	「おや、誰に聞いたんだい？　そんな話」	「Oh? Where did you hear that story?」

89190	Rance	「そんな噂を聞いた。	「I heard that rumor.
89191	+	　お前、怖がられてるぞ」	　You're feared.」

89192	Mysteria Tor	「イッヒッヒッ、魔女なんて	「Hihihi, being feared
89193	+	　怖がられるくらいで丁度いいのさ」	　is just right for a witch.」

89194	Reset Kalar	「えー、おばーちゃんそんなことしないよ」	「Ehh, granny wouldn't do that.」

89195	Nagi su Ragarl	「そーそー」	「Yeah yeah.」

89196	Rance	「ちび共には人気みたいだな」	「Seems popular with the kids.」

89197	Mysteria Tor	「子供ってなぁ、恐れ知らずだからねぇ」	「Kids don't know fear.」

89198	Mysteria Tor	「ほれ、向こうへ行きな。	「Here, go over there.
89199	+	　ふ〜〜〜っ」	　Fuuu~~~」

89200	-	タハコの煙がナギの体を通り過ぎる。	The tobacco smoke passed through Nagi's body.

89201	Nagi su Ragarl	「わぷっ、煙くちゃい！」	「Wapuh, it stinks!」

89202	Nagi su Ragarl	「あれ？　臭くない……	「Huh? It doesn't smell bad...
89203	+	　むしろ……甘い？」	　It actually smells... sweet?」

89204	Reset Kalar	「リンゴの香りだー」	「It's apple scentー」

89205	Mysteria Tor	「イヒヒ……	「Ihihi...
89206	+	　安心しな、害はないよ」	　Don't worry, it's harmless.」

89207	-	ランスに言ってからミステリアは	After speaking to Rance, Mysteria
89208	+	大きくタハコの煙を吸い込んだ。	took a huge puff from her pipe.

89209	Mysteria Tor	「ふ〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜	「Fuuuuuuuuuuuuuuuuuuuuuuuu
