# 32605	２１１／２／メルフェイスとジャロ	
* Sill Plain	シィル	Female
* Rance	ランス	Male
* Pigu Geliciam	ピグ	Female
* Kibako	キバ子	Female
* Bezeleye	ベゼルアイ	Female
* Pastel Kalar	パステル	Female
* Jaro Jaslak	ジャロ	Male
* Melfeis Promenade	メルフェイス	Female

162997	-		旅の道中、一行はキャンプの中で休憩していた。	During the journey, the group was resting in camp.

162998	Sill Plain	考え中	「あら？　ランス様、	「Oh? Rance-sama,
162999	+		　お出かけですか？」	　are you going out?」

163000	Rance	基本	「おう」	「Yeah.」

163001	Pigu Geliciam		「どこ行くのどこ行くの？	「Where are you going? Where are you going?
163002	+		　一緒していーい？」	　Can I come with you~?」

163003	Kibako	笑顔	「がうがう！　がうがう！」	「Gau gau! Gau gau!」

163004	Rance	基本	「えーい、ひっつくなお前ら！	「Hey, don't cling to me you guys!
163005	+		　こらキバ子、散歩の時間じゃないぞ！」	　Hey Kibako, it's not walk time right now!」

163006	Bezeleye		「ふーん」	「Hmm.」

163007	Rance		「なんだ？」	「What?」

163008	Bezeleye		「どこ行くか当ててみましょうか。	「Shall I guess where you're going?
163009	+		　メルフェイスちゃんの所でしょ」	　It's to see Melfeis-chan, right?」

163010	Rance	笑顔	「がははは！　そのとーーり！」	「Gahahaha! Exactly right!」

163011	Sill Plain	基本	「え、それって、その……」	「Eh, that means, um......」

163012	Rance	エロ顔	「くくく、奴隷のお前には関係ない。	「Heh heh heh, this has nothing to do with a slave like you.
163013	+		　シィル君、君は留守番していなさい」	　Sill, you stay behind and watch the house.」

163014	Sill Plain	泣き	「う、はい……」	「U, yes......」

163015	Pastel Kalar	基本	「まったく、マイペースな奴め……」	「Good grief, what a carefree guy......」

163016	Rance~	エロ顔	（さーて、メルフェイスちゃんはどこかなー？	（Now then, where is Melfeis-chan~?
163017	+		　もしかしたら今日中に一発できるかも……	　Maybe I can fuck her once today......
163018	+		　ぐふふふ……）	　Gufufufu......）

163019	Jaro Jaslak	基本	「ふーっ、すっきりしたぁー！」	「Phew, that felt great!」

163020	Rance		「む、お前は……」	「Hm, you are......」

163021	Jaro Jaslak		「おや、これは総統殿」	「Oh, if it isn't the Supreme Leader.」

163022	-		近くにあったテントから、	From a nearby tent,
163023	+		ジャロとメルフェイスが連れ立って出てきた。	Jaro and Melfeis came out together.

163024	Melfeis Promenade		「あ、きゃっ……」	「Ah, kyaa......」

163025	-		メルフェイスは頬を上気させながら、	Melfeis's cheeks were flushed as
163026	+		ずり落ちていた服の肩紐を直す。	she fixed the slipping shoulder strap of her clothes.

163027	Rance		「……二人とも、今まで一緒だったのか？」	「......You two were together until just now?」

163028	Melfeis Promenade		「…………はい」	「............Yes.」

163029	Jaro Jaslak		「いえねぇ、メルフェイスがどーーしても	「Well, Melfeis just insisted so much that she
163030	+		　しばらく一緒にいて欲しいなんて言うもんで。	　wanted me to stay with her for a while. Hehehe,
163031	+		　へへへっ、女の我が儘には困らせられますわ」	　women and their selfishness sure are troublesome.」

163032	Melfeis Promenade		「ジャロ様、そんな話――ッ！」	「Jaro-sama, don't say that--!」

163033	Rance		「ジャロ、様ァ？	「Jaro, sama?
163034	+		　さっきまでさん付けじゃなかったか？」	　Weren't you calling him san earlier?」

163035	-		はっとメルフェイスが口元を押さえる。	Melfeis quickly covered her mouth.

163036	Melfeis Promenade		「…………あ、その」	「............Ah, um.」

163037	Melfeis Promenade		「す、すみません、失礼します！」	「S, sorry, excuse me!」

163038	Rance		「あっ……」	「Ah......」

163039	Jaro Jaslak		「へへへ、じゃあ俺も失礼を」	「Hehehe, I'll be going too.」

163040	Rance		「あ、こら待て！」	「Ah, hey wait!」

163041	Rance	だる顔	「むむむ、怪しい……」	「Hmm, suspicious......」

163042	-		なんとなくランスは二人が今まで入っていた	Rance casually peeked inside the tent
163043	+		テントの中を覗いてみた。	the two had just been in.

163044	Rance		「う、この栗の花のようなすえた匂いは……」	「Ugh, this stale smell like chestnut flowers......」

163045	Rance	真剣	「メルフェイスちゃん、	「Melfeis-chan,
163046	+		　ああいう駄目男が好きなタイプなのか」	　so you like that kind of worthless man?」

163047	Rance		「……不健全な」	「......Not healthy at all.」
