# 35340	t４５０／レンジャー作戦	

263594	?		ランス城、ランスの元に諜報活動が得意なメンバーが集められた	At Rance Castle, members skilled in intelligence gathering
263595	+		かなみ　条件無しでいます	have gathered before Rance. Kanami is present without
263596	+		　スー、フレイア、闇鷺、ウルザ、カオル、クレイン、オルオレ、キャロリ　こちらはＩＦで確認	conditions. Su, Freya, Dark Heron, Urza, Kaoru, Crane, Oruore,
263597	+		各自に特別に任務を与えれる、俺の指示通りに行え。	Carolie - these are confirmed via IF. Special missions are given
263598	+		ひとりずつ、こそこそランスが耳打ち　うわっ、ひどっ、よくそんな事を・・とか	individually; act according to my orders. One by one, Rance
263599	+		内容は特に書かずに、ランスがえぐいプランを指示したという感じで、全員分でなくていいです。	whispers secretly things like 'ugh, that's terrible, how could
263600	+		かなみだけでもオーケ	you...' No need to write details; just the feeling that Rance gave
263601	+		ランスはどうするのよ	a brutal plan. It doesn't have to cover everyone. Just Kanami
263602	+		俺は、休憩だ。すでにがんばったから今は御褒美タイムなのだ。さて誰を呼ぼうかな。	is fine. What will Rance do? I'm taking a break. I've already
263603	+		お前らははたらけー	worked hard, so now it's reward time. Now, who should I call?
263604	+		　	 
263605	+		　	 
263606	+		翌日、魔軍の各地で混乱が発生	You all get to work! The next day, confusion erupts across the
263607	+		ランスのエグい計画で魔軍の戦力が大幅に下がった	Monster Army's territories. Due to Rance's brutal plan, the
263608	+		　　（　難易度　−１　）	Monster Army's strength was greatly reduced. (Difficulty −1)
