# 30594	香澄／裸	
* Kasumi K. Kasumi	カスミ	Female
* King Mantetsu	満鉄王	Male
* Rance	ランス	Male
* Maria Custard	マリア	Female

17318	Kasumi K. Kasumi	「ポピンズの技術を……ですか？」	「Poppins technology......?」

17319	-	夜。	Night.
17320	+	カスミは、ポピンズの満鉄王の訪問を受けていた。	Kasumi was visited by the Poppins' King of Full Iron.

17321	King Mantetsu	「うむ。人間にも伝えねばと思っての」	「Indeed. I thought it was time to share it with humans.」

17322	Kasumi K. Kasumi	「それは……！	「That's......!
17323	+	　それは願ってもないことです」	　That's more than I could have hoped for.」

17324	Kasumi K. Kasumi	「しかし、技術はポピンズの宝……	「But your technology is a treasure of the Poppins......
17325	+	　よろしいのですか？」	　Is it really okay?」

17326	King Mantetsu	「此度の戦争、それほどに厳しい。	「This war is that severe.
17327	+	　なんとなれば、	　If things go badly,
17328	+	　ポピンズも人間も枕を並べて討ち死にじゃ」	　both Poppins and humans will die together.」

17329	Kasumi K. Kasumi	「それは……はい。	「I understand...... Yes.
17330	+	　そういうことであれば、ありがたく」	　In that case, we gratefully accept.」

17331	King Mantetsu	「うむ、よし。では…………	「Good. Then......
17332	+	　まず、服を脱いでおくれ」	　First, take off your clothes.」

17333	Kasumi K. Kasumi	「…………は？」	「............Huh?」

17334	King Mantetsu	「人間とポピンズの差と言えば、体格。	「The main difference between humans and Poppins is physique.
17335	+	　どの程度違うのか、	　I need to see exactly how different
17336	+	　それをからくりにどう反映するのか」	　to reflect it properly in the mechanisms.

17337	King Mantetsu	「判断が必要じゃからして、ほら。	　So come on.
17338	+	　どーんといこうな、どーんと」	　Let's get right to it.」

17339	Kasumi K. Kasumi	「え………………え、でも。	「Eh...... B-But.
17340	+	　それ、は…………」	　That is......」

17341	King Mantetsu	「儂はポピンズじゃぞ。	「I am a Poppins.
17342	+	　そんな手足の長い身体に劣情なんぞ起こさぬ」	　I won't get aroused by such long-limbed bodies.」

17343	Kasumi K. Kasumi	「あ…………」	「Ah......」

17344	King Mantetsu	「急げい！　	「Hurry!
17345	+	　躊躇した分だけ、人が死ぬと思え！」	　Every second you hesitate, more people die!」

17346	Kasumi K. Kasumi	「はっ、はいっ！	「Y-Yes!
17347	+	　じゃあ、向こうで、ぬ、脱いできます……！」	　I'll go over there and undress......!」

17348	-	………………	………………

17349	-	…………	…………

17350	-	……	……

17351	Kasumi K. Kasumi	「あ、あのう…………」	「U-Um......」

17352	King Mantetsu	「ほほほ。衣擦れの音もまた風情かな……っとと。	「Hohoho. The sound of rustling clothes has its own charm......
17353	+	　準備はできたかね？」	　Are you ready?」

17354	Kasumi K. Kasumi	「は、はい……し、しかし、その……	「Y-Yes...... B-But......
17355	+	　下着も全部……ですか？」	　Do I have to remove my underwear too......?」

17356	King Mantetsu	「もちろん。	「Of course.
17357	+	　着衣によって僅かな重み、身体のズレ。重心。	　Even slight weight from clothing, shifts in the body, center of gravity.
17358	+	　それらまで計算に入れるのが儂らの仕事じゃ」	　We must account for all of it.」

17359	King Mantetsu	「じゃからの。さ、さ、はやく。	「So hurry up.
17360	+	　あ、このカメラは大丈夫。	　Ah, this camera is fine.
17361	+	　記録用じゃから。ほら。ほら」	　It's just for recording. Come on.」

17362	Kasumi K. Kasumi	「あ、で、でも…………」	「B-But......」

17363	King Mantetsu	「はい、すぐに来る！」	「Yes, coming right up!」

17364	Kasumi K. Kasumi	「はっ、はいっ…………」	「Y-Yes......」

17365	King Mantetsu	「うふほーーーい！　シャッターチャーンス……」	「Ufuuuhoi! Shutter chance......」

17366	Rance	「て――――何をしておるか	「Hey―――― What the hell are you doing
17367	+	　このクソじじいがーーーー！」	　you dirty old bastardーーー!」

17368	King Mantetsu	「ふおおおぉっ！？　い、いかん！」	「Fuooh!? T-This is bad!」

17369	Maria Custard	「うちの助手に変なちょっかい、	「Don't put your dirty hands
17370	+	　出さないでくれます！？」	　on my assistant!」

17371	King Mantetsu	「これは形勢不利。ここは撤退を……」	「The situation is bad. Time to retreat......」

17372	Maria Custard	「待てーーーー！　チューリップ！」	「Waitーーー! Tulip!」

17373	King Mantetsu	「はぶぉぁあああ！」	「Habuoaaa!」

17374	Kasumi K. Kasumi	「あ、あの…………」	「U-Um......」

17375	Rance	「もう大丈夫だぞ。	「It's okay now.
17376	+	　あんなエロハゲジジイの言う事を聞いてはいかん」	　Don't listen to that perverted bald old man.」

17377	Kasumi K. Kasumi	「あ、は、はい……」	「Y-Yes......」

17378	Rance~	（しかし、思いのほかカスミは	(Still, Kasumi is surprisingly
17379	+	　流されやすいらしいな……）	　easy to push around......)

17380	Rance~	（しかも良い身体をしている。	(And she has a great body.
17381	+	　これはチャンス。ぐふふふ）	　This is a chance. Gufufu.)

17382	Rance	「まったく。機械を上手く使うというなら、	「Seriously. If you want to use machines well,
17383	+	　俺に任せてくれればいいのに」	　you should just leave it to me.」

17384	Kasumi K. Kasumi	「え……総統が？」	「Eh...... You, Supreme Leader?」

17385	Rance	「その通りその通り。	「That's right.
17386	+	　何を隠そう、マリアの機械の才能を	　After all, I'm the one who awakened
17387	+	　目覚めさせたのは俺様だからな」	　Maria's talent for machines.」

17388	Kasumi K. Kasumi	「ええっ……！」	「Ehh......!」

17389	Rance	「その時にしたことと同じ事をしてあげよう。	「I'll do the same thing I did for her back then.
17390	+	　さあ、ベッドに…………	　Now, onto the bed......」
17391	?	あだっ」	Ouch

17392	Maria Custard	「何言ってんのもー。何やってんのもー。	「What are you saying! What are you doing!
17393	+	　帰るわよ」	　We're leaving!」

17394	Kasumi K. Kasumi	「あ、こ、工場長……」	「Ah, C-Chief......」

17395	Maria Custard	「カスミは美人なんだから。	「Kasumi is beautiful.
17396	+	　こういうケモノを近づけちゃダメよ」	　You shouldn't let beasts like him near you.」

17397	Rance	「ぐぐ、ぐそう……わおーん！　わおーーーん！」	「Guh...... Waooon! Waoooon!」

17398	-	マリアに引きずられながら、	Dragged away by Maria,
17399	+	ランスも部屋から出て行った。	Rance was pulled out of the room.

17400	Kasumi K. Kasumi	「……………………」	「........................」

17401	Kasumi K. Kasumi	「……工場長に、褒められてしまいました……？	「......Did the chief just compliment me......?
17402	+	　いや、うん、どうかな……違うかな……」	　No, wait...... maybe not......」

17403	-	モヤモヤとしたまま、	Still feeling conflicted,
17404	+	カスミは服を着るのも忘れて床に入った。	Kasumi crawled into bed without even getting dressed.
