# 32011	火炎書士／キャライベントＢ	
* Flame Scrivener	火炎書士	Female
* Rance	ランス	Male
* Papaya Server	パパイア	Female

117016	Flame Scrivener	「うわーん、ランス総統ー！	「Waaah, Supreme Leader Rance-!
117017	+	　助けてくださいー！」	　Help me-!」

117018	Rance	「おととと、なんだぁ？」	「Whoa whoa, what's going on?」

117019	Papaya Server	「あ、ナイス！	「Ah, nice!
117020	+	　その子、とっ捕まえて！」	　Catch that kid!」

117021	Flame Scrivener	「ひーっ！」	「Hii!」

117022	Rance	「火炎書士とパパイア？	「Flame Scrivener and Papaya?
117023	+	　意外な組み合わせだなあ」	　That's an unexpected combo.」

117024	Flame Scrivener	「組み合わせられたくありませんー！」	「I don't want to be combined-!」

117025	Rance	「と、火炎書士にしては珍しい強気な拒絶。	「Wow, that's a rare strong refusal from Flame Scrivener.
117026	+	　パパイア、お前いったい何やらかした」	　Papaya, what the hell did you do?」

117027	Papaya Server	「やらかしたとは、失礼ねー」	「Rude to say I did something.」

117028	Flame Scrivener	「うう、最初は危険な魔導書の話を	「Uuu, at first she just wanted to hear
117029	+	　聞かせて欲しいというだけだったんです」	　about a dangerous magic book.」

117030	Flame Scrivener	「本のことなら火炎、	「When it comes to books, Flame
117031	+	　ちょっとは詳しいですから。	　knows a bit about them.
117032	+	　えっへん」	　Ehem.」

117033	Flame Scrivener	「だったのに……」	「But then...」

117034	Papaya Server	「私はただ、ちょーっとだけ、	「I just asked a teeeeny bit
117035	+	　その仮面のことも調べさせてー	　to let me examine that mask too-
117036	+	　って言っただけよー？」	　that's all.」

117037	Papaya Server	「仮面から魔力？	「I feel some strange power from the mask,
117038	+	　とも言えないよく分からない	　not quite magic but
117039	+	　変な力を感じるのよー」	　something weird.」

117040	Papaya Server	「こりゃ研究してみなきゃっしょ、	「I have to research this as a researcher!」
117041	+	　研究者として！」	

117042	Rance	「まあ、確かに呪いの仮面っぽいが」	「Well, it does look like a cursed mask.」

117043	Flame Scrivener	「うわーん！　呪われてないですよー！」	「Waaah! It's not cursed-!」

117044	Papaya Server	「さあさあ、まずは眠った力を目覚めさせる為に、	「Now now, first to awaken the sleeping power,
117045	+	　この封印を解く魔法を……」	　let's use this unsealing spell...」

117046	Flame Scrivener	「きゃー！　近寄らないでー！」	「Kyaa! Don't come near me-!」

117047	Rance	「まったく、騒がしいことだな」	「Man, it's so noisy.」

117048	Rance	「ほれ、火炎書士もちゃちゃっとやらせてやれ、	「Here, let Flame Scrivener do it quickly too,
117049	+	　パパイアもそれで満足するだろ」	　that should satisfy Papaya, right?」

117050	Flame Scrivener	「ひゃん！」	「Hyan!」

117051	Rance	「お、お前、意外といい体してないか？」	「Oh, you have a surprisingly nice body?」

117052	Flame Scrivener	「どどど、どこ触ってるですかー！？」	「W-where are you touching-!?」

117053	Papaya Server	「えいっ、ちゃんからホイ！」	「Ei, here we go!」

117054	Flame Scrivener	「あっ……」	「Ah...」

117055	-	　	　
117056	+	　　＜ぴかー！＞	　　＜Flash!＞

117057	Papaya Server	「きゃっ！？　なになになに！？」	「Kyaa!? What what what!?」

117058	Rance	「うおー、仮面が光っとるー！？」	「Whoa, the mask is glowing-!?」

117059	Flame Scrivener	「…………」	「............」

117060	Rance	「な、なんだぁ？	「Wh-what is it?
117061	+	　おい、火炎書士、大丈夫か？」	　Hey, Flame Scrivener, you okay?」

117062	Papaya Server	「か、火炎書士ちゃーん？」	「F-Flame Scrivener-chan?」

117063	Flame Scrivener	「…………」	「............」

117064	Flame Scrivener	「クッ……！」	「Kuh...!」

117065	-	『仮面』が笑う。	The 'Mask' laughed.

117066	-	金属で木を擦り削るが如き、	It was an alien voice like metal scraping wood,
117067	+	生き物には出せないような異質な声だった。	something no living being could produce.

117068	Flame Scrivener	『げしゃげしゃげしゃげしゃ！	『Geshageshagesha!
117069	+	　なんと知能の低い生物よ！』	　What low-intelligence creatures!』

117070	Flame Scrivener	『ほう、ホルス……	『Hmm, Horus...
117071	+	　あの喰い、肥え、増えるしか	　Those eat, fatten, and multiply
117072	+	　能なき種はこの空間にいたのか……』	　creatures are in this space...』

117073	Flame Scrivener	『げしゃっ！　好都合！　好都合！	『Gesha! Convenient! So convenient!
117074	+	　奴らを使えば、支配に時間はかからぬ！』	　Using them, domination will be quick!』

117075	Flame Scrivener	『まず最も多い種である人間の胎-ﾊﾗ-に	『First, implant (unprintable) eggs
117076	+	　（表記不能）の卵を産み付けるか。	　into the wombs of the most numerous humans.
117077	+	　後は勝手に人間が大事に大事に育てよる』	　Then humans will carefully raise them.』

117078	Flame Scrivener	『いや（表記不能）を召喚し隷属につかせるのも……	『Or summoning (unprintable) to enslave them...
117079	+	　ひどい悪臭に生き物の気が狂うのが難点だが、	　The terrible stench drives creatures mad, but
117080	+	　命ある者はあれに死んでも逆らえぬからな』	　living beings cannot resist even in death.』

117081	Flame Scrivener	『げしゃげしゃげしゃげしゃ！	『Geshageshagesha!
117082	+	　なーに、この時空なら（表記不能）も来ぬ！	　No problem, in this spacetime (unprintable) won't come!
117083	+	　ゆっくりと進めさせてもらうとしよう！』	　I'll take my time with this!』

117084	Rance	「死ねー！」	「Die-!」

117085	Flame Scrivener	『ぐえーっ！』	『Gueh-!』

117086	-	ランスに仮面を思いっきり殴られて、	Rance punched the mask hard,
117087	+	火炎書士は倒れた。	and Flame Scrivener collapsed.

117088	Flame Scrivener	「あ、あいたた！　なにするですかー！？」	「O-ow! What are you doing-!?」

117089	Rance	「あ、戻った」	「Ah, you're back.」

117090	Papaya Server	「か、火炎書士ちゃん！？	「F-Flame Scrivener-chan!?
117091	+	　今なにかに乗っ取られてたけど！？」	　You were possessed just now!?」

117092	Flame Scrivener	「あー、たまにあるんです」	「Ah, it happens sometimes.」

117093	Papaya Server	「たまにあるの！？」	「It happens sometimes!?」

117094	Flame Scrivener	「えへへ、この仮面、極まれに喋るんですよ。	「Ehehe, this mask sometimes talks.
117095	+	　あ、でもそういうところも最高に可愛いですよね」	　Ah, but that part is super cute too, right?」

117096	Flame Scrivener	「まあ喋ると言っても	「Well, when it talks
