# 33105	６１１／奈落の王／戦闘前	route
* Nagata-kun	長田君２	Male
* Wass	ワッス２	Male
* Doss	ドッス２	Male
* Princess Panasonic	松下姫	Female
* Nagi su Ragarl	ナギ２	Female
* Masou Shizuka	志津香２	Female
* Reset Kalar	リセット２	Female
* Zance Leazas	ザンス２	Male
* Kentou Uzume	ウズメ２	Female
* Yamamoto Rangi	乱義２	Male
* Tokugawa Tone	深根２	Female
* Mix Tou	ミックス２	Female
* Sushinu the Gandhi	スシヌ２	Female
* Mouri Motonari	元就２	Male
* Lelikov Helman	レリコフ２	Female
* Dark Rance	ダークランス２	Male
* Hanny	ハニーキング	Male
* El Mofus	エール２	Player's choice
* Hero Helman	ヒーロー２	Male
* Haniko	ハニ子	Female
* Chaos	カオス	Male
* Nikkou	日光刀	Female
* Masuzoe	ますぞえ	Male

202987	-		あなたは順調にハニーインザスカイを	You were steadily advancing through Hanny in the Sky.
202988	+		進み続けていた。	

202989	-		あなた達は順調にハニーインザスカイを	You all were steadily advancing through Hanny in the Sky.
202990	+		進み続けていた。	

202991	-		その道中、	Along the way,
202992	+		雲で出来た大きな橋の上に何かがいるのが見えた。	you saw something on a large bridge made of clouds.

202993	Nagata-kun	基本	「ん〜、なんだろう、アレ？」	「Hmm, what is that?」

202994	Wass		「＜エール＞、様……」	「＜エール＞-sama...」

202995	Doss		「……気を、つけて」	「...Be careful.」

202996	Princess Panasonic		「な、なんでち？　あれ？」	「W-what is that?」

202997	Nagi su Ragarl		「お〜ん？　なんだろ、アレ……」	「Ooon? What is that...?」

202998	Masou Shizuka		「いい予感はしないわね……」	「I have a bad feeling...」

202999	Reset Kalar		「なにかなぁ？　アレ」	「What could that be?」

203000	Zance Leazas		「んだぁ？　ありゃあ」	「What the? That thing.」

203001	Kentou Uzume		「ににんにん、主君殿、気をつけてでござる」	「Nin nin nin, my lord, please be careful.」

203002	Yamamoto Rangi		「……警戒しながら進もうか」	「...Let's proceed while staying alert.」

203003	Tokugawa Tone		「なんだろーね、あれ……」	「I wonder what that is...」

