# 32769	２６０／３／ケイブリス／戦闘前２	
* Kayblis	ケイブリス	Male
* Rance	ランス	Male
* Patton Helman	パットン	Male

174841	Kayblis	「ぐぁあぁ゛あ゛あぁ゛ぁあああ！」	「Guaaaah!」

174842	Kayblis	「くそ、くそ、くそ！　くそぉお！」	「Damn, damn, damn! Damn it!」

174843	-	ケイブリスが猛る怒りを、	Kayblis slammed his raging anger
174844	+	全て床に叩きつけていた。	against the floor.

174845	-	好きな人には決定的に拒まれ、	The one he loved had rejected him completely,
174846	+	使徒には裏切られた。	and his apostles had betrayed him.

174847	-	今のケイブリスには何も残されていない。	Nothing was left for the current Kayblis.

174848	Kayblis	「くそ、くそ！	「Damn it, damn it!
174849	+	　俺様は今までなんの為に六千年もかけてきた！」	　What was the point of six thousand years!」

174850	-	腹が煮えたぎるような屈辱を呑み、	Swallowing boiling humiliation,
174851	+	強くなる為に血反吐を吐くような努力をして、	efforts so harsh he vomited blood,
174852	+	永遠にも思える六千年を過ごした。	he endured what felt like an eternity of six thousand years.

174853	-	それはなんの為だったか。	What was it all for?

174854	Kayblis	「なんで……	「Why...
174855	+	　なんで強くなろうなんて……！」	　why did I try to become strong...!」

174856	Kayblis	「…………な、んで」	「............W-why」

174857	Kayblis	「なんでだぁあぁぁぁぁぁあああああ！！！！」	「Whyyyyyyyyyy!!!!」

174858	-	不意に――思い出す。	Suddenly 一 he remembered.

174859	-	頭に浮かんだ光景は世界の始まりの時代。	The scene that came to mind was the beginning of the world.

174860	-	彼が初めて見た脅威、魔王ククルククル。	The first threat he ever saw 一 Demon King Khukul Khukul.

174861	Kayblis~	（あ……）	（Ah...）

174862	Kayblis~	（思い、出した……）	（I remember...）

174863	Kayblis~	（そうだ……俺様は……）	（That's right... I...）

174864	Kayblis~	（俺はあの時、思ったんだ……）	（Back then, I thought...）

174865	Kayblis~	（俺も……ククルククルのようになりたいと……）	（I want to become like Khukul Khukul...）

174866	-	…………	............

174867	-	……	......

174868	Rance	「どりゃーーーーッ！」	「Doryaaaaa!」

174869	-	ランスが巨大な扉を破壊して、	Rance smashed through the giant door
174870	+	中に飛び込んだ。	and charged inside.

174871	Rance	「がははは、さあトドメを刺してやるぞ！	「Gahahaha, time to finish you off!
174872	+	　ケイブリス！」	　Kayblis!」

174873	Rance	「……む」	「...Hm.」

174874	Kayblis	「ぃよう、来たな……」	「So you've come...」

174875	-	先ほどまでの慌てふためく姿など、	The panicked figure from earlier was gone,
174876	+	微塵も感じさせぬ落ち着いた佇まいで	replaced by a calm, composed presence
174877	+	ケイブリスがランス達を迎えた。	as Kayblis greeted Rance and the others.

174878	Patton Helman	「今までと雰囲気が違う……	「The atmosphere is different from before...
174879	+	　気をつけろ大将……何か、妙だぜ……」	　Be careful boss... Something's off...」

174880	Rance	「言われなくても分かるわ……」	「I can tell without you saying...」

174881	Kayblis	「あーーーーー……	「Aaaaaaah...
174882	+	　頭が、すーっきりとするぜ……」	　My head feels so clear...」

174883	Kayblis~	（いつからだろうなぁ……）	（When did it start, I wonder...）

174884	Kayblis~	（いつから俺様はこんな勘違いをしていた）	（Since when did I have such a misunderstanding?）

174885	Kayblis	「ずーっと思ってたぜ……	「I always thought...
174886	+	　安全に暮らしたいから	　that I wanted to become the strongest
174887	+	　俺は最強になりたいんだって……」	　to live safely...」

174888	Kayblis	「違う……俺はただ……」	「That's wrong... I just...

174889	Kayblis	「俺はただ強くなりたかったんだ……」	　I just wanted to become strong...」

174890	Kayblis	「ちっぽけで、臆病で、最弱のリスが……	「A tiny, cowardly, weakest squirrel...
174891	+	　身の程知らずにも思ったんだ」	　dared to dream beyond his station.」

174892	Kayblis	「ククルククルになりたいと……」	「I wanted to become Khukul Khukul...」

174893	Kayblis	「ああっ！」	「Aah!」

174894	Kayblis	「ああ！　そうだ！」	「Yes! That's it!」

174895	Kayblis	「誰よりも！　何よりも強く！　ただ強く！」	「Stronger than anyone! Stronger than anything! Just strong!」

174896	Kayblis	「俺は世界最強になりてぇんだ！」	「I want to become the strongest in the world!」

174897	Kayblis	「ぐぁはぁはぁはぁはぁはぁはぁはぁはぁ！	「Guhaaaah haaaah haaaah!」
174898	+	　あーーーーーーー、そうだ！！！！」	　Aaaaaah, yes!!!!

174899	Kayblis	「その野望さえ叶うってんなら	「As long as that ambition is fulfilled
174900	+	　他になァーんもいらねぇ！」	　I don't need anything else!」

174901	Kayblis	「それを邪魔する奴がいるってんなら、	「If anyone gets in the way of that,
174902	+	　俺がこの爪で八つ裂きにしてやるぜ！」	　I'll tear them apart with these claws!」

174903	Rance	「ちっ、今更やる気満々になりおって」	「Tch, getting all motivated now.」

174904	Patton Helman	「大将、こりゃちょいとやばいぜ」	「Boss, this is getting dangerous.」

174905	Rance	「だからと言って退く選択はない」	「Even so, retreating isn't an option.」

174906	Rance	「ただブッ殺すだけだ！」	「We just need to slaughter him!」

174907	Kayblis	「俺は誰だ！？	「Who am I!?
174908	+	　魔人筆頭ケイブリス！？」	　Top Fiend Kayblis!?」

174909	Kayblis	「違う！！！！」	「Wrong!!!!」

174910	Kayblis	「魔物王ケイブリス！」	「Monster King Kayblis!」

174911	Kayblis	「この世で最も強く……」	「The strongest in this world...」

174912	Kayblis	「――ククルククルすら越える男の名だぁぁぁぁ！」	「The name of the man who will surpass even Khukul Khukul!」
