# 34973	t６０９／闘神都市着	

259680	?		エール達は闘神都市に到着した。	El and the others arrived at the Toushin City. The
259681	+		都市は大会を前に賑わっている、お祭り騒ぎ	city was bustling before the tournament, like a festival. They
259682	+		さっそく事務局にいって手続きをしようと行くと	immediately went to the office to proceed with the registration.
259683	+		事務員さん（シュリさん）と男が揉めている	The clerk (Shuri-san) and a man were having a quarrel. 「Why
259684	+		「なんで駄目なんだよ、こんな美人なのにお前の目は節穴か？」	is it no good? She's such a beauty-are your eyes blind?」 「Lei,
259685	+		「レイ、どうしても参加したいのなら、別に私じゃなくて誰か別の人を雇ってパートナーにしたら？」	if you really want to participate, why don't you hire someone
259686	+		「ばかやろう、俺のパートナーはお前だけなんだよ」	else as your partner instead of me?」 「You idiot, you're the
259687	+		「もういい、また来年来る」	only partner I have.」 「Fine, I'll come again next year.」 And
259688	+		と出て行く	he left. That guy just now, isn't he the Fiend Lei...? No, no
259689	+		今の人、魔人レイじゃないのか・・	way... he must be someone who just looks like him. Those who
259690	+		いや、まさか・・そんな、似た人でしょ	know Lei include Reset, Zance, Rocky, Lelikov Helman, and
259691	+		　レイを知っているのは、リセット、ザンス、ロッキー、レリコフ、など、けっこうみんな知っているはず	quite a few others should know him. Well, putting that aside, El
259692	+		まぁ、それはさておいてエール達も事務局に入る	and the others also entered the office. Shuri-san came out, and
259693	+		シュリさんが出てくる、闘神大会の説明を聞く	they listened to an explanation about the Toushin Tournament.

259694	?		　『闘神大会ルール』	"Toushin Tournament Rules" The Toushin Tournament
259695	+		　闘神大会は、闘神都市で毎年おこなわれている戦士どうしの	is an annual competition held in the Toushin City
259696	+		　トーナメント形式の大会である	between warriors. It is a tournament-style competition.
259697	+		　	
259698	+		　【闘神大会の出場資格】	[Eligibility for the Toushin Tournament] 1: Level 30
259699	+		　　　　１：Ｌｖ３０以上、ある程度の戦闘力のある事	or above and some degree of combat ability. 2: Must
259700	+		　　　　２：美しい女性のパートナーがいること	have a beautiful female partner. (If the participant
259701	+		　　　　　（本人が女性の場合はパートナーを兼ねることも可）	is female, she may also act as her own partner.)

259702	?		　【本戦出場の報償】	[Rewards for main tournament participation] 1: Prize
259703	+		　　　　１：賞金１０００Ｇｏｌｄと記念バッチ	money of 1000 Gold and a commemorative badge. 2: The
259704	+		　　　　２：魔剣カオス引き抜きチャレンジ権	right to challenge pulling out the demon sword Chaos.
259705	+		　【一試合勝つことの褒賞】	[Rewards for winning a match] 1: The right to freely
259706	+		　　　　１：相手のパートナーを一晩自由にできる権利	spend a night with the opponent's partner. 2: Prize money
259707	+		　　　　２：賞金１万Ｇｏｌｄと宝物	of 10,000 Gold and treasures. [Rewards for winning
259708	+		　【優勝した時の褒賞】	the championship] 1: You receive the position of general.
259709	+		　　　　１：将軍の地位がもらえる	2: You can live comfortably for life with your partner in
259710	+		　　　　２：闘神の館でパートナーと共に生涯何不自由なく暮らせる	the Toushin Mansion. 3: You receive a Gold Card. 4: Prize
259711	+		　　　　３：ＧｏｌｄＣａｒｄを貰える	money of 1,000,000 Gold and treasures. [Match Rules] -
259712	+		　　　　４：賞金１００万Ｇｏｌｄと宝物	Matches in the Toushin Tournament are one-on-one duels.
259713	+		　【試合のルール】	- Weapons allowed are those that can be personally
259714	+		　　　　・闘神大会の試合は一対一の対決	carried. - Victory is decided when the opponent dies or
259715	+		　　　　・武器は個人で携帯できる範囲で可能	surrenders. There's a partner system? That's an unusual
259716	+		　　　　・勝敗は相手が死ぬか降伏した時に決定する	rule. The right to be free for one night... I was surprised
259717	+		　	
259718	+		パートナーが居るのか、かわったルールだね。	when they said it's just as it sounds. Hey, what do we
259719	+		一晩自由に出来る権利って・・　その名の通りですよといわれ驚く	do? This is bad. There's nothing to worry about; we're
259720	+		ちょっと、どうする、これやばいよ。	already the strongest party in humanity. There's no way
259721	+		何も心配する事はあるまい、俺達はすでに人類最強のパーティだぞ。	anyone is stronger than us; we won't lose, for sure. I
259722	+		俺達以上の連中がそうそういる訳はない、まず負ける事なんかない	see, that's right. Anyone who has qualified for the main
259723	+		そっか、そうだよね。	tournament can draw out the Demon Sword Chaos,
259724	+		　	
259725	+		魔剣カオスの引き抜きは、本戦出場が決まった者なら誰でもオーケなんだね	huh. Yay! That's the goal. But I think it's impossible.
259726	+		やったー、それが目的なんだ	Many have tried before but failed. Can you do it
259727	+		ただ、無理と思うよ、これまで多くの人がチャレンジしたけど、失敗しているし	immediately after passing the preliminaries? Um, this
259728	+		これ、予選突破したらすぐに出来るの	year's schedule opens from the day before the finals;
259729	+		えっと、今年の日程は決勝前日からオープンね、普段は予選後すぐなんだけど	usually, it's right after the preliminaries. Apparently,
259730	+		なんでも広場の改装があって少し遅れるそうです	the square is being renovated, so it's delayed a bit.
