# 32604	２１１／２／幸福湧きの情報	
* Chaka Cadmium	チャカ	?
* Rance	ランス	Male

162978	Chaka Cadmium	基本	「そういえばランス殿、	「By the way Rance-dono,
162979	+		　この先にあるカクテル迷宮はご存じですかな？」	　do you know about the Cocktail Labyrinth up ahead?」

162980	Rance		「知らん。	「No.
162981	+		　なんだそれ」	　What is that?」

162982	Chaka Cadmium		「三ヶ月に一度、確実に幸福きゃんきゃんが	「Once every three months, there is a point
162983	+		　発生するポイントがあるのですじゃ」	　where happiness kyan kyan definitely occurs.」

162984	Chaka Cadmium		「普段はそれ狙いの冒険者で溢れ、	「Normally it's full of adventurers aiming for it,
162985	+		　競争率の高さ故とても戦えないのですが、	　and the competition is so high it's hard to fight,
162986	+		　今はなにしろ戦時中」	　but now it's wartime」

162987	Chaka Cadmium		「その上カクテル迷宮も魔軍の勢力下なので	「and the Cocktail Labyrinth is under Monster Army control,
162988	+		　おそらく誰もいません。	　so probably no one is there.
162989	+		　途中、寄っていかれますかな？」	　Shall we stop by on the way?」

162990	Rance		「ほほう、それはいいな。	「Hmm, that sounds good.
162991	+		　最初から最強な俺様はともかくとして、	　I'm already the strongest from the start,
162992	+		　俺様の部下が強くなるのは結構だ」	　but it's good if my subordinates get stronger.」

162993	Chaka Cadmium		「さいきょ〜、むてき」	「Strongest~, invincible.」

162994	Chaka Cadmium		「うむうむ、アスカも強くなれるといいのう」	「Yes yes, it would be good if Asuka gets stronger too.」

162995	Chaka Cadmium		「うん〜」	「Yeah~」

162996	Rance	だる顔	「まったく、調子が狂う二人だぜ」	「Seriously, these two throw off my rhythm.」
