# 30338	クリン／キャライベントＡ	
* Klean Bew	クリン	Female
* Sanakia Drelshkaf	サーナキア	Female
* Rance	ランス	Male

1115	Klean Bew	「お掃除、お掃除……」	「Cleaning, cleaning...」

1116	-	お掃除メイドのクリンが、	The cleaning maid Klean
1117	+	忙しく客室にハタキをかけていた。	was busily dusting the guest rooms.

1118	Klean Bew	「はぁ、いそがし、いそがし。	「Haa, so busy, so busy.
1119	+	　ここも、夕方には新しいお客様が使うから……	　This room will be used by new guests in the evening too...
1120	+	　綺麗に綺麗に」	　Clean, clean.」

1121	-	ハタキ、ちりとり、ぞうきん掛けと、	Duster, dustpan, wiping with cloth,
1122	+	その手つきは熟練のもので、	her movements were those of an expert,
1123	+	しかも雑になる一瞬がなかった。	without a single sloppy motion.

1124	Sanakia Drelshkaf	「き、貴様ーーーーーー！	「Y-You bastard-----!
1125	+	　特別訓練などといって呼び出して……！	　Calling me out under the pretense of special training...!
1126	+	　部下の前で、あんな……！」	　In front of my subordinates, that kind of thing...!」

1127	Rance	「がははははははーーーー！	「Gahahahahaha-----!
1128	+	　騙されるほうが悪いのだ！！」	　It's your fault for falling for it!!」

1129	Rance	「おう！　っとととと……」	「Yeah! Whoops...」

1130	Klean Bew	「ぱたぱた……ぱたぱた」	「Pata pata... Pata pata.」

1131	Rance	「おい、俺様がここに来たのは黙っておけよ！」	「Hey, keep it a secret that I came here!」

1132	-	一方的に言い置いて、	After giving his one-sided order,
1133	+	ランスはベッドの下に潜り込んだ。	Rance slipped under the bed.

1134	Klean Bew	「きゅっきゅっきゅ……」	「Kyu kyu kyu...」

1135	Sanakia Drelshkaf	「ここかーー、ランス！」	「Here you are----- Rance!」

1136	Sanakia Drelshkaf	「…………ち。隠れたな？	「............Tch. He's hiding?
1137	+	　しかし、部屋の中にいるはずだ……」	　But he should still be in the room...」

1138	Klean Bew	「ふきふきふき……」	「Fuki fuki fuki...」

1139	Sanakia Drelshkaf	「そこの君。ランスが……城主が来たな？」	「You there. Did Rance... the castle lord come here?」

1140	Klean Bew	「ごしごしごし……あっ、しつこいの取れた」	「Goshi goshi goshi... Ah, got the stubborn stain out.」

1141	Sanakia Drelshkaf	「君！」	「Hey you!」

1142	Klean Bew	「えっ、あっ……？」	「Eh, ah...?」

1143	-	サーナキアが、クリンの肩を掴んだ。	Sanakia grabbed Klean's shoulder.

1144	Sanakia Drelshkaf	「ランスを探してるんだが。	「I'm looking for Rance.
1145	+	　来たな、ここに？」	　Did he come here?」

1146	Klean Bew	「知りませんけど？」	「I don't know?」

1147	Sanakia Drelshkaf	「あいつは……ったく。	「That guy... Jeez.
1148	+	　何故みんな、あいつをかばうんだか……」	　Why does everyone protect him...」

1149	-	サーナキアはため息を吐いた。	Sanakia let out a sigh.

1150	Sanakia Drelshkaf	「いいか、必要な事なんだ。	「Listen, this is important.
1151	+	　奴はどこだ？　かばっても無駄だぞ」	　Where is he? Hiding him is pointless.」

1152	Klean Bew	「知りませんけど？」	「I don't know?」

1153	Sanakia Drelshkaf	「……………………」	「........................」

1154	Klean Bew	「……………………」	「........................」

1155	Sanakia Drelshkaf~	（な、なんて純粋な……	（W-What pure eyes...
1156	+	　やましい所ひとつ無い、眼……！）	　Not a single guilty thought in them...!）

1157	Sanakia Drelshkaf~	（こんなに……こんなに完璧に、嘘をつけるものか？	（Can someone lie this perfectly...?
1158	+	　ボクが……見間違えたのでは……？）	　Did I... make a mistake...?）

1159	Klean Bew	「お掃除、していいですか？」	「Can I continue cleaning?」

1160	Sanakia Drelshkaf	「あ、あぁ。すまなかった」	「Ah, yeah. Sorry.」

1161	-	サーナキアが手を離すと、	When Sanakia let go,
1162	+	クリンは掃除に戻った。	Klean went back to cleaning.

1163	Sanakia Drelshkaf	「隣の部屋と見間違えたか……？	「Did I mistake it for the next room...?
1164	+	　だとするとすぐに追わねば！　御免！」	　If so, I must hurry after him! Excuse me!」

1165	-	……………………	........................

1166	Rance	「ふー、行ったか。	「Phew, she's gone.
1167	+	　がはははは、サーナキアちゃんめ、愚かな」	　Gahahahaha, that Sanakia-chan is so naive.」

1168	Klean Bew	「さっ、さっ……」	「Quick, quick...」

1169	Rance	「おう、メイドちゃん。ご苦労だったな」	「Hey, maid girl. Good work.」

1170	Klean Bew	「あ…………」	「Ah............」

1171	Rance	「確かクリンちゃんだったな。	「You're Klean-chan, right.
1172	+	　いい名演ぶりだったぞ」	　That was some fine acting.」

1173	Klean Bew	「………………」	「............」

1174	Klean Bew	「…………………………」	「..............................」

1175	Rance	「クリンちゃん？」	「Klean-chan?」

1176	Klean Bew	「あ、お客様ですか？	「Ah, are you a guest?
1177	+	　もしかして、ご到着が前倒しに……」	　Did your arrival get moved up...?」

1178	Rance	「違う」	「No.」
