# 35342	t４５２／ヒーラー作戦	

263625	?		ランス城、ランスとビスケッタ	Rance Castle, Rance and Biscuitta. The castle's great
263626	+		城の中の広間、野戦病院みたいになっている	hall has turned into something like a field hospital. What is
263627	+		なんだこりゃ。	this? Biscuitta explains. These are wounded soldiers transported
263628	+		ビスケッタの説明	from various front lines. Since no front line's medical facilities
263629	+		各戦線から搬送されてきた負傷兵の方々です	can keep up, there was a request for recovery members of the
263630	+		どの戦線も治療施設が間に合わないという事なので、総統直属の魔人討伐隊の回復メンバーにも	Supreme Leader's Fiend Extermination Squad to help. There was
263631	+		協力して欲しいという依頼があり、ご主人様が許可された事ですよ。	a request for cooperation, and the master gave permission. Ah,
263632	+		そ、そういえば、そんな事を安請け合いしたような・・・	now that you mention it, I might have agreed to that lightly...
263633	+		クルックー、シィル、シーラ、　条件無しでいます、汎用巫女なども	Crook, Sill, Sheila are available without conditions, as well
263634	+		　セル、アム、マリス、カフェ、ウェンリーナー、ロードリング、テラ　　ＩＦで確認	as general-purpose priestesses. Sel, Am, Maris, Cafe, Wenlina,
263635	+		やめさせますか？	Lordring, Terra - confirmed in the IF. Shall we stop them? .....
263636	+		・・・・・（そんな事はとても言えないランス）	(Rance can't possibly say that.) Though numerous wounded
263637	+		　	
263638	+		各地の前線では日々多数の負傷兵が出ているのが、各地の治療活動により	soldiers appear daily on various fronts, due to the medical
263639	+		そのうち何割かの兵士は戦線に復帰を行っていた	activities across locations, a portion of soldiers managed to
263640	+		　　（各地域　５万増員）	return to the front lines. (Each region +50,000 reinforcements)
