# 30602	ピッテン／キャライベントＢ	
* Pitten Chao	ピッテン	Male
* Oda Kouhime	香姫	Female
* Rance	ランス	Male

17826	Pitten Chao	「しかし、ここはいつも賑やかだな……	「Still, it's always lively here...
17827	+	　城主のせいか」	Is it because of the castle's master?」

17828	-	ピッテンは、所用でランス城にやって来ていた。	Pitten had come to Rance Castle for some business.

17829	Oda Kouhime	「そ、そんな！　ひどいです、ランス兄様！」	「T-That's! You're so mean, Big Rance-niisama!」

17830	Pitten Chao	「…………ん？」	「............Hm?」

17831	Oda Kouhime	「食後に甘い物があると良いって言ってたから、	「You said it's good to have sweets after a meal,
17832	+	　作ったのにー！」	　so I made some!」

17833	Rance	「ぐっ……だがその……団子じゃないか！	「Ugh... but that's... a dango, right!
17834	+	　今日は一段と、色艶が……」	The color and sheen today are even more...」

17835	Oda Kouhime	「い、いつものがダメだって言うから、	「Since you said the usual ones were no good,
17836	+	　少し変えてみたんです！」	　I tried changing them up a bit!」

17837	Rance	「死ぬ……これは死ぬぞ！　人類が滅ぶ！」	「I'll die... I'll definitely die! Humanity will perish!」

17838	Oda Kouhime	「わーん！　そ、そこまで言わなくても……」	「Waaaaah! Y-You didn't have to go that far...」

17839	Pitten Chao	「意外だな。ランスが少女の願いを無碍にする類の	「How unexpected. I didn't think Rance was the kind of
17840	+	　人間とは思わなかったが」	　man to ignore a young girl's request.」

17841	Rance	「ああん！？　金ぴか野郎か！	「Haaah!? Goldie!
17842	+	　お前、知らんのなら引っ込んでいろ！」	If you don't know anything, then back off!」

17843	Pitten Chao	「そんなにデリケートな舌でもないだろうに」	「Surely your tongue isn't that delicate.」

17844	Rance	「ええい、やかましい……！	「Agh, shut up...!
17845	+	　そんなに言うなら貴様が食え！」	If you're so confident, then you eat it!」

17846	Pitten Chao	「そうか？　では失礼する」	「Is that so? Then excuse me.」

17847	Rance	「あっ」	「Ah.」

17848	Oda Kouhime	「あ……」	「Ah...」

17849	-	ピッテンはこともなげに、	Pitten casually took a bite
17850	+	香姫の皿の上の団子をひょいと一口。	of the dango on Kouhime's plate.

17851	Pitten Chao	「………………！」	「..................!」

17852	Oda Kouhime	「あ、あの……」	「U-Um...」

17853	-	そのまま、有無を言わさずひょいひょいと、	Without a word, he popped
17854	+	残りも口の中に放り込む。	the rest of them into his mouth one by one.

17855	Pitten Chao	「んっ！　…………ふう。	「*Gulp*! ............Phew.
17856	+	　すまんな、腹が減っていたので	Sorry, I was hungry so
17857	+	　まとめて食ってしまった」	　I ended up eating them all at once.」

17858	Oda Kouhime	「い、いえ。ええと、その……」	「N-No, it's fine. Um, well...」

17859	Pitten Chao	「変わった味だが、美味かった。	「The taste was unusual, but delicious.
17860	+	　次はもう少し基本に立ち返ったものがいいかな」	Maybe next time, something more basic would be better.」

17861	Oda Kouhime	「あっ……は、はいっ……」	「Ah... y-yes!」

17862	-	香姫は少し嬉しそうに会釈して、	Kouhime bowed with a happy expression
17863	+	そのまま去っていった。	and then left.

17864	Pitten Chao	「…………………………」	「..............................」

17865	Pitten Chao	「ぐ……………は…………！」	「Gu............. hah............!」

17866	Rance	「やっぱりか。やせ我慢しやがって、アホが」	「Just as I thought. Trying to act tough, you idiot.」

17867	Pitten Chao	「…………腹ではなく、直接脳天を攻められるとは、	「...To think that instead of the stomach, it would directly
17868	+	　流石に予想外だ…………」	　attack the brain... Truly unexpected...」

17869	-	流れる脂汗を止められず、	Unable to stop the cold sweat,
17870	+	ピッテンは廊下の壁にもたれかかった。	Pitten leaned against the hallway wall.

17871	Rance	「ええかっこしいには良い薬だ。	「Good medicine for someone trying to look cool.
17872	+	　これに懲りたら口を挟むんじゃないぞ」	If you've learned your lesson, don't meddle again.」

17873	Pitten Chao	「ふ……年少者の顔が曇るのを放置するのは、	「Heh... standing by while a youngster's face clouds over
17874	+	　性に合わなくてな……」	　just isn't in my nature...」

17875	Rance	「は？」	「Huh?」

17876	Pitten Chao	「昔……一生分やったんでな。	「I've done enough of that... for a lifetime.
17877	+	　もう、見る気がない」	I have no desire to see it again.」

17878	Rance	「ふーん、わけ分からんな。	「Hmph, I don't get it.
17879	+	　まあ、往生しろ」	Well, just give up and die.」

17880	Pitten Chao	「ここで果てるわけにはいかん……	「I can't afford to die here...
17881	+	　養生、しよう…………っ、ぐ」	I'll just... take it easy for a bit... ugh.」

17882	-	再び苦痛の波がやってきて、	Another wave of pain hit,
17883	+	ピッテンはそれに耐えるために目を閉じた。	and Pitten closed his eyes to endure it.
