# 31750	ウェンリーナー小／キャライベントＡ	
* Wenlina	ウェンリーナー小	Female
* Rance	ランス	Male
* Kibako	キバ子	Female

100253	Wenlina	基本	「わーい、おにーちゃーん！」	「Yay, big brother!」

100254	Rance		「とわっ！	「Whoa!
100255	+		　びっくりするから、突然抱きつくんじゃない！」	　Don't suddenly hug me like that, it surprises me!」

100256	Wenlina		「んふふー♪　えへへー♪」	「Nfufu♪ Eheee♪」

100257	Rance		「あーあー、こんなに小さくなって……	「Aah, she's so tiny now...
100258	+		　これが大きければ、むにむにと	　If she was big, those soft squishy parts
100259	+		　あちこち気持ち良かったろうに……」	　would feel so good everywhere...」

100260	-		ウェンリーナーは嬉しそうに、	Wenlina happily
100261	+		ランスの胸に鼻をぐりぐりと擦りつけた。	rubbed her nose against Rance's chest.

100262	Rance		「……小動物のような奴」	「...She's like a little animal.」

100263	Kibako		「うっ……！」	「Ugh...!」

100264	Kibako	うっとり	「…………」	「............」

100265	Kibako	基本	「うーっ！　うーっ！」	「Uuu! Uuu!」

100266	-		反対側からキバ子が抱きついてきた。	Kibako hugged him from the other side.

100267	Rance		「うおっ！　張り合うんじゃない、キバ子！」	「Whoa! Don't compete, Kibako!」

100268	Wenlina	笑顔	「うーうー♪　うーうー♪」	「Uuu♪ Uuu♪」

100269	Rance	基本	「お前も乗るな！」	「Don't join in too!」
