# 33752	t２３１／２／ランス出撃	

252535	?		翌朝	The next morning At the capital gate or somewhere... Where Magic is not
252536	+		首都の門か、どこか・・　マジックが居ない所	present. With the nation shaken by the king's death, the Monster Army
252537	+		王の死で動揺している今、魔軍が各地で攻勢をかけてきている	is launching offensives everywhere. They were somehow maintaining
252538	+		なんとか防衛線を維持しよとしていたが、首都前面の一角が突破された	the defense line, but one section in front of the capital has been
252539	+		やはり動揺が大きかったのか部隊が総崩れになってしまった。	breached. As expected, the great shock caused some units to collapse
252540	+		その穴から３万の魔軍が進軍してきた	completely. Through that hole, 30,000 Monster Army troops advanced.
252541	+		今、首都防衛の部隊はほとんど居ないピンチ	Right now, there are almost no defense units left in the capital.
252542	+		（　ゼス軍の戦力はそれなりにあるが、王の死で各地が動揺しているので首都の防衛隊を	It's a crisis. （Zeth's military strength is decent, but due to the king's
252543	+		　　全て増援として昨日のうちに出したので今は空っぽ状態なのだ）	death causing turmoil everywhere, they sent all capital defense troops as
252544	+		魔軍はこのチャンスに首都に侵入しようと急いでいるので隊列が乱れている	reinforcements yesterday, leaving the capital empty.） The Monster Army
252545	+		魔物将軍２体という所だな。よし俺達だけで撃退してやろう。	is rushing to invade the capital taking advantage of this chance, so their
252546	+		なーに、通常陣形では厳しい所だが、強行軍で隊列が乱れていたらいくらでもチャンスはある	formation is disordered. 「There are two Monster Generals. Alright, we'll
252547	+		よろしく頼みますとウルザ	repel them with just us.」 「Normally their formation would be tough, but
252548	+		ランスが出かけようとしたら、マジックが現れて止める　まってー	since they are in a forced march and disorganized, there are plenty of
252549	+		どこかにいくの	openings.」 「We're counting on you.」 Urza says. As Rance is about to
252550	+		戦いに行く	leave, Magic appears and stops him. 「Wait!」 「Where are you going?」
252551	+		３万の魔軍なのよ、それをランスの直轄部隊て５０名にも満たないのよ	「To battle.」 「It's 30,000 Monster Army troops. Your direct unit has
252552	+		ランスだから大丈夫、これが作戦、ある程度の危険は当然、分かっている、普通なら分かっている	less than 50 people.」 「It's fine because it's me. This is the plan. I know
252553	+		だが、父を失い、ここでランスも失ってしまうかと思うとマジックは動揺する	there's some danger. Normally one would understand. But after losing
252554	+		いかないで、駄目・・ちゃんと部隊を集めて十分に戦える状態になってから	her father, the thought of losing Rance too makes Magic distraught.
252555	+		それでは襲い、首都が攻撃されてしまうだろうが	「Don't go. No... Gather proper troops and fight only after you're
252556	+		じゃ、いったん逃げてそこから立て直しましょうとか	fully prepared.」 「If we do that, they'll attack and the capital will fall.」
252557	+		ヒステリックとまではいかないがちょっとおかしい	「Then let's retreat once and regroup from there.」 or similar. Not quite
252558	+		なんとか振り切ってランスは出かける。	hysterical, but a bit abnormal. Rance somehow shakes her off and leaves.
