# 31096	２３２／３／戦場	
* Rance	ランス	Male
* Hanny	汎用ハニー	Male
* Green Monster Soldier	汎用魔物兵緑	Male
* Monster Captain	汎用魔物隊長	Male
* Sill Plain	シィル	Female
* Alkanese Rize	アルカネーゼ	Female

50424	Rance	だる顔	「…………なんじゃこりゃ」	「............What the hell is this」

50425	-		ランス達が指定された目的地へと到着してみると、	When Rance's group arrived at the designated destination,
50426	+		人類ではない者同士が死闘を繰り広げていた。	non-humans were engaged in a deadly battle.

50427	Hanny	基本	「あいやーーーー！　滅ぼせ！　滅ぼせーーー！！」	「Aiyaa-----! Destroy them! Destroy-----!!」

50428	Green Monster Soldier		「ぐっ、ぬおおおお！	「Gu, nuooh!
50429	+		　なんだ貴様ら、いきなり仕掛けて来やがって！」	　Who the hell are you guys, attacking suddenly!」

50430	Hanny		「あいやー！　あいやー！　あいやー！	「Aiyaa! Aiyaa! Aiyaa!
50431	+		　あいやー！　あいやー！　あいやー！」	　Aiyaa! Aiyaa! Aiyaa!」

50432	Green Monster Soldier		「う、うぐおおおおお！」	「U, uguooh!」

50433	-		十万のハニー軍団はその全てが狂戦士と化し、	All one hundred thousand of the Hanny army turned into berserkers,
50434	+		戸惑う魔物兵を屠りながらひたすらに前進し続ける。	slaughtering the confused monster soldiers as they advanced relentlessly.

50435	Green Monster Soldier		「た、隊長！　こ、これはいったい……！」	「C-Captain! What the hell is this...!」

50436	Monster Captain		「分からん、さっぱり分からんが……	「I don't know, I have no idea...
50437	+		　ええい、殺せーー！　ハニーごとき……！」	　Damn it, kill them---! Mere Hannies...!」

50438	-		ハニーフラッシュの一斉射が、	A simultaneous Hanny Flash barrage
50439	+		兵士ごと魔物隊長を吹き飛ばした。	blew away the monster captain along with his soldiers.

50440	Sill Plain	きょとん	「ハニーさん、ですね……」	「It's the Hanny...」

50441	Alkanese Rize	困り	「ゼス軍はまだ来てないみたいだな。	「The Zeth army hasn't arrived yet.
50442	+		　…………どうなってんだ、これ？」	　............What's going on here?」

50443	Rance	基本	「分からんが……まあいい、チャンスだな、これは」	「I don't know but... well, this is a good chance.」

50444	Sill Plain		「はいっ、今のうちに、	「Yes, while we can,
50445	+		　ウルザさんの所に向かいましょう！」	　let's head to Urza!」
