# 30866	２８３／ケイブリス／戦闘後	
* Kayblis	ケイブリス	Male
* Patton Helman	パットン	Male
* Hubert Lipton	ヒューバート	Male
* Sachiko Centers	サチコ	Female
* Caloria Cricket	カロリア	Female
* Magic the Gandhi	マジック	Female
* Miracle Tor	ミラクル	Female
* Hunty Kalar	ハンティ	Female
* Yamada Chizuko	千鶴子	Female
* Anise Sawatari	アニス	Female
* Ragnarokarc Super Gandhi	ガンジー	Male
* Nagi su Ragarl	子供ナギ	Female
* Masou Shizuka	子供志津香	Female
* Rick Addison	リック	Male
* Rolex Gadras	ロレックス	Male
* Uesugi Kenshin	謙信	Female
* Satella	サテラ	Female
* Rance	ランス	Male
* Ogawa Kentarou	健太郎	Male
* Nikkou	日光刀	Female
* Chaos	カオス	Male
* Sill Plain	シィル	Female
* Cream Ganoblade	クリーム	Female
* Lia Parapara Leazas	リア	Female
* Sheila Helman	シーラ	Female
* Oda Kouhime	香姫	Female
* Kurusu Miki	美樹	Female
* Hornet	ホーネット	Female

35787	Kayblis	「がっ、ぐがあああぁあああ！	「Ga, gugaaaaaaaah!
35788	+	　ば、馬鹿な、ッ……！	　N-no way...!
35789	+	　そんな馬鹿な馬鹿な馬鹿なッ！」	　Impossible, impossible, impossible!」

35790	-	触れて砕けぬ物はないと、	Nothing could withstand his touch,
35791	+	ケイブリスの六本の巨腕が、縦横に振り回される。	as Kayblis's six massive arms swung wildly.

35792	Patton Helman	「おおっと！」	「Whoops!」

35793	Hubert Lipton	「っ、おおおぉぉっ！」	「...Ooooooh!」

35794	Sachiko Centers	「わ、わひー！」	「W-wahii!」

35795	Caloria Cricket	「じいさま、固くなるよ！」	「Grandpa, harden up!」

35796	-	暴風のような打撃を、ガードが防ぐ。	Guards blocked the storm-like blows.

35797	Kayblis	「ッ、く、ああぁぁっ！	「...Kuh, aaaaah!
35798	+	　邪魔くっせえぷちぷちがああぁぁ！」	　These annoying little shits!」

35799	Magic the Gandhi	「魔法使い！　全力でぶち込むわよ！」	「Mages! Full power barrage!」

35800	Miracle Tor	「ふ。ここは乗ってやるか」	「Hmph. I'll join in.」

35801	Hunty Kalar	「終わらせるよ、ッ……！」	「Let's end this...!」

35802	Yamada Chizuko	「上！　頭を狙いなさい、誤射怖いから！	「Aim for the head! Don't hit the ceiling by mistake!
35803	+	　間違っても天井撃ち抜くんじゃないわよ！」	　It's scary if you misfire!」

35804	Anise Sawatari	「お任せですよ千鶴子様！	「Leave it to me, Lady Chizuko!
35805	+	　そろそろ体力無いんで、全力どーん！」	　I'm almost out of stamina, so full power boom!」

35806	Ragnarokarc Super Gandhi	「邪悪よ、我が一撃で消えよ、ッ……！	「Evil, disappear with my strike...!
35807	+	　――――破邪覇王光！！」	　-----Haja Haou Light!!」

35808	Nagi su Ragarl	「いっくよ、お姉様！」	「Here I go, big sis!」

35809	Masou Shizuka	「動きを止める……それで充分の、はず！	「Stopping his movement... that should be enough!
35810	+	　スクリューーッ、マーブルッッ……！」	　Screeeew, Marble!!」

35811	Kayblis	「が、あ、ぐうううううううッ！？」	「Ga, a, guuuuuuuuh!?」

35812	-	突進し続けていたケイブリスが、	Kayblis, who was charging forward,
35813	+	魔法による集中砲火で、身体を揺らがす。	was shaken by the concentrated magical barrage.

35814	Rick Addison	「ラアアアアアァァァァッ！	「Raaaaaaaah!
35815	+	　バイ・ラ――――ウェイ！」	　By the way------!」

35816	Rolex Gadras	「ここがキメ所、ってか！	「This is the decisive moment!
35817	+	　弐式！　豪翔ッ波ぁぁぁぁぁぁッ！」	　Type 2! Goushouhaaaaa!」

35818	Uesugi Kenshin	「毘沙門天の、加護ぞある！」	「Bishamonten's protection is here!」

35819	-	戦士達の全力の突撃が、	The warriors' full-power charge
35820	+	ケイブリスの鋼のような皮膚を貫く。	pierced Kayblis's steel-like skin.

35821	Kayblis	「ぐがああああぁぁっ！　クソが、てめぇらッ……！	「Gugaaaaah! Damn you all...!
35822	+	　弱っちい人間の癖、しやがって、ッ……！」	　Weak humans acting all tough...!」

35823	Satella	「人間の手に掛かるのが屈辱なら、	「If dying by human hands is humiliating,
35824	+	　いくらでも魔人の手で仕留めてやるぞ、	　I'll finish you with Fiend hands,
35825	+	　ケイブリス！」	　Kayblis!」

35826	Kayblis	「ががっ、が、ぐ……！　て、め、ぇらッ……！	「Gaga, ga, gu...! Y-you all...!
35827	+	　よ、って、たかり、やがって……！」	　Ganging up on me...!」

35828	Rance	「がははははは！　ざまあないな、ケイブリス！	「Gahahahaha! How pathetic, Kayblis!
35829	+	　さあトドメだ、このランス様が……」	　Now for the finishing blow, by this Rance-sama...」

35830	Ogawa Kentarou	「美樹ちゃんを……助ける！	「I'll save Miki-chan!
35831	+	　日光さん！」	　Nikkou-san!」

35832	Nikkou	「はい――――断ちます！」	「Yes------ I'll cut it!」

35833	Rance	「待て待てこのあほ魔人が！	「Wait wait you idiot Fiend!
35834	+	　最後は俺様に決まってるだろーがっ！」	　The final blow is obviously mine!」

35835	Chaos	「儂もいるからね！」	「I'm here too!」

35836	Kayblis	「く……ぐ、う、うおおおおぉぉっ……！」	「Ku... gu, u, uoooooh...!」

35837	Rance	「くたばれ！　とどめの……ッ！	「Drop dead! The finishing...!
35838	+	　鬼畜、アッッッタタタタタァァァァァッック！！」	　Brutal Attaaaaaatack!!」

35839	Kayblis	「あ……………ぁ、が…………」	「A............ a, ga......」

35840	?	ランスと健太郎の剣を、仁王立ちのまま受け、	Standing firm, he took Rance and Kentarou's swords,
35841	+	ケイブリスはぐらりと、身体を揺らがせた。	and Kayblis's body swayed unsteadily.

35842	Kayblis	「あ、う、うそ、うそだ、そんな、っ……	「A, u, lie, it's a lie, no way...
35843	+	　俺が、俺が、し、死ぬ…………？」	　Me, I, d-dying......?」

35844	Kayblis	「あ……………が…………ッ！」	「A............ ga......!」

35845	-	胸の奥からの衝動に耐えきれず、	Unable to endure the impulse from deep in his chest,
35846	+	魔人の口腔から、鮮血が溢れ出す。	fresh blood overflowed from the Fiend's mouth.

35847	-	そのまま、暴虐の魔人は倒れ伏していく。	And so, the tyrannical Fiend collapsed.

35848	-	魔物界を統べ、人類圏を崩壊の寸前まで	The strongest monster who ruled the Monster Realm
35849	+	追い込んだ最強の魔人が、	and drove humanity to the brink of destruction,
35850	+	小さな洞窟の片隅で、身体を痙攣させていた。	was convulsing in the corner of a small cave.

35851	Kayblis	「あぐ、あ、っ…………あぎぃ……	「Agu, a... agii...
35852	+	　ち、ちく、しょう……ろく、せんねんも……	　D-damn it... six thousand years...
35853	+	　がんばったの、に……たえ、たのに……」	　I worked so hard... endured so much...」

35854	Rance	「……鬱陶しい。	「...Annoying.
35855	+	　六千年も好き勝手してやがったんだろうが。	　You did whatever you wanted for six thousand years.
35856	+	　いい加減、くたばれ」	　Time to drop dead already.」

35857	Kayblis	「た、たす、け……て…………だれか……	「H-help... me...... someone...
35858	+	　そんな、そん、な……………」	　No, no way......」

35859	Kayblis	「…………ぁ……っ……」	「............A...」

35860	Kayblis	「……………………」	「........................」

35861	Rance	「……………………死んだ、か……？」	「........................Is he... dead...?」

35862	-	ランスは剣を振り下ろした姿勢のまま、	Rance remained in his sword-swinging stance,
35863	+	ケイブリスの身体を睨み続けていた。	glaring at Kayblis's body.

35864	Sill Plain	「は、はい、たぶん…………」	「Y-yes, probably......」

35865	Rance	「ほか。よし、ちょっとお前、確認してこい。	「Good. Alright, you go check.
35866	+	　ついでに財布も取ってこい」	　While you're at it, take his wallet too.」

35867	Sill Plain	「え、ええーーーーっ！　怖いです……	「Eeeeh!? It's scary...
35868	+	　それにおサイフは持ってないと思いますよぅ……」	　And I don't think he has a wallet...」

35869	Patton Helman	「まったく呑気な……だが、確か魔人は……」	「So carefree... but Fiends definitely......」

35870	-	一瞬、倒れたままの巨体が光を発したかと思うと、	For a moment the giant body glowed,
35871	+	その姿は小さな丸い珠へと変じた。	then transformed into a small round orb.

35872	Satella	「ま、魔血魂…………と、いうこと、は……」	「D-Demonic Blood Soul...... meaning......」

35873	Cream Ganoblade	「お、終わった……の、ですか……？」	「I-is it... over...?」

35874	Rance	「……………………………」	「.............................」

35875	Rance	「ふっ」	「Heh.」

35876	Rance	「がーーーーーーーーははははははは！	「Gaaaaaaaaaahahahahahaha!
35877	+	　勝ーーーーー利！！　俺様たちの勝ちだ！」	　Victory!! Our victory!」

35878	Lia Parapara Leazas	「んー、作戦完了！　ね！	「Nnn, operation complete! Right!
35879	+	　さーーっすがダーリン！」	　As expected of Darling!」

