# 34971	t６０９／Ｍランド１	

259649	?		最期のオーブの情報を求めてＭランドに到着する。	Arriving at M-Land seeking information on the final orb. At M-Land,
259650	+		Ｍランドではコパンドンが迎えてくれる、クルックーからの紹介状を渡します	Copandon welcomes them; we hand over the letter of introduction
259651	+		すでに(46)なのに若々しいコパンドン　　世界滅亡から世界が立て直るように経済を支えた英雄	from Crook. Copandon, already 46, yet youthful; a hero who
259652	+		ランスの子供達、かわいいなと歓迎してくれる。	supported the economy to rebuild the world after its destruction.
259653	+		うちにもランスの子が居たらなぁ・・残念や、みんながんばってや	He welcomes Rance's children, telling them how cute they are.
259654	+		　あのいないんですか？と不躾な事を聞くだれか	I wish I had a child of Rance too... What a pity. Everyone, do your
259655	+		　そうやねん、うう・・・しくしく	best. Someone rudely asks, "So there isn't one?" Yeah, that's right...
259656	+		　でもまだ諦めてへん、こうして若さを保つ努力してる	sob sob. But I haven't given up yet. I'm making efforts to keep my
259657	+		　・・最期にランスに触れてもろたの・・でも、１０年以上前か・・はぁ・・・	youth like this. ...The last time I was touched by Rance... but that
259658	+		　みんな、ふれてはいけない所にふれてしまったとあわてる	was over ten years ago... sigh... Everyone panicked, realizing they
259659	+		気を取り直したコパンドン、	touched a forbidden spot. Copandon pulled himself together, The
259660	+		木のオーブ、ここから南にある闘神都市にあるねん。	wooden orb is in the Toushin City, located south from here. It's
259661	+		魔剣カオスが突き刺さっている台座の裏側に隠されているよ	hidden behind the pedestal where the demon sword Chaos is stuck.
