# 33208	６０３／砂漠で休憩	
* Rocky Bank	ロッキー２	Male
* El Mofus	エール２	Player's choice
* Nagata-kun	長田君２	Male

212534	-	もう少しでシャングリラが見えてくるという辺りで、	Just before Shangri-La came into view,
212535	+	あなた達は最後の休憩を取っていた。	you took one final break.

212536	-	砂漠に作った日よけだけの簡単なテントの中で、	Inside a simple tent providing shade from the sun in the desert,
212537	+	あなたは何をするでもなく体を休める。	you rested your body without doing anything in particular.

212538	Rocky Bank	「＜エール＞様、簡単な軽食が出来ただ。	「Lady ＜エール＞, a simple light meal is ready.
212539	+	　ちょっと食べませんだか？」	　Would you like some?」

212540	-	ロッキーが持ってきたのは、	What Rocky brought was
212541	+	紅茶に、ジャムを載せただけのクラッカーだった。	crackers with jam on top and some black tea.

212542	-	サクサクとした食感にジャムの甘さ。	The crisp texture and the sweetness of the jam
212543	+	疲れた体がほんの少しだが癒やされるのを	healed your tired body just a little.
212544	+	あなたは感じた。	You felt it.

212545	Rocky Bank	「では、おらも。	「Then I'll have some too.
212546	+	　うん、美味しいだすなぁ」	　Yeah, it's delicious.」

212547	-	あなたが食べたのを確認してから、	After confirming you had eaten,
212548	+	ロッキーも遠慮がちにクラッカーに手を伸ばす。	Rocky shyly reached for a cracker.

212549	-	紅茶を一口飲んでから、	After taking a sip of tea,
212550	+	辺りの景色に目をやると、	you looked out at the scenery
212551	+	一面に砂が雄大に広がっていた。	where sand spread magnificently in every direction.

212552	Rocky Bank	「うーん……」	「Hmm...」

212553	Rocky Bank	「こうしてゆったりしていると、	「When relaxing like this,
212554	+	　何か色々なことを忘れて、	　you forget all sorts of things
212555	+	　リラックスしてしまうだすなあ」	　and feel so relaxed.」

212556	Rocky Bank	「住むと大変だと思うだすが、	「Living here must be tough,
212557	+	　こうして見る分には砂漠もいいものだす」	　but the desert looks nice from this perspective.」

212558	El Mofus	「…………。」	「............」

212559	Rocky Bank	「あれ？	「Huh?
212560	+	　そういえば長田君が遅いだすな」	　Now that I think about it, Nagata-kun is late.」

212561	Rocky Bank	「確か、退屈だからちょっと辺りを	「He said he was bored so he'd look around a bit...
212562	+	　見てくると言ってただけだすのに……」	　but it's taking a while...」

212563	-	　	　
212564	+	　　＜ぎゃあぎゃあ、ぎゃあぎゃあ＞	　　＜Caw caw, caw caw＞

212565	Rocky Bank	「おや、ハゲタカがいるだすな。	「Oh, there are vultures.
212566	+	　さすが砂漠、ああいうのもいるんだすなぁ」	　As expected of the desert, they have those too.」

212567	Rocky Bank	「って、それより長田君、長田君……」	「Wait, more importantly, Nagata-kun, Nagata-kun...」

212568	Rocky Bank	「……うん？　あれ？」	「...Hm? Huh?」

212569	Nagata-kun	「たすけ、てぇ……」	「Heeelp...」

212570	-	地面に横たわった長田君が、	Nagata-kun lay on the ground,
212571	+	ハゲタカとカラスの群れに襲われていた。	being attacked by a flock of vultures and crows.

212572	Rocky Bank	「長田君ーーー！？」	「Nagata-kun-----!?」

212573	Rocky Bank	「こらー！　長田君はまだ死んでないだすよー！	「Hey! Nagata-kun isn't dead yet!
212574	+	　離れるだすー！　離れるだすー！」	　Get away! Get away!」

212575	Nagata-kun	「ぷはっ！」	「Pwah!」

212576	Rocky Bank	「だ、大丈夫だすか？	「A-are you okay?
212577	+	　何があっただすか……」	　What happened...?」

212578	Nagata-kun	「あいつらずっと俺らのこと狙ってやがったんすよ。	「Those guys were targeting us the whole time.
212579	+	　俺が転んだ瞬間、死んだと思って、	　The moment I fell they thought I was dead
212580	+	　わらわらと屍肉を貪りに……」	　and swarmed in to feast on my corpse...」

212581	Nagata-kun	「って、死んでねぇよ！」	「Wait, I'm not dead!」

212582	Rocky Bank	「それはそれですごい生命力だすな……」	「That's some impressive vitality...」

212583	Nagata-kun	「いや、死ぬとこだったっすよ！	「No, I was about to die for real!
212584	+	　マジあともうちょい！」	　Seriously, just a bit more!」

212585	Nagata-kun	「……あん？」	「...Hm?」

212586	-	少し離れた位置にいる一羽のカラスが、	A single crow a short distance away
212587	+	ジーッと長田君を見つめていた。	stared intently at Nagata-kun.

212588	-	　	　
212589	+	　　＜カーーーッ！＞	　　＜Cawww!＞

212590	Nagata-kun	「がーっ！」	「Gah!」

212591	-	長田君が脅かすとカラスは	When Nagata-kun threatened it,
212592	+	余裕綽々の態度を崩さぬまま飛び立っていった。	the crow flew off without losing its composed attitude.

212593	Nagata-kun	「ちくしょう！	「Damn it!
212594	+	　倒れた途端群れで襲ってきやがって！	　They swarmed me the second I fell!
212595	+	　弱肉強食すぎんぞ！」	　Survival of the fittest is too harsh!」

212596	Rocky Bank	「や、やっぱり……砂漠は怖い所だすなあ……」	「J-just as I thought... the desert is a scary place...」

212597	-	あなた達は砂漠の厳しさを強く感じながら、	Feeling the harshness of the desert strongly,
212598	+	改めてシャングリラを目指すことにした。	you once again set your sights on Shangri-La.
