# 34291	t２１１／５／逃げるレキシントン	

256074	?		ランスとメルフェイスの連携技	Rance and Melfeis's combo technique.
256075	+		これにより鬼部隊が次々とやられていく	Because of this, the Oni troops are defeated
256076	+		がはははは、いいぞ・・鬼どもをぶっころせ	one after another. Gahaha, good... kill
256077	+		で、レキシントンちゃんを見つけるのだ、やるぞー	those Oni. Then, find Lexington-chan, let's
256078	+		それを影から見ていたレキシントン	do it! Lexington was watching that from
256079	+		ガクブル・・・なに、あの人間怖い、強すぎ・・・	the shadows. Shaking... What, that human
256080	+		それにあの人間が持つカオスて剣、魔人を殺せるんでしょ、無理じゃん	is scary, too strong... And that Chaos sword
256081	+		私なんかがかなう訳がない・・・と逃げて行く	that human holds can kill Fiends, right?
256082	+		こうして魔軍は総崩れなる	No chance. Someone like me can't possibly
256083	+		リーザス側の勝利	win... and runs away. Thus, the Monster
256084	+		やったー	Army completely collapses. Victory for the
256085	+		えいえいおー	Leazas side. We did it! Yeah, yeah, hooray!
