# 30372	てる／キャライベントＡ	
* Mouri Teru	てる	Female
* Rance	ランス	Male

3542	Mouri Teru	妊婦／凶暴	「ふふふはははは！	「Fufufuhahahaha!
3543	+		　中々しぶとい汚れではないか。	　Such stubborn dirt.
3544	+		　だがこの我には無駄だと知れ！」	　But it is useless against me!」

3545	-		戦場と似たような様子で、	In a manner similar to a battlefield,
3546	+		てるはランス城の廊下を掃除していた。	Teru was cleaning the hallways of Rance Castle.

3547	Rance	真剣	「……………………」	「........................」

3548	Mouri Teru	妊婦	「なんだ、ランス。	「What is it, Rance.
3549	+		　我がハタキを動かしているのが面白いか？」	　Is watching me swing my duster amusing?」

3550	Rance	だる顔	「いや……危なっかしい。	「No...... It's dangerous.
3551	+		　特に、腹が…………」	　Especially with that belly......」

3552	Mouri Teru	妊婦	「腹…………ああ。コレか。	「Belly...... Ah. This thing.
3553	+		　まったく、さっさと出てくればいいものを」	　It should just come out already.」

3554	-		てるはゆるりと、膨らんだ腹を撫でる。	Teru slowly stroked her swollen belly.

3555	Rance	真剣	「なんか……落ち着かん。	「It feels...... unsettling.
3556	+		　てるさんちっこいから、余計に……」	　Especially since you're so small, Teru-san......」

3557	Mouri Teru	妊婦	「この程度でどうにかなるものか。	「This is nothing.
3558	+		　毛利の嫡子だぞ」	　It is the Mouri heir after all.」

3559	Rance	真剣	「それはそうだが……	「That's true but......
3560	+		　そういえば、名前はもう決めてるのか？」	　By the way, have you decided on a name yet?」

3561	Mouri Teru	妊婦／睨み	「元就」	「Motonari.」

3562	Rance	驚き	「……それ、親父の名前だろーが。	「......That's your father's name.
3563	+		　ハゲマッチョになるぞ」	　It'll become a bald macho guy.」

3564	Mouri Teru	妊婦	「まさしく理想だ。	「Exactly the ideal.
3565	+		　いや、そうなるように鍛えるか」	　No, I'll train it to become like that.」

3566	Rance	だる顔	「……………………」	「........................」

3567	Mouri Teru	妊婦	「他の名前は必要ない。	「No other name is needed.
3568	+		　どうせ、当主になると同時に	　After all, the moment it becomes the head,
3569	+		　毛利元就の名は継がれる」	　it will inherit the name Mouri Motonari.」

3570	Rance	真剣	「ファザコンだなぁ、てるさん……」	「You're such a daddy's girl, Teru-san......」

3571	Mouri Teru	妊婦	「今さら何を」	「What are you saying at this point?」

3572	Rance	真剣	「…………ところで、	「............By the way,
3573	+		　女の子でもその名前にするのか？」	　are you going to use that name even if it's a girl?」

3574	Mouri Teru	妊婦／睨み	「今更だな。JAPANでは、当主名は世襲だぞ。	「That's obvious. In JAPAN, the head's name is hereditary.
3575	+		　なんの問題も……」	　There's no problem......」

3576	Rance	だる顔	「いや、そういう連中はともかく。	「No, that's fine for those people.
3577	+		　いいのか、赤んぼの女の子に……」	　But naming a baby girl......」

3578	Mouri Teru	妊婦／睨み	「……………………」	「........................」

3579	Mouri Teru		「……考えてなかった」	「......I hadn't thought about that.」

3580	Rance	真剣	「おい」	「Hey.」
