# 35167	t２４０／５／レイ／戦闘前	

261953	?		戦場で取り残され孤立しているレイ	Lei is left behind and isolated on the battlefield.
261954	+		魔軍は逃げだし、まわりは人類軍だらけ	The Monster Army has fled, and humans are everywhere around
261955	+		いくら強くても数万、数千の敵の中、一人で取り残されてると	him. No matter how strong you are, being left alone among tens
261956	+		気分的にも不安になってくる、くそっ、どうなってんだ。	of thousands, or thousands, of enemies- Mentally you become
261957	+		ぐっ・・と前にカオスで刺された傷が痛みだす。	anxious. Damn it, what is going on? Ugh... the wound from when
261958	+		人間共の攻撃は効かないが、暴れすぎたか・・傷口が開いてしまった	Chaos stabbed me earlier starts hurting. The humans' attacks
261959	+		逃げるなんて情けないマネはしたくねぇが、ここは撤退するしかねえのか	don't affect me, but did I thrash too much...? The wound has
261960	+		でも、どっちだ、方向もわからねえ。	opened. I don't want to do such a pitiful thing as running away,
261961	+		えーい、近寄ってくる奴はみんな殺して進んでやる	but do I have no choice but to retreat here? But where, I don't
261962	+		はぁはぁ・・とかなり疲れ始めている様子	even know the direction. Damn it, I'll kill anyone who comes
261963	+		　	 
261964	+		そこにランスが現れる、見つけたぞ電撃！	close and push forward. Panting... looks like he's beginning to get
261965	+		前回は逃がしたが、いや、あれはわざと見逃してやったのだ。	quite tired. There Rance appears, 'Found you! Lightning strike!'
261966	+		前に一度、俺も見逃してもらったからな	Last time I let you go, but no, that was on purpose. Because
261967	+		だが、借りは返した、今度は殺す	once before, I was let go as well. But I've paid off that debt. This
261968	+		けっ、てめぇなんか負けるかよ。	time, I'll kill you. Tch, as if I'd lose to someone like you. Oh,
261969	+		おっと、それと対てめぇ用の対策兵器も用意してやったぞ	and I also prepared a countermeasure weapon just for you. Maria
261970	+		マリアがチューリップ３号Ｈ型避雷を連れてきた	brought the Tulip No.3 Model H Lightning Rod. Removing the
261971	+		大砲外してあんな変な物つけされるなんて・・ぶつぶつ	cannon and attaching some weird thing like that... mutter mutter.
