# 34294	t２１１／６／ニミッツのエロ	

256109	?		\t暗闇です、あまり顔はよく見えていません。	It's dark, so the face isn't clearly seen. Rance was planning to
256110	+		\tランスは今夜はメルフェイスを抱く予定だったので彼女かと思うが	embrace Melfeis tonight, so he thinks it's her. Since a different
256111	+		\t違う子が来たので少し不思議がるが、まぁいいと抱く	girl came, he's a bit surprised but then embraces her anyway.

256112	?		\tえっ、えっ、という間にニミッツは抱きしめられ、キスされる。	Before she knows it, Nimitz is hugged and kissed. Her first sex.
256113	+		\t初めてのセックス	Event scene with CG erotic illustration. Of a reasonable length. The
256114	+		\t\tイベントＣＧ付きエロシーン	light turns on, her face is seen, he's scolded... 'I ended up hugging
256115	+		\t\tそれなりの長さで	such an ugly woman, ugh!' She prepared for that, but Rance says,
256116	+		\t電気がついた、顔を見られた、罵倒される・・こんなブス抱いちまったぜ、げろげろー	'You're unique, I quite like you,' and holds her. He praises me,
256117	+		\tとか言われると覚悟したが、ランスは　個性的な奴だな、けっこう好きだぞと抱く	saying our compatibility was good and it felt great. But hey, smile
256118	+		\t相性よかった、気持ちよかったぜと褒めてくれる。	a little more, you're cute naturally, so don't put on such a serious
256119	+		\tただ、お前　もう少しにっこりしろ、素は可愛いんだから、そんな思いつめた顔するな	face. Well, I could say that's fine too, hahaha. You're the king
256120	+		\tま、それはそれでいいとも言えるが、がはははは	of humanity, right? You've embraced beautiful women from all over
256121	+		\tあなた、人類の王でしょ、世界中の美女を抱いたんでしょ	the world, haven't you? That's right, I have the right to embrace
256122	+		\tそうだ、俺は世界中の美女を抱く権利がある、みんな抱いた	all the beauties in the world; I've embraced them all. Someone like
256123	+		\t私なんて・・	me... What are you saying? You have that qualification too. Don't
256124	+		\tなにをいう、お前もその資格はあるぞ。	run away, let's have one more round. You're not a beauty, but
256125	+		\t逃げるな、もう一発しよう、美人じゃないが可愛いぞ。きらいじゃにない。	you're cute. I don't dislike you. Your voice and how you feel when
256126	+		\t声も抱きごこちもいい、卑下する必要は無い、世界一の俺様が認めてやる。	held are good. No need to belittle yourself; the best me in the
256127	+		\tこんな事言われた事のないレキシントン・・すっかり恋に落ちる	world acknowledges that. Lexington, who has never been told such
256128	+		\t　ここカオスが魔人の侵入に気がつかないといけないので	things, completely falls in love. Since Chaos needs to notice the
256129	+		\t　なんかうまく理由付けして下さい	Fiend's intrusion here, Please come up with a good reason for that.
