# 34545	t１６２／エンド	

257705	?		リアが捕らえられているという噂の都市に到着した	Arrived at the rumored
257706	+		もちろん、ここも魔軍の支配化である（背景＝ヘルマン都市／廃墟）	city where Lia is held captive. Of course,
257707	+		魔物を撃破しつつ捜し回る	this place is also under Monster Army
257708	+		・・・	control. (Background: Helman city /
257709	+		・・	Ruins) Searching around while defeating
257710	+		イベントＣＧ（リア悲惨）　再度使用	monsters. ... .. Event CG (Lia in a tragic
257711	+		　※リーザス／悲惨　は見た後なので説明分はシンプルでいいです	state) reused. * Since Leazas/Tragedy
257712	+		うおおおおお、雄叫びをあげてランスが突撃する	was seen before, the explanation can
257713	+		・・・	be simple. A roaring battle cry, Rance
257714	+		・・	charges forward. ... .. It ends by fading
257715	+		このままフェードアウトで終わりとなります	out just like this. Afterward, as a clear
257716	+		その後、クリア褒美で　壊れたリア　のカードを取得	reward, you obtain the 'Broken Lia' card.
