# 33655	t２３０／２／食料運搬の手伝い	

251712	?		東側の自由都市に近いどこか・・小さな町	Somewhere near the eastern Free Cities... a small town. Rance and party stop
251713	+		ランス達がガルティア退治に向かう途中で立ち寄る	by on their way to defeat Galtia. 「We've arrived at the town. Let's rest a bit.」
251714	+		町についた少し休憩しよう	There are around 30 horse-drawn carts with the Copa Empire mark. There's
251715	+		３０台ほどの荷馬車があった、コパ帝国のマークがついている	some kind of dispute. They are supposed to deliver supplies to a frontline town
251716	+		何か揉めている、これから南の前線の町に物資を届けに行くのだが、護衛が付かない	in the south, but they have no escort. A dispute between Copa Empire personnel
251717	+		コパ帝国から物資を運んできた者（コパの部下）とゼスの兵士でもめている	(Copandon's subordinates) who brought the supplies and Zeth soldiers. 「We
251718	+		そんな余裕ないんだ、どこも兵士は足りない	don't have the manpower. Soldiers are short everywhere.」 「The road to the
251719	+		前線の町へ行く途中は魔軍にまだ占領されていないが山賊があばれまくっているという	frontline town isn't occupied by the Monster Army yet, but bandits are running
251720	+		話じゃないか、すでに何隊もやらてれいる、それではいけない	wild.」 「That's no good. Several teams have already been wiped out. We can't
251721	+		それは困る、言って物資を届けてもらわないと、前線の町は食料が無くて餓死してしまう	allow that.」 「That's a problem. If the supplies don't arrive, the frontline town
251722	+		だからわざわざ物資を持ってきたんだ・・もめもめ	will starve to death.」 「That's why we brought the supplies all this way...」
251723	+		シィルあたりがちょうど私達もいく所ですし、護衛してあげましょうとランスを説得	The argument continues. Sill suggests 「We're heading that way anyway, so
251724	+		一緒にいく事になった	why don't we escort them?」 and persuades Rance. They decide to go together.
