# 31346	４４／自由都市自力解放２	
* Green Monster Soldier	汎用魔物兵緑	Male
* Pizarro	大将軍ピサロ	Male
* Monster General	汎用魔物将軍	Male
* Free Cities Guard	汎用自由都市警備兵Ａ	Male
* Free Cities Guard	汎用自由都市警備兵Ｂ	Male
* Monster Captain	汎用魔物隊長	Male
* Papademas Shirusven	パパデマス	Male
* Nunuhara Cabbage	ヌヌハラ	Female
* Copandon Dott	コパンドン	Female
* Pespo Tontone	ペスポ	Male
* Shinoda Gengorou	篠田源五郎	Male
* Eleanor Ran	エレノア	Female
* Asakura Yoshikage	朝倉義景	Male

68067	Green Monster Soldier	基本	「報告いたします！	「Reporting!
68068	+		　ジオ方面、カスタム方面、共に防衛隊が壊滅！	　Both the Geo and Custom fronts, the defense forces have been annihilated!
68069	+		　各拠点となる都市に、迫りつつあります……！」	　We're closing in on the key cities...！」

68070	Pizarro		「ちっ、人間どもが調子に乗りおって……	「Tch, those damn humans are getting cocky...
68071	+		　で、あっちはどうだ？」	　So, what about the other side?」

68072	Green Monster Soldier		「は、あっち、とは……」	「Yes, the other side...?」

68073	Pizarro		「ええい、鈍い奴だな！	「Idiot, you're so slow!
68074	+		　財宝運搬部隊は撤退出来たのかと聞いている！」	　I'm asking if the treasure transport unit managed to retreat!」

68075	Green Monster Soldier		「あ……は、それは無事です。	「Ah... Yes, they are safe.
68076	+		　お作りになった目録を確認しまして、	　We checked the inventory you made,
68077	+		　遺漏なく……」	　and there are no omissions...」

68078	Pizarro		「うむうむ。よし。不幸中の幸いであったわ」	「Good, good. Alright. A silver lining in the misfortune.」

68079	Green Monster Soldier~		（そりゃ魔物将軍まで繰り出して、	（Well, he even sent out Monster Generals,
68080	+		　4万もの兵で運んでんだからなぁ……）	　and transported it with 40,000 troops...）

68081	-		その兵力を前線に回せば、とはピサロ以外の誰もが	Everyone except Pizarro thought
68082	+		思いつく事であったが、実行に移されはしなかった。	of redirecting those troops to the front lines, but it was never done.

68083	Monster General		「しかし、まずうございますな。	「However, this is bad.
68084	+		　人間どもめ、各戦線で押し返しはじめおった」	　Those humans have started pushing back on every front.」

68085	-		魔物将軍の一人がそう口にし、	One of the Monster Generals said so,
68086	+		場は軍議の流れになっていった。	and the scene turned into a military council.

68087	Monster General		「ジフテリアからのルートは大将軍閣下の直轄軍で塞いでおり、	「The route from Diphteria is blocked by His Excellency the Great General's direct forces,
