# 34270	t２１１／３／レキシントン戦闘後	

255857	?		戦闘は数ターンで自動終了、以降ＡＤＶイベントでの表現	The battle ends automatically after several turns, further
255858	+		レキシントンは当然強いが、ランスの方がうまい	developments expressed in ADV events. Lexington is naturally
255859	+		どんどん押されていく	strong, but Rance is more skilled. She is increasingly pushed
255860	+		強さというより、その言動と自信にびびる	back. It's less about strength and more about being intimidated
255861	+		「がはははは、ぶっ殺す、いやその前におっぱいもみまくる」	by her words and confidence. 「Gahahahaha, I'll kill you! No,
255862	+		ふふふ、俺様はこれまで多数の魔人を始末してきた、お前は弱い方だ	first I'll grope your breasts a lot!」 Hehe, I've taken down many
255863	+		確実に俺が勝つ	Fiends before; you're on the weaker side. I'm definitely going to
255864	+		怖くなってレキシントンは逃げ出します。	win. Scared, Lexington runs away. Hey, wait! Rance chases after
255865	+		こら、まちやがれーとランスが追いかけてくる	her. Memories of being bullied resurface, and Lexington goes into
255866	+		いじめられていた時の記憶が蘇り、完全に敗走状態になるレキシントン	a full retreat. As a result, the Leazas army gains overwhelming
255867	+		これにより、この戦場はリーザス軍が圧倒的になり、魔軍は敗走する	superiority on this battlefield, and the Monster Army retreats.
