# 30858	２８３／戦力不足	
* Green Monster Soldier	汎用魔物兵緑	Male
* Free Cities Guard	汎用自由都市警備兵Ａ	Male
* Blue Monster Soldier	汎用魔物兵青	Male
* Cecil Carna	セシル	Female
* Dokuganryuu Masamune	政宗	Male
* Urza Pranaice	ウルザ	Female
* Rance	ランス	Male
* Cream Ganoblade	クリーム	Female
* Arlcoate Marius	アールコート	Female
* Patton Helman	パットン	Male

35197	-		人類が、魔軍に対しての大攻勢を掛けた――	Humanity launched a massive offensive against the Monster Army--

35198	-		その、5日後。	Five days later.

35199	Green Monster Soldier	基本	「う、うおおおおおおっ！　この、この人間がっ！	「U, uoooooh! You damn humans!
35200	+		　調子に乗るんじゃねええええ！」	　Don't get cocky!」

35201	Free Cities Guard		「くっ、ぐっ、う、うおおおおっ……！」	「Kuh, guh, u, uoooooh...!」

35202	Blue Monster Soldier		「けっ、こいつら……！	「Tch, these guys...!
35203	+		　本当は大した数じゃねえぞ！　殺せ！」	　They don't even have that many! Kill them!」

35204	Cecil Carna	悲しい	「……っ……ここまで、だな……」	「...This is as far as we go...」

35205	Dokuganryuu Masamune	基本	「無念だが、同感だ。これは――」	「Regrettable, but I agree. This is--」

35206	Urza Pranaice	悲愴	「――限界です、総統」	「--This is the limit, Supreme Leader.」

35207	Rance	真剣	「何？」	「What?」

35208	Cream Ganoblade	基本	「攻撃限界点を越えました。	「We've exceeded our attack limit.
35209	+		　これ以上、戦線を押し拡げるのは不可能です」	　We can't push the front line any further.」

35210	Cream Ganoblade		「攻勢を守勢に変えないと……全滅になります」	「If we don't switch to defense... we'll be wiped out.」

35211	Rance	だる顔	「くっ……どうにもならんのか。	「Tch... is there nothing we can do?
35212	+		　隊長や将軍を殺しまくれば……」	　If we just keep killing their captains and generals...」

35213	Urza Pranaice	悲愴	「魔軍としての命令は聞かなくとも……	「Even without orders from the Monster Army...
35214	+		　生き延びるために、彼らは自分の意志で暴れます」	　they will go on a rampage to survive.」

35215	Urza Pranaice		「それが、我々を圧倒し始めたら……	「If that starts overwhelming us...
35216	+		　本当の終わりです。	　That will be the true end.
35217	+		　もう誰を仕留めようが、止まらない」	　No matter who we kill, it won't stop.」

35218	Rance	イライラ	「ぬううう……」	「Nuuuuh......」

35219	Arlcoate Marius	弱気	「すみません、おじ様……	「I'm sorry, Uncle...
35220	+		　わた、私たちの、力が足りなくて……」	　Our power wasn't enough...」

35221	Urza Pranaice	真剣	「これは……戦術レベルでどうこう、	「This isn't something
35222	+		　という話ではないですよ。	　we can fix with tactics.
35223	+		　最初から、長期戦を行う力はありませんでした」	　We never had the strength for a long war.」

35224	Cream Ganoblade	基本	「残念ですが……総統。撤退の号令を」	「I'm sorry... Supreme Leader. Please order the retreat.」

35225	Rance	イライラ	「ぐ、ぐぬぬぬぬ…………」	「Guh, gunununu......」

35226	Rance	怒り	「ええい、ここまで来れれば充分だ。	「Damn it, we've come far enough.
35227	+		　軍隊は引き上げさせろ。	　Pull the army back.
35228	+		　あとは俺たちだけでケイブリスを探して殺す！」	　The rest of us will hunt down and kill Kayblis!」

35229	Urza Pranaice	困惑	「待ってください、それは現実的では……！	「Please wait, that's not realistic...!
35230	+		　ケイブリスの場所も分からないのに……」	　We don't even know where Kayblis is...」

35231	Rance	怒り	「駄目だ！　美樹ちゃんは絶対に取り戻す。	「No! We are definitely rescuing Miki-chan.
35232	+		　選りすぐりのメンバーで、突撃を……！」	　We'll charge in with an elite team...!」

35233	Rance	驚き	「んがっ！？」	「Ngaa!?」

35234	Rance	怒り	「ぐ……き、さ……ま……」	「Gu... y-you... bastard...」

35235	Patton Helman	真剣	「…………すまねぇなぁ、大将。	「...Sorry about this, Boss.
35236	+		　まだ、あんたに死なれるわけにはいかん」	　I can't let you die yet.」

35237	-		ほとんど加減無しの一撃を後頭部にお見舞いして、	With an almost unheld punch to the back of the head,
35238	+		パットンがぼやいた。	Patton muttered.

35239	Urza Pranaice	困惑	「パットンさん……すみません」	「Patton-san... I'm sorry.」

35240	Patton Helman	真剣	「撤退だ。善後策も練らなきゃならん。	「Retreat. We need to plan our next move.
35241	+		　何より……ここから脱出するだけでも一大事だ」	　Most importantly... just escaping here is going to be tough.」

35242	Cream Ganoblade	基本	「確かに、そうですね……」	「You're right...」

35243	Urza Pranaice	怒り	「全軍に伝令！　撤退です！	「Messenger to all forces! Retreat!
35244	+		　各方面軍、	　All units,
35245	+		　指揮者は所定の手筈で実行に移ってください！」	　commanders execute the prepared procedures!」

35246	-		人類の攻勢は途絶え、	Humanity's offensive halted,
35247	+		境界の向こうへの撤退を余儀なくされた。	and they were forced to retreat beyond the border.
