# 33543	５５２／魔王ケイブリス／勝ち	
* Kayblis	魔王ケイブリス	Male
* Rance	ランス	Male
* Satella	サテラ	Female
* Sill Plain	シィル	Female
* Miracle Tor	ミラクル	Female
* Crook Mofus	クルックー	Female

250669	Kayblis	基本	「なっ！　がっ！　う、嘘、だ！」	「Wha! Ga! N-no way!」

250670	Rance		「がはははは！　なにを狼狽えてやがる！」	「Gahahaha! What are you panicking for!」

250671	Kayblis		「俺様は魔王！　誰にも勝てない存在！	「I am the Demon King! An existence no one can defeat!
250672	+		　魔王ケイブリス様だ！」	　Demon King Kayblis-sama!」

250673	Kayblis		「それがッ――！」	「And yet--!」

250674	Kayblis		「こんな人間如きィィィイイイイイ！」	「A mere human like this!!!」

250675	Rance		「ただの人間じゃない」	「I'm not just any human.」

250676	Rance	怒り	「俺はランス様だぁぁぁあああーー！」	「I am Rance-samaaaaa!」

250677	-		渾身の鬼畜アタックが轟き、	A full-powered perverted attack thundered,
250678	+		ケイブリスの巨体が両断された。	bisecting Kayblis's giant body.

250679	Rance	笑顔	「がははは、俺様の大勝利ー！」	「Gahahaha, my great victory!」

250680	Satella	基本	「……信じ、られない。	「...Unbelievable.
250681	+		　魔王を……ただの人間が……」	　A Demon King... defeated by a mere human...」

250682	Sill Plain	笑顔	「ランス様ー！」	「Rance-sama!」

250683	Rance	基本	「どわぁ！　なにすんだ、シィル！」	「Dwaa! What are you doing, Sill!」

250684	Sill Plain	泣き	「ランス様！　ランス様！　ランス様！」	「Rance-sama! Rance-sama! Rance-sama!」

250685	Sill Plain		「よ、良かった……本当に、ご無事で……」	「T-thank goodness... you're really safe...」

250686	Sill Plain		「ランス様、本当に……	「Rance-sama, really...
250687	+		　た、倒した……んですよね……？」	　You defeated him... right...?」

250688	Rance	基本	「倒しただろうが何を見てたんだ、お前は」	「Of course I did, what were you watching?」

250689	Sill Plain	泣き	「ぐすっ、ううっ……	「Sniff, uuu...
250690	+		　わ、私、信じられない、です……	　I-I can't believe it...
250691	+		　まさか、こんな……」	　To think something like this...」

250692	Sill Plain		「ランス様がご無事で……本当に、良かった……」	　Rance-sama is safe... I'm so glad...」

250693	Rance	基本	「う、うむ……」	「Y-yeah...」

250694	-		　	　
250695	+		　＜ぽかっ＞	　<Poka>

250696	Sill Plain	ひんひん	「あいたっ」	「Ouch!」

250697	Rance	笑顔	「がははは！　それより宴だ、宴だ！	「Gahahaha! More importantly, it's time for a feast!
250698	+		　美味い飯と美味い酒と	　Delicious food, delicious sake,
250699	+		　とびきり美女を沢山連れてくるのだ！」	　and bring lots of the most beautiful women!」

250700	Rance		「いやなんて言わせんぞ。	「I won't take no for an answer.
250701	+		　俺様はこれで名実共に	　Now I am the true ruler of the world
250702	+		　世界の支配者なのだからな！」	　in both name and reality!」

250703	Rance		「がーーーっはっはっはっはっ！」	「Gaaaahaha ha ha ha!」

250704	-		皆が魔王を倒したことを実感し始め	As everyone began to realize the Demon King had been defeated
250705	+		笑顔を浮かべていく中、	and smiles appeared on their faces,
250706	+		ミラクルは苦い顔をしていた。	Miracle had a bitter expression.

250707	Miracle Tor	真剣	「浴びた、か……	「He got bathed in it...
250708	+		　魔王の血を」	　the Demon King's blood.」

250709	-		近くにいたクルックーはまぶたを伏せた。	Crook, who was nearby, lowered her eyelids.

250710	Crook Mofus	基本	「ええ、浴びました……まずいですね……」	「Yes, he was bathed in it... this is bad...」

250711	-		ランスの体はケイブリスの返り血を	Rance's body was drenched red
250712	+		べったりと浴びて赤く染まっていた。	with Kayblis's splattered blood.

250713	Miracle Tor	真剣	「これで、どうなる？」	「What will happen now?」

250714	Crook Mofus	基本	「実際にこれからどうなるか……	「What will actually happen from now on...
250715	+		　そこまでは……」	　I don't know yet...」

250716	Miracle Tor		「まあいい、人類の勝ちだ。	「Well, it's fine. Humanity won.
250717	+		　ならば今だけは勝利の美酒に酔いしれろ」	　So for now, enjoy the wine of victory.」

250718	Miracle Tor		「……いずれ壊れる幸福であってもな」	「...Even if this happiness will eventually break.」

250719	Crook Mofus		「…………」	「............」

250720	-		…………	............

250721	-		……	...
