# 32541	２１０／４２／両方戦闘前	
* Rance	ランス	Male
* La Hawzel	ハウゼル	Female
* La Seizel	サイゼル	Female
* Satella	サテラ	Female

158142	Rance	怒り	「お前らこちらを見ろーーー！」	「You two, look over here-----!」

158143	La Hawzel	基本	「な、なに……？」	「W, what......?」

158144	-		ハウゼルとサイゼルの二人が戦いをやめ、	Hawzel and Seizel stopped fighting
158145	+		ランスに目を向ける。	and turned their eyes toward Rance.

158146	Rance	怒り	「人類軍は総統閣下様の俺様が	「The Supreme Leader of the Human Army, me,
158147	+		　直々にお前らを倒しに来てやったぞー！」	　has come personally to defeat you two!」

158148	La Hawzel	基本	「総統閣下……」	Supreme Leader......

158149	La Seizel		「ひっ、あの男――ッ！？」	「Hii, that man――!?」

158150	Rance	笑顔	「がははは、久しぶりだな、サイゼル！」	Gahahaha, long time no see, Seizel!

158151	Rance	怒り	「俺様の目的はひとーーーーつ！」	My goal is ooooooone!

158152	Rance	笑顔	「お前ら二人と3Pだー！」	A threesome with you two!

158153	Rance		「まずは前回奪えなかったサイゼルの処女を	First I'll take Seizel's virginity that I couldn't get last time
158154	+		　ずっぱし頂いてアヒアヒ言わせてやる」	　and make her scream in pleasure.

158155	La Seizel	ビビリ	「ひっ……！」	Hii......!

158156	La Hawzel	基本	「――なんですって？」	――What did you say?

158157	Rance		「なんだ、そんなびびることはあるまい。	What, no need to be so scared.
158158	+		　サイゼルは以前にセックス寸前まで	　Seizel was almost fucked last time
158159	+		　いったことがあるんだしな」	　after all.

158160	La Hawzel		「姉さん、今の本当……？」	Sister, is that true......?

158161	La Seizel	泣き	「う、あ……それは……その……」	U, ah...... that's...... um......

158162	-		サイゼルが言葉に詰まる。	Seizel was at a loss for words.
158163	+		それだけで答えたも同然だった。	That was answer enough.

158164	La Hawzel	基本	「……ッ！」	......!

158165	-		ハウゼルは胸の内で炎が立ち上るのを感じた。	Hawzel felt flames rising in her chest.

158166	-		どくりどくりと心臓の鼓動に合わせて、	In sync with her pounding heartbeat,
158167	+		頭の中心が熱くなっていくのを自覚する。	she felt her head growing hotter.
158168	+		自然と前傾姿勢を取っていた。	She naturally leaned forward.

158169	La Hawzel	怒り	「――許せない」	――Unforgivable

158170	-		その目は身を焦がすような怒りで燃えていた。	Her eyes burned with scorching anger.

158171	Rance	基本	「サイゼルを犯した後は無論ハウゼルもだぞ！」	After I ravage Seizel, of course I'll ravage you too, Hawzel!

158172	La Seizel		「……え？」	......Eh?

158173	Rance		「そうさなあ、サイゼルと同じプレイを	That's right, I'll do the same things I do to Seizel
158174	+		　ハウゼルの体を使ってねちねちやってやろう」	　but slowly and teasingly on your body, Hawzel.

158175	Rance	エロ顔	「ぐふふ、一晩中抱きまくって、	Gufufu, I'll fuck you all night long,
158176	+		　俺様の体抜きでは生きられない女にしてやるぜ！」	and turn you into a woman who can't live without my cock!

158177	Rance	笑顔	「がははははははははははははは！」	Gahahahahahahahahahaha!

158178	La Seizel	基本	「…………」	............

158179	La Seizel		「あんた――	You――
158180	?		私の妹に何するって？」	What did you say you'd do to my little sister?

158181	-		スッと、背筋が冷えるのをサイゼルは感じた。	Seizel felt a chill run down her spine.
158182	+		全身の感覚が失せて指先だけがチリチリと痛む。	Her whole body went numb except for the stinging pain in her fingertips.

158183	-		全てを凍らせるような絶対零度の怒りが	Absolute zero anger that could freeze everything
158184	+		サイゼルの体を動かす。	drove Seizel's body.

158185	La Seizel	怒り	「ハウゼル、協力なさい」	Hawzel, work with me.

158186	La Hawzel		「ええ、サイゼル。	Yes, Seizel.
158187	+		　あの男は許さない」	　I won't forgive that man.

158188	-		サイゼルがハウゼルの腰に手を回し、	Seizel put her arm around Hawzel's waist,
158189	+		グイッと自分の方に引き寄せると、	and pulled her close,
158190	+		二人は豊満な胸が触れ合うほどに密着した。	pressing their ample breasts tightly together.

158191	ハウゼルとサイゼル／基本／怒り		「ハウゼル、やることは分かってるわね。	Hawzel, you know what to do.
158192	+		　貴方がやりたいように燃やしなさい。	　Burn him however you want.
158193	+		　後は私が全てフォローしてあげる」	　I'll cover everything else.

158194	ハウゼルとサイゼル／基本／怒り		「ええ、サイゼル。	Yes, Seizel.
158195	+		　私の全てを貴方に預けるわ」	　I'll entrust everything to you.

158196	-		ハウゼルが手持ちの武器、	Hawzel readied her weapon,
158197	+		燃える塔タワーオブファイヤーを構える。	the Burning Tower, Tower of Fire.

158198	-		サイゼルが手持ちの武器、	Seizel readied her weapon,
158199	+		氷結の女神クールゴーデスを構える。	the Frozen Goddess, Cool Goddess.

158200	ハウゼルとサイゼル／基本／怒り		「――目的はただ一つ」	――Our only goal

158201	ハウゼルとサイゼル／基本／怒り		「――あの男を殺す為」	――is to kill that man.

158202	Rance	真剣	「あ、あれ？　なんか、やばい雰囲気？」	H, huh? The mood suddenly got dangerous?

158203	Satella	怒り	「馬鹿……！	Idiot......!
158204	+		　あの二人、相当キレてるぞ……！」	　Those two are seriously pissed......!

158205	ハウゼルとサイゼル／基本／怒り		「永劫不滅の氷の中で……」	In eternal unbreakable ice......

158206	ハウゼルとサイゼル／基本／怒り		「永久-ﾄﾜ-の怒りに焼かれなさい！」	Burn in eternal anger!
