# 31727	ルーベラン／キャライベントＢ	
* Rance	ランス	Male
* Ruberan Tser	ルーベラン	Female
* Alkanese Rize	アルカネーゼ	Female

99103	Rance	「なあ、そろそろいいだろう。	「Hey, it's about time, right?
99104	+	　おい、ルーベラン聞いているのか？」	　Oi, Ruberan, you listening?」

99105	Ruberan Tser	「ああもう、しつこい人ね！	「Aah geez, you're so persistent!
99106	+	　いい加減にして頂戴！」	　Give it a rest already!」

99107	-	ランス城の廊下に、ルーベランの怒号が響く。	Ruberan's angry shout echoed through the hallway of Rance Castle.

99108	Alkanese Rize	「あれー？　なにやってんの、二人とも」	「Huh? What are you two doing?」

99109	Ruberan Tser	「ああ、アルカネーゼ。	「Ah, Alkanese.
99110	+	　……総統のいつもの病気よ」	　...It's the Supreme Leader's usual sickness.」

99111	Ruberan Tser	「抱かせろ抱かせろってしつこいの」	「He keeps pestering me to let him fuck me.」

99112	Alkanese Rize	「ああ……アレかぁ……」	「Ah... that again...」

99113	Alkanese Rize	「なんかゴメンな……」	「Sorry about that...」

99114	Ruberan Tser	「いいわよ、アルカネーゼが悪いわけじゃないし」	「It's fine, it's not your fault.」

99115	Rance~	（ぐぐぐ、部下ならやり放題になると思ったのに、	（Guh guh, I thought I could do whatever I wanted with subordinates,
99116	+	　ルーベランめ案外固い奴だな……）	　but Ruberan is surprisingly strict...）

99117	Rance	「うーん、無理矢理襲ってもいいが、	「Hmm, I could force her but,
99118	+	　そんなことしたら辞めてしまうかも知れんしな。	　she might quit if I do that.
99119	+	　定期的にやれるようにしたいぞ」	　I want to fuck her regularly.」

99120	Alkanese Rize	「……アニキ、口に漏れてる漏れてる」	「...Aniki, you're saying it out loud.」

99121	Ruberan Tser	「……さ、最低だわ」	「...You're the worst.」

99122	Ruberan Tser	「はあ、どうしてこんな人が総統なのかしら……	「Haa, why is someone like this the Supreme Leader...
99123	+	　この世、最大の間違いだわ……」	　The biggest mistake in this world...」

99124	Rance	「ん？　あれ？」	「Hm? Huh?」

99125	-	ランスが二人の顔を交互に見比べる。	Rance looked back and forth between their faces.

99126	Ruberan Tser	「なによ……？」	「What...?」

99127	Rance	「お前らいつの間に仲良くなった」	「When did you two get so close?」

99128	Ruberan Tser	「貴方が知らない間に」	「While you weren't looking.」

99129	Rance	「む、トゲがある」	「Mph, that had some bite.」

