# 30999	２３０／戦闘／料理３	
* Galtia	ガルティア	Male
* Rance	ランス	Male

44917	Galtia	基本	「むぐまぐ……ん、いいな……	「Munch munch... Yeah, good...
44918	+		　このうどんのニンジン仕立てソバ、	　This udon-style soba with carrot,
44919	+		　かなりいけるぜ」	　is pretty damn good.」

44920	Galtia		「はぐ、むぐ、んんっ、むぐ……	「Chomp, munch, nngh, munch...
44921	+		　おほう、この炭酸やきめし……	　Whoa, this carbonated fried rice...
44922	+		　生のオホホウフフを刻んでくるとは……！」	　They chopped up raw Ohohou Fufu...!」

44923	Galtia		「よう、これ美味いぞ。一口食うか？」	「Hey, this is good. Want a bite?」

44924	Rance	怒り	「黙って食え！	「Shut up and eat!
44925	+		　こっちにも同じ物があるんだから要らんわ！」	　I have the same thing here!」
