# 34950	t６０８／レリコフ遭遇	

259356	?		シベリアを進んでいると・・	As they advance through Siberia... Someone
259357	+		向こうに誰かがいる、こっちに向かって走ってくる	is over there, running toward them. Ready
259358	+		敵かと身構えるとーー	to face an enemy- Whoosh-a girl appears with
259359	+		きーーーーーん、あられちゃんみたいな勢いで女の子が現れる	the momentum like Arare-chan. A little behind,
259360	+		少し遅れてひぃひぃとドラゴンがついて来た。	a panting dragon follows. ..?? Hmph, you all
259361	+		・・？？	must be the party of Lord Demon King Rance's
259362	+		ふふーん、君達、魔王ランスの子息一行と見た、間違いないでしょ	children, no doubt about it. I am Lelikov
259363	+		私はレリコフ。と自己紹介	Helman. She introduces herself. This is Hero,
259364	+		これはヒーロー、パットンおじさんとハンティおばさんの子よ。	the child of Uncle Patton and Aunt Hunty.
259365	+		少し会話・・	A brief conversation... Well then, let's travel
259366	+		じゃ、一緒に旅にいこうよ	together! Yeah, let's go! But first, a race! Let's
259367	+		うんいく、でも、その前に競争！	race to the giant battleship ruins-the winner
259368	+		巨大戦艦遺跡まで競争しよー、勝った方がごはんおごってもらう！	gets treated to a meal! She decided on the spot
259369	+		勝手な話て勝手に決めて元気に走り去る	and energetically ran off. Lelikov Helman's first
259370	+		　	
259371	+		　　レリコフの初見せ、元気いっぱいというのが伝わればいい	appearance should convey her full of energy.
259372	+		　　任務とか使命とかではなく子供っぽく	Not like a mission or duty, but childlike.
