# 33630	t８６２／アリス／Ｒ２	

251355	?		Ｒａｎｃｅ２　−反逆少女達−	Rance 2 -The Rebel Girls-
251356	+		１９９０年発売（２００９年リメイク版０２）	Released in 1990 (2009 Remake Ver. 02)
251357	+		　６４０＊４００、１６色、ＰＣ９８他	　640*400, 16 colors, PC-98 and others
251358	+		 	 
251359	+		自由都市にあるカスタムという町	The town of Custom in the Free Cities
251360	+		一晩で地下に陥没した状態になってしまった	suddenly sank underground in a single night.
251361	+		４人の魔女が反乱を起こしたのだ	Four witches had started a rebellion.
251362	+		ランスとシィルは、町を元に戻す為に	Rance and Sill are asked
251363	+		反乱を起こした４人の魔女の退治を依頼された	to exterminate the four rebel witches to restore the town.
251364	+		町のさらに地下に作られた人工迷宮を攻略	They conquer the artificial dungeon built deep underground.
251365	+		ピラミッド迷宮で鏡のワープ…	Mirror warps in the pyramid labyrinth...
251366	+		シィルとはぐれてしまったり…	getting separated from Sill...
251367	+		幼体迷宮で囚われ拷問される女の子達…	girls captured and tortured in the infant labyrinth...
251368	+		鏡のワープ仕掛け…ゴールデンハニーとの戦い…	mirror warp traps... battles against Golden Hanny...
251369	+		町の女の子を襲ったりとか…	assaulting town girls and such...
251370	+		魔女１(マリア)を倒し処女を奪う	defeat Witch 1 (Maria) and take her virginity.
251371	+		魔女２(ミル)を倒し処女を奪う	defeat Witch 2 (Mill) and take her virginity.
251372	+		魔女３(エレノア)を倒し処女を奪う	defeat Witch 3 (Eleanor) and take her virginity.
251373	+		最期は、魔女４(志津香)をのみという所で	Finally, just as he is about to take Witch 4 (Shizuka),
251374	+		本当に悪いのは彼女達でなく	it turns out the real culprit isn't them
251375	+		師匠であるラギシスという事が判明	but their master, Ragisis.
251376	+		魔女４(志津香)を追いかけ	He chases Witch 4 (Shizuka)
251377	+		過去へ飛ぼうとしていた志津香を捕まえ	and catches her as she tries to flee to the past,
251378	+		倒し処女を奪う	defeats her and takes her virginity.
251379	+		最期は、４０人の少女達の力を吸収し	In the end, after Ragisis absorbs the power of 40 girls
251380	+		変態化していくラギシスをなんとか倒し	and transforms into a pervert, they somehow defeat her
251381	+		めでたしめでたし	and live happily ever after.

251382	?		はにほー	Haniho~
251383	+		後々、関係してくる設定ポイントをまとめるよ	I'll summarize the setting points that will matter later.
251384	+		志津香、マリアとの腐れ縁とも言える関係が始まる	The long, entangled relationship between Shizuka and Maria begins.
251385	+		ウィリス、レベル神になった	Willis becomes the Level God.
251386	+		アーシー、お菓子大好き	Ayshee loves sweets.
251387	+		バード、彼の運命もここから狂った	Bird's fate also goes off the rails starting here.
