# 30507	マルチナ／キャライベントＡ	
* Rance	ランス	Male
* Martina Curry	マルチナ	Female
* Biscuitta Burns	ビスケッタ	Female
* Sill Plain	シィル	Female

11717	-	ランス城、その厨房。	The kitchen of Rance Castle.

11718	Rance	「お、いたいた。マルチナ」	「Oh, there you are, Martina.」

11719	Martina Curry	「ん……あ、えーと、総統さん？」	「Nn...... Ah, um, Supreme Leader?」

11720	Rance	「うむうむ……って、なんだ。働いてるのか」	「Yeah yeah...... Wait, what? You're working?」

11721	Martina Curry	「そりゃね。私、料理人よ？」	「Of course. I'm a chef, you know?」

11722	Biscuitta Burns	「本来なら、お客様なのですが……」	「Normally she's a guest, but......」

11723	Martina Curry	「よその仕事場に割りこんで悪いとは思ってるけど。	「I feel bad barging into someone else's kitchen,
11724	+	　料理しないと死んじゃうのよね」	　but I feel like I'll die if I don't cook.」

11725	Biscuitta Burns	「……とのことで。	「......And so.
11726	+	　実際、マルチナ様ほどの腕の方が	　Having someone of Martina-sama's skill
11727	+	　厨房に入って頂けるのであれば、否はありません」	in the kitchen is more than welcome.」

11728	Rance	「ほう……」	「Hmm......」

11729	Martina Curry	「で、何か用？」	「So, what do you need?」

11730	Rance	「おう。セックスしようぜ！」	「Yeah. Let's have sex!」

11731	Martina Curry	「……………………」	「........................」

11732	Rance	「おっ、沈黙は肯定の証。	「Oh, silence means yes.
11733	+	　よしそうと決まれば――――！」	　Alright, it's decided――――!」

11734	Martina Curry	「って、嫌に決まってるでしょ。	「Of course I don't want to.
11735	+	　何のメリットがあるのよ」	　What's in it for me?」

11736	Rance	「すごく気持ちが良いぞ。	「It feels really good.
11737	+	　ぬるぬるのあへあへだ」	　All slippery and ahe ahe.」

11738	Martina Curry	「お断り。	「No thank you.
11739	+	　そんな事してる暇はないの」	　I don't have time for that.」

11740	Rance	「楽しいぞ？	「It's fun, you know?
11741	+	　それにこの総統様が色々いい目も見せてやる」	　Plus this Supreme Leader will show you all kinds of good things

11742	Martina Curry	「料理以上の快楽はないわ。	「There's no pleasure greater than cooking.
11743	+	　ほらほら、塩撒かれる前に帰った帰った」	　Now now, get out before I throw salt on you.」

11744	Rance	「おっととと。	「Whoops.
11745	+	　……仕方ないな。本題は後の課題として、	　......Can't be helped. I'll save the main goal for later,
11746	+	　サブの用件を片付けるか」	　and take care of the side business first.」

11747	Martina Curry	「……まだあるの？」	「......There's more?」

11748	Rance	「うむ、こいつだ」	「Yeah, it's this one.」

11749	Sill Plain	「え、えぇと、こんにちは……」	「U-Um, hello......」

11750	Martina Curry	「はいこんにちは。	「Hello.
11751	+	　えぇと、総統さんの奥さんだっけ」	　Um, you're the Supreme Leader's wife, right?

11752	Rance	「ちっがーーーう！　奴隷だ！」	「Wrongーーー! She's my slave!」

11753	Martina Curry	「あ、そうなの」	「Ah, I see.」

11754	Rance	「俺の身の回りの世話をさせてやってるのだ。	「I'm having her take care of my daily needs.
11755	+	　で、こいつに料理を仕込んでみてくれんか？」	　So, can you teach her how to cook?」

11756	Martina Curry	「…………料理を？」	「............Cooking?」

11757	Rance	「うむ。君、名手なのだろ」	「Yeah. You're a master, right?」

11758	Martina Curry	「……………………」	「........................」

11759	Sill Plain	「え、ええと…………」	「U-Um......」

11760	-	マルチナはシィルの姿を、	Martina looked Sill up and down carefully.
11761	+	上から下までしげしげと眺めた。	

11762	Martina Curry	「……料理自体は、それなりにしてるわよね？」	「......You can cook to some extent, right?」

11763	Sill Plain	「は、はい、ランス様のごはんなら……」	「Y-Yes, when it comes to Rance-sama's meals......」

11764	Martina Curry	「じゃあ……私が教えることはないわ」	「Then...... There's nothing for me to teach you.」

11765	Rance	「なんだと？	「What?
11766	+	　君が教えられないほどヘタなのか」	　Is she so bad that even you can't teach her?

11767	Martina Curry	「そうでもないけど。	「Not really.
11768	+	　毎日食べる食事の腕前を上げて欲しい……	　You want to improve her everyday home cooking skills......
11769	+	　ということよね？」	　Right?」

11770	Rance	「お？　おぉ、まぁそうだが」	「Oh? Yeah, pretty much.」

11771	Martina Curry	「家庭料理と私の作る料理は違うわ。	「Home cooking and the food I make are different.
11772	+	　だから、私の料理を教えても無駄」	　So teaching her my style would be pointless.」

11773	Rance	「どっちも同じ料理だろ」	「It's all cooking though.」

11774	Martina Curry	「……………………同じ？」	「........................The same?」

11775	-	マルチナの目が、鋭く光った。	Martina's eyes sharpened.

11776	Martina Curry	「ぜんっぜん違う！」	「They're completely different!」

11777	Rance	「おっ、おおっ！？」	「O-Ohh!?」

11778	Martina Curry	「料理と言うけど、そもそも目的からして違うの。	「You call it cooking, but the goal is completely different.
11779	+	　私のような外食の料理は、エンターテイメント。	　What I make is entertainment.
11780	+	　贅沢をして、その瞬間楽しめるかの一発勝負」	　Luxury for that one moment of enjoyment.」

11781	Martina Curry	「一方、家庭料理は違うわ。	「Home cooking is different.
11782	+	　毎日食べても飽きず、栄養や体調に配慮し、	　It has to be something you don't get tired of eating every day,
11783	+	　家庭の生活に沿って毎日作らなきゃならない」	with proper nutrition and health in mind.」

11784	Martina Curry	「言ってみれば短距離走の専門家に	「It's like asking a short-distance sprint specialist
11785	+	　同じく走るからって長距離のコツを伝授させろって	to teach you long-distance running techniques
11786	+	　言うのと同じなのよ。どちらの場合の認識も――」	just because both involve running. The mindset is――」

11787	Rance	「だーー、わかったわかった！」	「Yeah yeah, I get it, I get it!」

11788	-	詰め寄るマルチナを、	Rance somehow held back
11789	+	ランスはどうにか押しとどめた。	the approaching Martina.

11790	Rance	「教えられないんだな。	「So you can't teach her.
11791	+	　それならまあ仕方ない」	　Then I guess it can't be helped.」

11792	Martina Curry	「そうね。	「That's right.
11793	+	　どうしたって家庭料理にはならないけど……」	　No matter what, it won't become proper home cooking though......」

11794	Martina Curry	「私と……料理の道、極めてみる？」	「Want to walk the path of cooking with me?」

11795	Sill Plain	「へ？」	「Eh?」

11796	Martina Curry	「厳しい道だけど楽しいわよ。	「It's a tough path, but it's fun.
11797	+	　どんな嫌な奴だって美味しい物を食べた時は	　No matter how nasty someone is, once they eat something delicious
11798	+	　屈服するしかないの」	they have no choice but to surrender.」

11799	Martina Curry	「純粋な勝ちと負けしかない世界。	「A world of pure victory and defeat.
11800	+	　上下関係も何もかも無視して……	　Ignoring status and everything else......
11801	+	　ただ、技を競うの」	　Just competing with skill.」

11802	Martina Curry	「そしていつか、私の前に立ちはだかるのよ。	「And one day, stand before me.
11803	+	　徹底的に潰し合って、そして…………」	　We'll crush each other completely, and then......」

11804	Sill Plain	「え、え、えぇと……？」	「U-Um......?」

11805	Rance	「体育会系の勧誘みたいなマネはよさんか」	「Stop with the sports club style recruitment.」

11806	Martina Curry	「ちぇっ……」	「Tch......」
