# 35271	t２４１／５／パイアール／戦闘後	

262877	?		パイアールはバタリと倒れた。	Pi-R collapsed with a thud. Root hurriedly approached,
262878	+		ルートがあわてて近寄る、えっ・・弟は許してくれるのでは・・	"Huh... Won't my brother forgive me...?" Sorry, I just went
262879	+		すまん、ついやっちゃった　てへ	ahead and did it. Teehee. He's kind of a brat, so I couldn't hold
262880	+		なんかむつくガキだし、力加減が出来なかったわー	back my strength. The Demonic Blood Soul is recovered. Then... a
262881	+		魔血魂は回収	'peko peko' sound is heard, confirming the main body's shutdown,
262882	+		　	 
262883	+		すると・・ぺこぺこーと音がして、本体の停止を確認、バックアッププログラムを可動します。	and the backup program activates. An analyzer-like robot starts
262884	+		とアナライザーみたいなロボットが動き出す、パイアールの記憶を受け継いだロボだ。	moving, a robot that inherited Pi-R's memories. The technology to
262885	+		機械で記憶を受け継ぐ技術は完成していたのか、すごいすごい	inherit memories mechanically was already completed. Amazing,
262886	+		以降、パイアール（ロボ）、ルートは仲間に加わる。	amazing. From now on, Pi-R (robot) and Root join the party.
