# 32912	１１３／禁断保管庫前	
* Crook Mofus	クルックー	Female
* Rance	ランス	Male

187769	Crook Mofus	基本	「あ……」	「Ah......」

187770	Rance		「どうした？」	「What's wrong?」

187771	Crook Mofus		「禁断保管庫の扉が壊されています」	「The door to the Forbidden Vault is broken.」

187772	-		クルックーの前の扉は	The door in front of Crook
187773	+		確かにその言葉通り破壊されていた。	was indeed destroyed as she said.

187774	Rance		「禁断保管庫？」	「Forbidden Vault?」

187775	Crook Mofus		「世界中から集めた危険なバランスブレイカー、	「It's a room storing dangerous balance breakers
187776	+		　または危険人物の魂などを保管してる部屋です」	　and souls of dangerous individuals collected from around the world.」

187777	Rance		「ああ、そういえば俺も前に来たことあるな」	「Ah, now that you mention it, I've been here before.」

187778	Crook Mofus		「普段は厳重に鍵がかけられているのですが……」	「It's normally kept under strict lock and key but......」

187779	Rance		「ふむ、ここまで魔物が来たのかな？」	「Hmm, did monsters reach this far?」

187780	Crook Mofus		「色々と持って行かれたかも知れませんが……	「They may have taken various things......
187781	+		　仕方ないですね」	　It can't be helped.」
