# 32567	２１０／４５／戦局	
* Monster General	汎用魔物将軍	Male
* Flame Scrivener	火炎書士	Female
* La Seizel	サイゼル	Female
* Yuki	ユキ	Female
* Monster Captain	汎用魔物隊長	Male
* Ex Banquet	エクス	Male
* Leazas Red Soldier	汎用リーザス赤兵	Male
* Leazas White Soldier	汎用リーザス白兵	Male
* Rick Addison	リック	Male

159662	-		その頃――	Around that time――

159663	-		北部の戦場、魔軍司令部――	Northern battlefield, Monster Army Headquarters――

159664	Monster General	基本	「な、なんだと！？	「W-what!?
159665	+		　あのハウゼルが人間に捕まっただとぉ！？」	　Hawzel was captured by humans!?」

159666	Flame Scrivener		「ひゃあっ、すみません、すみません」	「Hyaa, sorry, sorry.」

159667	Flame Scrivener~		（正確には誘拐されたって感じですけど……）	（More like she was kidnapped though...）

159668	Monster General		「何か言ったか？」	「Did you say something?」

159669	Flame Scrivener		「あ、いえいえ、なんでもありません！」	「Ah, no no, nothing at all!」

159670	Monster General		「……お前、喋り方が	「...Your way of speaking
159671	+		　こないだまでと随分違うような」	　is quite different from a few days ago.」

159672	Flame Scrivener		「あ、アハハ……	「A-ahaha...
159673	+		　それも、お気になさらずー」	　Please don't mind thatー」

159674	La Seizel		「そ、そんな……！」	「N-no way...!」

159675	-		中の会話を窓の外から見ていたサイゼルが	Seizel who was watching the conversation from outside the window
159676	+		体をブルブルと震わせていた。	was trembling all over.

159677	La Seizel		「人間に捕まったって、	「Captured by humans means
159678	+		　カオスの使い手に捕まったってことよね……」	　captured by the wielder of Chaos...」

159679	La Seizel	泣き	「そ、そんな、そんな……	「N-no, no way...
159680	+		　それじゃあハウゼルが無事でいられるわけ……」	　There's no way Hawzel can be safe...」

159681	La Seizel	ビビリ	「きっと今頃あの男にひどい目に遭わされて……	「She's probably being tormented horribly by that man right now...
159682	+		　あ、ああああ……」	　A-aaaaah...」

159683	La Seizel		「たたたた、助けないと……	「I-I-I have to save her...
159684	+		　ハウゼル待ってて……」	　Hawzel, wait for me...」

159685	Yuki	基本	「あれー？　サイゼル様どこ行くですかー？」	「Eh? Where are you going Seizel-sama?」

159686	-		むぎゅっとサイゼルがユキの頭を掴む。	Seizel grabbed Yuki's head tightly.

159687	La Seizel		「いいからあんたも来なさい！	「Never mind that, you're coming too!
159688	+		　行くわよ！」	　Let's go!」

159689	Yuki		「ぶにゃあー」	「Bunyaaー」

159690	Flame Scrivener		「…………」	「............」

159691	Monster General		「おい！　なにをボケッと窓の外を見ている！」	「Hey! Stop spacing out looking out the window!」

159692	Flame Scrivener		「ひゃ、すみません、なんでもありません！」	「Hyaa, sorry, nothing!」

159693	Monster General		「貴様、この責任をどう取るつもりだ！」	「How do you plan to take responsibility for this!」

159694	Flame Scrivener		「……えと、責任？」	「...Um, responsibility?」

159695	Monster General		「こんな失態が知られたら私はどうなる！？	「If this blunder gets out what will happen to me!?
159696	+		　どんな罰を受けると思ってるのだ！」	　What kind of punishment do you think I'll get!」

159697	Flame Scrivener		「えーと……」	「Um...

159698	Flame Scrivener		「本当にすみません……火炎ちゃんは	「I'm really sorry... Flame-chan
159699	+		　ハウゼル様の安全さえ確保出来れば	　as long as Hawzel-sama's safety is secured
159700	+		　他のことは全てどうでもいいんです」	　nothing else matters.」

159701	Flame Scrivener		「なので、申し訳ありませんが、	「So I'm sorry but,
159702	+		　責任は取れません」	　I can't take responsibility.」

159703	Flame Scrivener		「では、火炎はハウゼル様をお迎えに行きます。	「Now then, Flame will go pick up Hawzel-sama.
159704	+		　これにて、失礼を」	　Excuse me.」

159705	-		カツンと、杖の音を高く鳴らして、	With a sharp tap of her staff,
159706	+		火炎書士は退室した。	the Flame Scrivener left the room.

159707	Monster General		「くっ、くぅぅうぅう……！」	「Kuh, guuuu...!」

159708	-		魔物将軍は思いきり頭をかきむしった。	The Monster General scratched his head furiously.

159709	Monster General~		（ま、まずいまずいまずいぞ！）	（T-this is bad bad bad!）

159710	Monster General~		（魔人ハウゼルをみすみす失ったと知られれば、	（If they find out I let Fiend Hawzel get away,
159711	+		　私は確実にヨシフ様に……！）	　I'll definitely be... by Lord Joseph...!）

159712	-		魔物大将軍ヨシフの恐怖を思い出し、	Recalling the terror of Great Monster General Joseph,
159713	+		魔物将軍は体を大きく震わせた。	the Monster General shook violently.

159714	Monster General		「あああぁああぁぁああ！	「Aaaaaahhhhh!
159715	+		　もうおしまいだーーーー！」	　It's all overー!」

159716	Monster Captain		「しょ、将軍！　どうされました！？」	「G-General! What's wrong!?」

159717	Monster General		「ふざけるなー！	「Don't fuck with meー!
159718	+		　ハウゼルがいなくなったんだぞ！？」	　Hawzel is gone!?

159719	Monster General		「いやだぁあぁあぁあぁあ！	「Noooooooo!
159720	+		　誰か助けてくれえええええ！」	　Somebody help meeeeeee!」

159721	Monster Captain		「だ、誰か来てくれー！	「S-somebody comeー!
159722	+		　将軍の乱心だーー！」	　The general has lost itー!」

159723	-		魔人ハウゼルの失踪。	The disappearance of Fiend Hawzel.
159724	+		これは魔軍側に大きな衝撃を与えた。	This gave the Monster Army side a huge shock.

159725	-		…………	............

159726	-		……	......

159727	Ex Banquet	怒り	「…………」	「............」

