# 35049	t６１２／魔王ランス／時間切れ	

260728	?	リセットがビンタを入れるチャンスもないまま戦いは長引いた	The fight dragged on without Reset even having a chance to slap him.
260729	+	エール達は強かった、人類始まって以来のまさに最強の戦闘集団	El and the others were strong, truly the strongest combat group since the dawn of humanity.
260730	+	だが、そのエール達ですら魔王ランスにはかなわなかった。	However, even El and the others could not defeat Demon King Rance.
260731	+	徐々においつめられる、一人また一人と倒れていく・・	They were gradually cornered, one after another falling...
260732	+	　ここ、何名か倒れる様子入れれたらかっこいいかな	Here, maybe it would look cool if some got knocked down.
260733	+	リセットも吹き飛ばされた、それを庇った誰かも倒れる	Reset was also blown away, and someone who tried to protect him also fell.
260734	+	ダークランスが鬼畜アタックを使い、そして突っ込んできたカオスを突き刺す。	Dark Rance uses the brutal attack and stabs the charging Chaos.
260735	+	魔王ランスはダークランスを蹴り飛ばし、突き刺さったカオスを持つ	Demon King Rance kicks Dark Rance away and grabs the pierced Chaos.
260736	+	カオス「えーい、離せ、離せ、魔王に心を委ねたお前など鷲の主ではないわ	Chaos: "Hey! Let go, let go! Someone who has surrendered their heart to the Demon King is no master of the Eagle.
260737	+	　認めない者が持つと悪の波動で心が壊れてしまうぞ」	If someone who doesn't accept this holds it, their mind will be broken by the evil waves."
260738	+	誰か「駄目だよ、もうランスは悪そのものなんだから」	Someone: "No, you can't, Rance is pure evil itself now."
260739	+	カオス「・・・あれーそうだった、わしは使われ放題・・」	Chaos: "...Oh yeah, that's right, I've been used all I want..."
260740	+	魔剣カオスを持ちさらに強くなった魔王ランス	Demon Rance-sama, having the magic sword Chaos, has become even stronger.
260741	+	　※別にカオスのシーンは無しでもいいです、ネタとして	*Note: The Chaos scene isn't strictly necessary, it's just a gag.
