# 35198	t２４１／１／魔人パイアールの情報２	

262237	?		パイアールについて、サテラの情報	Information from Satella about Pi-R. (A recap of the events
262238	+		（自由都市１での内容のおさらい、自由都市１でランス達は出会っている）	in Free Cities 1, where Rance and others met.) Scientist,
262239	+		科学者、クソガキ	brat Creating artificial weapons... Caesar's are cooler. The
262240	+		人造兵器を作る・・　シーザーの方がかっこいい	particularly troublesome one was the satellite weapon... the
262241	+		特にやっかいのが衛星兵器・・ランスに協力してもらったバグうんぬん	bugs that Rance helped with and all that. That really gave us a
262242	+		あれにはほんとてこずった	hard time. Also, there was Mecha Babolat or something... that
262243	+		後、メカバボラとかもあったな・・あれは強かったけど、やはりやばいのは衛星兵器だった	was strong, but the satellite weapon was definitely the most
262244	+		でももう倒したら大丈夫。	dangerous. But since we defeated it, it's alright now. Rance
262245	+		　	
262246	+		ランスがマリアに聞く、そういえばあの時、奴の作ったロボットの破片を回収したんだろ	asks Maria, by the way, you recovered pieces of the robot he
262247	+		研究して何か分かったのか・・	made back then, right? Did your research uncover anything?
262248	+		うう、わかんないのー技術格差がある話	Ugh, I don't know-there's a technological gap, you see.
