# 35134	t２４０／４／会談２	

261690	?		ゴアの町	Town of Gore Rance's side sensed the trap in advance and fortified
261691	+		ランス側は事前に罠を察知して施設を友軍で固めた	the facilities with allied forces. Those who appeared at the meeting
261692	+		会談に現れたの、コンバート、カチューシャ	were Convert and Katyusha. Humanity can never win this current
261693	+		今の戦いは人類は絶対に勝てない、勝つ方につきませんか	battle; won't you side with the winners? I absolutely refuse to be
261694	+		魔物に支配されるはまっぴらだ	ruled by monsters. We promise you the authority to rule the world
261695	+		世界の支配権、人類を管理する役職を約束しましょう。	and the position to manage humanity. Note: Rance does not know
261696	+		メモ　コンバートはランスは彼を知らない	Convert. If Rance-sama sides with the Fiends, he will be made the
261697	+		ランス様が魔人側についたら人類地域の統治の責任者にしてもらえるそうです。	governor of human territories. You will literally receive half of the
261698	+		まさに世界の半分をもらえますよ	world. Great General Pizarro highly values the power of manipulating
261699	+		魔剣カオスを操り幾多の魔人を倒した力を大将軍ピサロ様は高く評価しています	the Demon Sword Chaos and defeating countless Fiends.
