# 33303	６０６／会食終了	
* Miracle Tor	ミラクル２	Female
* El Mofus	エール２	Player's choice
* Mix Tou	ミックス２	Female
* Reset Kalar	リセット２	Female
* Nagata-kun	長田君２	Male
* Zance Leazas	ザンス２	Male
* Tokugawa Tone	深根２	Female
* Masou Shizuka	志津香２	Female

224523	-		質問の時間が終わると、	When the question time ended,
224524	+		今度は雑談の時間となった。	it became casual chat time.

224525	-		今までどのような冒険をしたか	Miracle asked what kind of adventures you had so far,
224526	+		聞かせるようミラクルに求められ、	and you explained simply but in various ways.
224527	+		あなたは簡単にではあるがあれこれと説明していく。	

224528	-		ミラクルは知っている筈にも関わらず、	Even though Miracle should already know,
224529	+		その一つ一つを面白そうに聞いていた。	he listened to each one with interest.

224530	-		また、逆にミラクルの冒険が	Conversely, Miracle's adventures
224531	+		話題に上がることもあった。	also came up as topics.

224532	-		その中にはあなたの父、	Among them were stories of your father,
224533	+		ランスの人間時代の冒険譚もあり、	Rance's human era adventures,
224534	+		あなた達はそれを興味深く聞いた。	which you all listened to with great interest.

224535	-		しっとりと、時間が過ぎていく。	Time passed quietly and calmly.

224536	-		色とりどりの賑やかなお菓子は気づけば姿を消し、	The colorful lively sweets had disappeared before anyone noticed,
224537	+		あるのはそれぞれの客の前に	and all that remained was one cup of tea
224538	+		紅茶が一杯ずつだけとなっていた。	in front of each guest.

224539	Miracle Tor	ライドオン／目閉じ	「ふう……」	「Fuu...」

224540	Miracle Tor		「楽しいお茶会も、	「Even this enjoyable tea party
224541	+		　そろそろお開きの時間とするべきだな……」	　should come to a close soon...」

224542	Miracle Tor	ライドオン	「どうだった？	「How was it?
224543	+		　余の用意したものは」	　What I prepared?」

224544	El Mofus	基本	「…………。」	「............」
224545	Miracle Tor	ライドオン／笑顔	「はっはっはっ、そうかそうか」	「Hah hah hah, I see, I see.」

224546	-		ミラクルは本当に嬉しそうに笑っていた。	Miracle laughed with genuine happiness.

224547	Miracle Tor	ライドオン	「それでは、今宵はここで英気を養い、	「Then, rest here tonight to restore your energy,
224548	+		　出発はまた明朝とするが良かろう」	　and depart again tomorrow morning.」

224549	Miracle Tor		「ふっ、ここには朝も夜もないがな」	「Fuh, though there is no morning or night here.」

224550	Mix Tou	基本	「はあ……ようやく自由になるのね……」	「Haa... finally becoming free...」

224551	-		いつしか柱から下ろされたミックスが呟く。	Mix, who had been lowered from the pillar at some point, muttered.
224552	+		その顔には疲労の色がありありと浮かんでいた。	Clear exhaustion showed on her face.

224553	Miracle Tor	ライドオン	「ああ、そうそう。	「Ah, yes yes.
224554	+		　＜エール＞・モフス」	　＜エール＞ Mofus.」

224555	Miracle Tor	ライドオン／目閉じ	「我が娘、ミックスも仲間に入れてやってくれ」	「Let my daughter Mix join your group as well.」

224556	Mix Tou	怒り	「はあ！？」	「Haa!?」

224557	Mix Tou		「ちょ、なんでよ！？」	「Wait, why!?」

224558	Mix Tou		「ていうか、なんであんたがそれを決めるのよ！」	「Besides, why are you the one deciding that!」

224559	Miracle Tor	ライドオン	「不満でもあるのか？	「Do you have any complaints?
224560	+		　これは余の判断だぞ？」	　This is my decision.」

224561	Mix Tou	怒り	「あんたの判断が世界で一番信用ならないわよ！」	「Your judgment is the least trustworthy in the world!」

224562	Miracle Tor	ライドオン	「ミックス」	「Mix.」

224563	Miracle Tor		「余の名を言ってみろ」	「Say my name.」

224564	Mix Tou	基本	「……ミラクル・トー」	「...Miracle Tor.」

