# 32645	２１１／４／チャカ戦闘前	
* Rance	ランス	Male
* Chaka Cadmium	チャカ	?
* Mikan	ミカン	Female
* Willis Fujisaki	ウィリス	Female
* Melfeis Promenade	メルフェイス	Female

165843	Rance	「その儀式、ちょーっと待ったーーー！」	「Hold it right there on that ritual---!」

165844	-	バァン！　とランスがレベル屋の扉を蹴破った。	Bam! Rance kicked down the door of the level shop.

165845	Chaka Cadmium	「なっ、総統！？」	「Wha, Supreme Leader!?」

165846	Mikan	「あれれ？　ランスちゃん？	「Ara? Rance-chan?
165847	+	　どうしてここに？」	　Why are you here?」

165848	Rance	「はぁぁぁ……	「Haaa...
165849	+	　どうやらギリギリセーフだったようだな……」	　Looks like I made it just in time...」

165850	Rance	「しかし、レベルダウン屋オレンジってのは	「However, Level-Down Shop Orange
165851	+	　ミカンの仕業だったとは……」	　was Mikan's doing...」

165852	Rance	「うむ、俺様ナイス推理」	「Yes, nice deduction by me.」

165853	Willis Fujisaki	「こら！　ミカン！	「Hey! Mikan!
165854	+	　これはどういうことなの！？」	　What is the meaning of this!?」

165855	Mikan	「わわっ、ウィリスおねぇさままで！」	「Wawah, even big sister Willis!」

165856	Willis Fujisaki	「レベルダウンを故意に行うのは違法！	「Intentionally performing level downs is illegal!
165857	+	　それくらい知ってるでしょ！」	　You know that, right!」

165858	Mikan	「あう、うううう……	「Auu, uuuu...
165859	+	　だって……いかなご……	　But... ikanago...
165860	+	　美味しいいかなご……」	　Delicious ikanago...」

165861	Chaka Cadmium	「む、むう！　総統、止めにきたのですか！？」	「Mu, muu! Supreme Leader, you came to stop us!?」

165862	Rance	「とーぜん！	「Of course!
165863	+	　メルフェイスちゃんのレベルを下げるなんて	　Lowering Melfeis-chan's level
165864	+	　とんでもないことだ！」	　is outrageous!」

165865	Rance	「彼女は俺だけが	「She only needs me
165866	+	　セックス出来ればそれでいいのだ！」	　to fuck her and that's it!」

165867	Chaka Cadmium	「くっ……そこまで仰るとは……！	「Kuh... To say that much...!
165868	+	　わかりもうした……！」	　Understood...!」

165869	-	チャカがランスの前に立ちはだかる。	Chaka stood blocking Rance.

165870	Rance	「ああ？　なんだ布じじい、	「Ah? What is it, cloth geezer,
165871	+	　俺様に刃向かう気か？」	　you planning to oppose me?」

165872	Chaka Cadmium	「止むを得まい……！」	「It can't be helped...!」

165873	Melfeis Promenade	「そ、そんな！　やめて下さい！」	「N-No! Please stop!」

165874	Rance	「死ねーーー！」	「Dieee!」
