# 32895	１５３／塔の入り口	
* Rance	ランス	Male
* Cafe Artful	カフェ	Female
* Sill Plain	シィル	Female
* Miracle Tor	ミラクル	Female
* Yosif	よーぜふ	Male
* Ho-Raga	ホ・ラガ	Male
* Chaos	カオス	Male
* Nikkou	日光刀	Female

186678	Rance	「うー、寒い寒い寒い……	「Ugh, cold cold cold...
186679	+	　そのホ・ラガの塔ってのはまだなのか」	　Is Ho-Raga's tower still far?」

186680	Cafe Artful	「うーん、もう少しの筈なんだけど……」	「Hmm, it should be close...」

186681	Cafe Artful	「あっ！　みんなあれを見て！」	「Ah! Everyone, look at that!」

186682	Rance	「……お？」	「...Oh?」

186683	Rance	「お、おお……あれか……」	「O-ooo... that's it...」

186684	-	吹雪の中にそっとそびえるように、	Rising quietly in the blizzard,
186685	+	塔が建っていた。	stood a tower.

186686	Sill Plain	「ほ、本当に塔がありましたね……ランス様」	「There really is a tower... Rance-sama.」

186687	Rance	「うむ、事前に聞いてなきゃ、	「Yeah, if we hadn't been told beforehand,
186688	+	　死ぬ前の幻かと思うところだな」	　I'd think it was a dying hallucination.」

186689	Sill Plain	「ここにホ・ラガさんが暮らしてるんでしょうか？」	「Does Ho-Raga live here?」

186690	Rance	「中に入って確かめれば済むことだ。	「We just need to go inside and check.
186691	+	　行くぞ！」	　Let's go!」

186692	-	なんとか入り口を開き、	They managed to open the entrance,
186693	+	ランス達が塔の中の巨大な螺旋階段を上がると、	and after climbing the huge spiral staircase inside the tower,
186694	+	階段の終点には扉があった。	they reached a door at the top.

186695	-	ランス達はゆっくりとその扉を開く。	Rance and the others slowly opened the door.

186696	-	ランス達の肌を、	A warm breeze caressed
186697	+	温かい風が撫でていった。	Rance and the others' skin.

186698	Rance	「な、なんだこりゃ……	「W-what the...」
186699	+	　これが、塔の中？」	　This is inside the tower?」

186700	Sill Plain	「私達……夢でも見ているんでしょうか……」	「Are we... dreaming...?」

186701	-	目の前に広がったのは、	Before them spread
186702	+	非常にのどかで牧歌的な光景だった。	an incredibly peaceful, idyllic landscape.

186703	-	空があり、雲が浮かび、	There was a sky, floating clouds,
186704	+	川まで流れ、せせらぎの音を奏でている。	even a flowing river with gentle sounds.

186705	Miracle Tor	「ふむ、空間と空間を繋げた……	「Hmm, connected spaces...
186706	+	　いや、空間を新しく作った、か？」	　No, created a new space?」

186707	Miracle Tor	「カオス達の言うことにはホ・ラガとは	「According to Chaos and the others, Ho-Raga
186708	+	　魔法レベル３の魔法使いだそうだ」	　is a level 3 mage.」

186709	Miracle Tor	「これくらいアニス・沢渡にも出来る芸当だ。	「This is something even Anise Sawatari could do.
186710	+	　まだ驚くには値せん」	　Nothing to be shocked about yet.」

186711	?	「ばうっ！　ばうっ！」	「Bau! Bau!」

186712	Miracle Tor	「む、この声は……」	「Hm, this sound...」

186713	Rance	「敵か！？」	「Enemy!?」

186714	Miracle Tor	「いや、わんわんだ」	「No, it's a dog.」

186715	Yosif	「ばうばうっ」	「Bau bau!」

186716	Rance	「うわ、なんだこの犬」	「Whoa, what kind of dog is this?」

186717	Miracle Tor	「はっはっはっ、可愛いではないか」	「Hahaha, how cute.」

186718	Yosif	「ばうっ！」	「Bau!」

186719	-	ミラクルに頭を撫でられて、	After being petted by Miracle,
186720	+	わんわんは嬉しそうに一鳴きした。	the dog barked happily once.

186721	Sill Plain	「でも、このわんちゃん、	「But where did this doggy
186722	+	　どこから来たんでしょう……」	　come from...?」

186723	Yosif	「ばうっばうっ！」	「Bau bau!」

186724	Sill Plain	「あ、わんちゃん、どこに行くの？」	「Ah, doggy, where are you going?」

186725	-	わんわんは何度か鳴いた後、	After barking a few times,
186726	+	ばっと飛び出すように走り去っていった。	the dog suddenly dashed off.

186727	Sill Plain	「あ、ランス様！	「Ah, Rance-sama!
186728	+	　あんなところにおうちが！」	　There's a house over there!」

186729	-	わんわんの向かって行った先に	In the direction the dog ran,
186730	+	平原にぽつんと一軒の赤い屋根の家があった。	stood a single red-roofed house on the plain.

186731	Rance	「案内されている、って感じだな」	「Looks like we're being guided.」

186732	Sill Plain	「えっと、ホ・ラガさんは	「Um, is Ho-Raga
186733	+	　あそこにいるのでしょうか？」	　living there?」

186734	Miracle Tor	「うむ、遂に本人に会えそうだな。	「Yes, we'll finally meet the man himself.
186735	+	　ククク、どんな愉快な御仁か楽しみだ」	　Kukuku, I look forward to what kind of amusing fellow he is.」

186736	Miracle Tor	「行くぞ」	「Let's go.」

186737	Rance	「あっ、こらー！　先に行くなー！」	「Hey! Don't go ahead!」

186738	-	家の中に入ると、そこには一人の老人がいた。	Inside the house was an old man.

186739	Ho-Raga	「ふっ、突然どこかへ行ったと思えば……	「Heh, you suddenly ran off...
186740	+	　案内に行っていたのか、よーぜふ。	　Were you guiding them, Yo-Zef?
186741	+	　良い子だな、よしよし」	　Good boy, there there.」

186742	Ho-Raga	「ばうっ」	「Bau.」

186743	-	老人はよーぜふという名らしき	The old man gently petted
186744	+	わんわんの頭を穏やかに撫でる。	the dog named Yo-Zef.

186745	Ho-Raga	「客人が来るなどいつ以来か……」	「It's been so long since I had guests...」

186746	Ho-Raga	「このような辺境にようこそ。	「Welcome to this remote place.
186747	+	　この老人が貴方の役に立てますかな？」	　Can this old man be of service?」

186748	-	ホ・ラガは手を差しだした。	Ho-Raga extended his hand.

186749	Rance	「爺と握手する趣味はない」	「I don't shake hands with old men.」

186750	Ho-Raga	「そうかい」	「I see.」

186751	Rance	「おい、お前が全知の賢者ホ・ラガか？」	「Hey, are you the all-knowing sage Ho-Raga?」

186752	Ho-Raga	「ふむ……	「Hmm...
186753	+	　外ではそんな風に言われてるようだね」	　That's what they call me outside.」

186754	Ho-Raga	「如何にも、私がホ・ラガだ」	「Indeed, I am Ho-Raga.」

186755	Chaos	「えーーーーっ！？」	「Eeeeeh!?」

186756	Rance	「うわ、うるさ」	「Whoa, loud.」

186757	Chaos	「あらあら、まーまーまー……	「My my, well well...
186758	+	　お前はそんな姿に……」	　You've become that kind of form...」

186759	Rance	「剣や刀や壁男に比べれば、随分とマシだな」	「Compared to swords, blades, or wall men, this is way better.」

186760	Chaos	「うるさいわい」	「Shut up.」

186761	Ho-Raga	「ほう、その声は……」	「Oh, that voice...

186762	Ho-Raga	「カオスか……	　Chaos...
186763	+	　なんとも愉快な姿になったな」	　What an amusing form you've taken.」

186764	Chaos	「けっ！　お互い様じゃ！」	「Hah! Same to you!」

