# 31317	２４２／魔軍	
* Pizarro	大将軍ピサロ	Male
* Monster General	汎用魔物将軍	Male

66432	-	アイス、魔軍司令部――	Ice, Monster Army Headquarters――

66433	Pizarro	「んんー……素晴らしい…………！」	「Mmm... Splendid............!」

66434	-	うずたかく積み上げられた金銀財宝に、	Looking at the towering piles of gold and silver treasures,
66435	+	ピサロは感嘆の溜息を漏らした。	Pizarro let out a sigh of admiration.

66436	Monster General	「閣下。人間共の駆逐計画ですが……	「Your Excellency. Regarding the plan to exterminate the humans...
66437	+	　これからどういたしましょう？」	　What should we do next?」

66438	Pizarro	「あ〜？　放っておけ」	「Ah~? Leave them be.」

66439	Monster General	「は…………？」	「Yes............?」

66440	Pizarro	「急ぐ必要はない。	「There's no need to rush.
66441	+	　ひとつひとつ、確実に潰せばいい」	　We can crush them one by one for sure.」

66442	Pizarro	「レイ、パイアールと二人の魔人が死んだが……	「Two Fiends, Lei and Pi-R, are dead but...
66443	+	　なあに、ゆっくりと押し込んでいけばいい。	　No problem, we can push slowly.
66444	+	　じきに援軍も来る」	　Reinforcements will arrive soon.」

66445	Monster General	「は……承知いたしました」	「Yes... Understood.」

66446	Pizarro	「それより、アレだ。いつもの話は今日はないのか」	「More importantly, where's the usual report today?」

66447	Monster General	「アレ……と申しますと……」	「The usual... you mean...?」

66448	Pizarro	「財宝探索隊の連絡に決まっているだろうが！	「The treasure exploration team's report, obviously!
66449	+	　何か、見つかった宝はないのか！」	　Haven't they found any treasures!?」

66450	Monster General	「う……その、はい。見つかりましてございますが。	「U... well, yes, they have found some.
66451	+	　場所が、敵の勢力圏内でして……」	　But the location is within enemy territory...」

66452	Pizarro	「愚か者め！　俺が行くわ！」	「You fool! I'll go myself!」

66453	Monster General	「しゅ、出撃なさるのですか！？」	「Y-you're going out personally!?」

66454	Pizarro	「当然だ！　この美しい輝き……	「Of course! This beautiful shine...
66455	+	　これを満喫するためならば！」	　For the sake of enjoying this!」

66456	Pizarro	「財宝探索隊に連絡を取れ！	「Contact the treasure exploration team!
66457	+	　俺をそこへ案内せよとな！」	　Tell them to guide me there!」

66458	Monster General	「は、ははぁっ……！」	「Y-yes...!」

66459	-	防衛戦を繰り広げていた街は、	The city that was engaged in defensive battle
66460	+	突如として現れた魔物大将軍ピサロと	was suddenly overrun by Great Monster General Pizarro
66461	+	その直属部隊の手により、一方的に蹂躙された。	and his direct troops in a one-sided massacre.

66462	Pizarro	「さあ、奪え奪え！　残らず宝は俺の物だ！	「Now, take it all! All the treasures are mine!
66463	+	　着服した者は許さんぞ！」	　I won't forgive anyone who pockets any!」

66464	-	そして戦闘を早々に切り上げて、	Then, ending the battle early,
66465	+	ピサロは改めて財宝のコレクションを増やした。	Pizarro once again expanded his treasure collection.
