# 34342	t２１２／負けの後	

256597	?		その後、リーザス城	After that, Leazas Castle. Having conversations with Lia,
256598	+		リア、マリアなどと会話、そうですか・・魔物大将軍ヨシフに接近出来ませんでしたか	Maria, and others, I see... You weren't able to get close
256599	+		うむ、すまない、こいつが悪いとチルディの頭をさげさせる	to the Great Monster General Joseph? Yes, sorry. I tell
256600	+		す、すみません・・て、違うでしょ、そうじゃないでしょ	Tilde to bow her head, saying it's her fault. I-I'm sorry...
256601	+		いや、お前のせいだ、よし、特訓だ。	But wait, that's not right, that's not it. No, it's your
256602	+		・・いいですわ、正々堂々を戦って倒せるように剣の腕を	fault. Alright, special training it is. ...Very well, improve
256603	+		そっちじゃないとしりをなでる、こっちだ。	your sword skills so you can fight and defeat him fair and
256604	+		　	
256605	+		ナレーション的	square. Not there, I stroke her bottom-this way. Narration
256606	+		残念ながら今回の作戦で魔物大将軍を討つ事は出来なかった	Style Unfortunately, we were unable to defeat the Great
256607	+		作戦失敗	Monster General in this operation. Operation Failed.
