# 30829	１７０／動かす手段／飛行	
* Rance	ランス	Male
* Sill Plain	シィル	Female
* Maria Custard	マリア	Female
* Cantel	キャンテル	Male
* Patton Helman	パットン	Male

33180	Rance	「…………………………」	「........................」

33181	-	ランスが城の端に立って、遠くを見渡していた。	Rance stood at the edge of the castle, gazing into the distance.

33182	Sill Plain	「ランス様？　危ないですよ、そんな所で……	「Rance-sama? That's dangerous...
33183	+	　落ちたら大変です」	　If you fall, it'll be terrible.」

33184	Rance	「うーん…………もったいないな……」	「Hmm...... What a waste...」

33185	Sill Plain	「はい？」	「Yes?」

33186	Rance	「これ、せっかく飛んでるのに、	「This thing can fly, yet
33187	+	　ただ浮いてるだけだとは……」	　it's just floating there...」

33188	Sill Plain	「でも、飛んでくれたから私たち、助かりましたよ。	「But thanks to it flying, we were saved.
33189	+	　あのまま地上にいたら……」	　If we had stayed on the ground...」

33190	Rance	「そんな事はわかっとる。	「I know that.
33191	+	　だが、浮いたら動かしたくなるのが人情だろう」	　But once something can fly, you naturally want to move it.」

33192	Sill Plain	「そうなのでしょうか……？」	「Is that how it works...?」

33193	Rance	「そうなのだ。	「It is.
33194	+	　せっかく飛んでるのに……ううむ……」	　It can fly, yet...... Hmm...」

33195	Maria Custard	「えっほ、えっほ……ああもう、忙しい……」	「Ehh, ehh... Aah, I'm so busy...」

33196	Rance	「おっ、そこ行くマリア。	「Oh, Maria, perfect timing.
33197	+	　ちょっとこっちゃ来い」	　Come here for a sec.」

33198	Maria Custard	「何？　忙しいから手短にね」	「What? Make it quick, I'm busy.」

33199	Rance	「この城、動かせるようにしろ」	「Make this castle movable.」

33200	Maria Custard	「無理」	「Impossible.」

33201	Maria Custard	「えっほ、えっほ……」	「Ehh, ehh...」

33202	-	マリアは去っていった。	Maria walked away.

33203	Sill Plain	「……よっぽど忙しいんですね、マリアさん……」	「...She really is busy, isn't she...」

33204	Rance	「ちっ、無能め……ん？」	「Tch, useless... Hm?」

33205	-	ランスの視界の端を、何か白いものが横切った。	Something white flashed across the edge of Rance's vision.

33206	Rance	「むっ……敵か！　撃て、シィル！」	「Mu... Enemy! Shoot it, Sill!」

33207	Sill Plain	「えっ？　あっ、あれ……」	「Eh? Ah, that's......」

33208	Sill Plain	「キャンテルさんですよ。	「It's Cantel-san.
33209	+	　周りを飛んでるだけです」	　She's just flying around.」

33210	Rance	「あいつめ……俺たちが困ってるのに	「That bastard... While we're struggling
33211	+	　優雅に飛びやがって……」	　she's flying around gracefully...」

33212	Rance	「…………んん？　待てよ……」	「............Hm? Wait a minute...」

33213	Sill Plain	「ランス様？」	「Rance-sama?」

33214	Rance	「おっ、いい事思いついた。	「Oh, I just had a great idea.
33215	+	　シィル、ちょっと行ってこい」	　Sill, go do something for me.」

33216	Sill Plain	「なんでしょう……？」	「What is it...?」

33217	Cantel	「ふぅ。さてと……」	「Phew. Now then...」

33218	Rance	「おい、キャンテル！」	「Hey, Cantel!」

33219	Cantel	「………………おや」	「..............Oh?」

33220	-	キャンテルはゆるりと旋回して、	Cantel slowly turned,
33221	+	自分の名を呼んだ者へと飛んでいった。	and flew toward the one who called her name.

33222	Cantel	「ランスか、どうかしたかね？」	「Rance? Is something wrong?」

33223	Rance	「うむ。暇そうなお前に、	「Yeah. You look bored,
33224	+	　重要な任務をくれてやろうと思ってな」	　so I thought I'd give you an important mission.」

33225	Cantel	「いや……哨戒と防衛をしてるんだけど……	「Well... I'm doing patrol and defense...
33226	+	　ちょくちょく魔物も来るし、暇では……」	　Monsters come from time to time, so I'm not really bored...」

33227	Rance	「そんなことはどうでもいい！	「I don't care about that!
33228	+	　総統閣下のご命令だ、謹んで受けるがいい」	　It's an order from the Supreme Leader. Accept it gratefully.」

33229	Cantel	「まあ……いいけど。なんだい？」	「Well... fine. What is it?」

33230	Rance	「この城を引っ張って飛べ！」	「Fly while pulling this castle!」

33231	Cantel	「………………はい？」	「..............What?」

33232	Sill Plain	「ラ、ランス様〜〜……」	「R-Rance-sama......」

33233	Rance	「おう、戻ったかシィル！	「Oh, you're back, Sill!
33234	+	　いいか、この巨大ロープで……」	　Listen, with this giant rope......」

33235	Patton Helman	「ここに置けばいいか？」	「Should I put it here?」

33236	Sill Plain	「は、はい、ありがとうございます……」	「Y-Yes, thank you...」

33237	Rance	「なんでお前が来とんじゃ」	「Why the hell are you here?」

33238	Patton Helman	「いや、こんなもん女の子一人に持たせるなよ……」	「You can't make a girl carry something this heavy...」

33239	-	巨大なロープが、キャンテルの目の前に置かれた。	The giant rope was placed in front of Cantel.

33240	Rance	「まあいい。そういう訳だ。	「Whatever. That's how it is.
33241	+	　うし車と同じだ、出来なくはないだろう」	　It's like pulling a cart, you can do it.」

33242	Cantel	「………………はあ。いや、無理だと思うけど……」	「............Haa. No, I think it's impossible...」

33243	Rance	「やる前からほざくんじゃない、	「Don't complain before even trying,
33244	+	　この敗北主義の風邪引きトカゲが！	　you defeatist sick lizard!
33245	+	　いいからやれ！」	　Just do it!」

33246	Cantel	「まあ…………いいけどね」	「Well............ fine.」

33247	-	キャンテルとランス城の基部は	Cantel and the base of Rance Castle were
33248	+	ロープによって結ばれた。	connected by the rope.
33249	+	そしてキャンテルの頭にランスが乗る。	Rance then climbed onto Cantel's head.

33250	Sill Plain	「あ、危なくないですか、ランス様……」	「Ah, isn't that dangerous, Rance-sama...?」

33251	Rance	「平気だ平気。こいつが怠けないか	「It's fine. I need to watch
33252	+	　見張らなくっちゃならんからな」	　so this lazy lizard doesn't slack off.」

33253	Patton Helman	「災難だな、キャンテルよ……」	「Tough luck, Cantel...」

33254	Cantel	「言っても聞かないからねえ、	「He never listens anyway,
33255	+	　この人間は……」	　this human...」

33256	Rance	「よーしできたな！　ではゴーだ！」	「Alright, ready! Let's go!」

33257	Cantel	「ふ、ぬ、うううっ…………！」	「F-Nuuu......!」

33258	-	キャンテルはゆっくりと羽ばたき始めた。	Cantel slowly began flapping her wings.

33259	Patton Helman	「おっ、動いた……？」	「Oh, it's moving...?」

33260	Rance	「いいぞ突撃、ハイヨー、シルバー！」	「Charge! Hi-yo, Silver!」

33261	Cantel	「ぬ、ッ……ぐっ、おぅっ……ッ！	「Nu... Guh, ooh...! 
33262	+	　うおおおおおおおっ！」	　Uoooooooh!」

33263	-	キャンテルは全身の力を引き出して、	Cantel drew out all her strength,
33264	+	前へと進もうとする。	and tried to move forward.

33265	Sill Plain	「あっ、あ、ちょ、ちょっとずつ、動いて……！」	「Ah, ah, it's moving... little by little!」

33266	Patton Helman	「おおっ……！？」	「Ooh...!?」

33267	-	白竜が咆哮を上げ、豪腕に血管が浮き上がる。	The white dragon roared, veins bulging on her powerful arms.

33268	-	ロープは限界まで張りつめて、	The rope stretched to its limit,
33269	+	軋みを上げながら竜の剛力と城の重みに耐える。	creaking as it endured the dragon's strength and the castle's weight.

33270	Rance	「がはははは、いいぞいいぞ！	「Gahahaha, good, good!
33271	+	　この調子で魔物界まで一直線だ！」	　Straight to the Monster Realm at this rate!」

33272	Cantel	「…………………………〜〜〜〜〜っ……」	「........................~~~~~~...」

33273	Cantel	「……はあ。疲れた。もう無理だ」	「...Haa. I'm tired. I can't anymore.」

33274	-	キャンテルは力尽きて、ぐったりと脱力した。	Cantel exhausted herself and went limp.

33275	Rance	「ぐっ……この根性無しが！」	「Guh... You spineless lizard!」

33276	Cantel	「うう〜ん、無理〜だね、やっぱり……」	「Uuuun, it's impossible after all...」

33277	Rance	「仕方ない……って、お、おいこら！	「No choice then... Wait, hey!
33278	+	　墜ちてるぞ！」	　We're falling!」

33279	Cantel	「あぁ〜〜、つ〜〜かれ、た〜〜〜……」	「Aaaah~ So tiiiired~...」

33280	Rance	「どっ、どわああああぁぁぁぁぁぁ〜〜……」	「D-Dooooowaaaaaaaah......」

33281	Sill Plain	「あっ、あっ、ランス様ーーーーーー！？」	「Ah, ah, Rance-samaaaaaa!?」

33282	-	落下途中でキャンテルがもう一度力を振り絞り、	Mid-fall, Cantel gathered her strength once more,
33283	+	ランスは辛うじて空中でキャッチされた。	and barely caught Rance in the air.
