# 30754	２７０／迷宮に入る	
* Rance	ランス	Male
* Patton Helman	パットン	Male
* Hunty Kalar	ハンティ	Female
* Sheila Helman	シーラ	Female
* Sill Plain	シィル	Female
* Kentou Kanami	かなみ	Female
* Crook Mofus	クルックー	Female

29564	-		ヘルマン東部。	Eastern Helman.

29565	-		パットンの先導の元、ランス達は	Led by Patton, Rance and the others
29566	+		既に廃れきった村へとたどり着いていた。	arrived at a long-abandoned village.

29567	Rance	真剣	「……おい。なんだここは。	「......Hey. What is this place.
29568	+		　遺跡と言ったではないか」	　You said it was ruins.」

29569	Patton Helman	基本	「ああ。闘神都市シグマは、ここに埋まってたんだ」	「Yeah. Toushin City Sigma is buried here.」

29570	Rance	真剣	「なんだと？」	「What?」

29571	Patton Helman	基本	「墜落して……けっこう深い所まで、	「It crashed...... and got buried pretty deep.
29572	+		　埋まっちまったらしいんだ」	　That's how it ended up.」

29573	Hunty Kalar		「どうも、その上に村を築いて……	「It seems they built a village on top of it......
29574	+		　こっそり恩恵を受けてたみたいだね」	　and secretly benefited from it.」

29575	Sheila Helman		「近くには人里も全く無い土地ですし……	「There's no other settlements nearby......
29576	+		　きっと、そうやって暮らしてきたんですね……」	　They must have lived like that.」

29577	Patton Helman		「ろくな知識もなく、使える施設もたかが知れてる。	「They had little knowledge and limited usable
29578	+		　それでも国には内緒で、ちょっとずつ利用して……	　facilities. Still, they secretly used it bit by bit
29579	+		　ってところだと推測するがな」	　without telling the country...... That's my guess.」

29580	Sill Plain	泣き	「それでも、滅んじゃったんですね……なむなむ」	「Even so, they were destroyed...... Amen.」

29581	Patton Helman	基本	「今回の魔軍の襲撃で、ってんじゃなさそうだ。	「Doesn't look like it was from this Monster Army attack.
29582	+		　人が住まなくなって、ずいぶん経ってる」	　It's been a long time since anyone lived here.」

29583	Rance	真剣	「ふん。村の背景なんぞどうでもいい。	「Hmph. I don't care about the village's backstory.
29584	+		　で、闘神はどこだ？　埋まってるのか」	　So where's the Toushin? Buried?」

29585	Patton Helman	基本	「おお。こっちだ」	「Yeah. This way.」

29586	Kentou Kanami		「教会……？」	「A church......?」

29587	Crook Mofus		「教会ですね」	「It's a church.」

29588	Sheila Helman		「内装は……まだ保ってるみたいですね。	「The interior...... still looks preserved.
29589	+		　こほっ……掃除した方が良さそうですけど」	　Cough...... It could use some cleaning though.」

29590	-		パットンは迷わずまっすぐ進み、礼拝堂の奥……	Patton walked straight ahead without hesitation,
29591	+		頑丈な祭壇が置かれていたであろう場所の、	to the back of the chapel...... to where a
29592	+		床を持ち上げた。	sturdy altar once stood, and lifted the floor.

29593	Patton Helman	ウィンク	「さ、どうぞ。闘神都市へご案内だ」	「Here you go. Welcome to Toushin City.」

29594	Rance	基本	「ははん、なるほど。隠し扉か」	「Heh, I see. A hidden door.」

29595	-		ランスを先頭に、一行は隠し扉の奥へと	With Rance in the lead, the party entered
29596	+		入っていった。	the hidden passage.

29597	Rance		「ほう。奥に入れば、	「Hmm. Deeper in it actually starts looking
29598	+		　少しは遺跡らしくなってきたではないか」	　like proper ruins.」

29599	Patton Helman		「ここの奥にシグマはいる。	「Sigma is deeper inside.
29600	+		　入口周りは別だが、	　The area near the entrance is one thing,
29601	+		　少し奥に行くとモンスターも出るからな」	　but further in monsters start appearing.」

29602	Rance		「ふん、そんなもん恐るるに足りん。	「Hmph, those are nothing to fear.
29603	+		　いくぞ、突撃だ！」	　Let's charge in!」

29604	-		魔人討伐隊は、シグマの眠る場所を目指して	The Fiend Extermination Squad began advancing
29605	+		進み始めた。	toward where Sigma slept.
