# 31638	アームズ／裸	
* Arms Arc	アームズ	Female
* Rance	ランス	Male

93127	Arms Arc	「ランス、丁度いいところに」	「Rance, perfect timing.」

93128	Rance	「お、どした？」	「Oh, what's up?」

93129	Arms Arc	「いや、新しいレア武器が手に入ってな。	「Well, I got a new rare weapon.
93130	+	　威力などを試してみたい。	　I want to test its power.
93131	+	　一騎打ちしてくれないか？」	　Care for a one-on-one?」

93132	Rance	「一騎打ちか……面倒だが……」	「One-on-one, huh... It's a pain but...」

93133	Rance	「ま、たまにはよかろう」	「Well, it's fine once in a while.」

93134	Arms Arc	「お、意外だな」	「Oh, unexpected.」

93135	Rance	「んじゃ、こっちに来い」	「Alright, come here.」

93136	Arms Arc	「感謝する」	「Thanks.」

93137	Rance	「さあ、やるぞ！」	「Alright, let's do this!」

93138	Arms Arc	「…………」	「............」

93139	-	何故かランスとアームズは	For some reason Rance and Arms
93140	+	互いに裸で向かい合っていた。	stood facing each other completely naked.

93141	Arms Arc	「妙に素直だから、おかしいと思ったんだ」	「You were unusually obedient, so I thought something was off.」

93142	Rance	「がはははははははは、	「Gahahahahahaha,
93143	+	　男と女が繰り広げる一騎打ちと言えば、	　when a man and woman have a one-on-one,
93144	+	　セックス以外にあるまい！」	　it can only mean sex!」

93145	Rance	「というわけで、いざ！	「And so, here we go!
93146	+	　じんじょーに！　勝負、しょーぶ！」	　Gently now! Fight, fight!」

93147	Arms Arc	「…………」	「............」

93148	Arms Arc	「まあ、いいか」	「Well, whatever.」

93149	Rance	「おっ？」	「Oh?」

93150	Arms Arc	「お前には未だ、ベッドの中で戦って	「I've never beaten you in bed yet...
93151	+	　勝ったことがないからな……」	　so...」

93152	Arms Arc	「あのときの屈辱、ここで晴らすのも悪くない」	「It's not bad to clear that humiliation here.」

93153	Rance	「がははは！　いただきまーす！」	「Gahahaha! Here I come!」

93154	Arms Arc	「あ、こらっ！　フライングは卑怯だぞ！」	「Hey! Starting early is unfair!」

93155	Arms Arc	「…………」	「............」

93156	Arms Arc	「……んっ」	「...Nnh」

93157	-	…………	............

93158	-	……	...

93159	Arms Arc	「うーん……」	「Hmm...」

93160	-	セックスが終わった後	After the sex ended,
93161	+	アームズは唸っていた。	Arms was groaning.

93162	Arms Arc	「何故だ。勝てない」	「Why can't I win?」

93163	Rance	「がははは、経験の差だな！」	「Gahahaha, it's the difference in experience!」

93164	Arms Arc	「むう……」	「Muu...」

93165	Rance	「あと、アームズは冒険だと強いけど、	「Also, you're strong in adventures,
93166	+	　ベッドの中だとむしろ弱い方だよな」	　but pretty weak in bed.」

93167	Arms Arc	「なんと……	「I see...
93168	+	　私ってそうなのか……」	　So that's how I am...」

93169	Arms Arc	「知らなかった……	「I didn't know...
93170	+	　他人と比べることなんてないからな……」	　I never compared myself to others...」

93171	Rance	「いや、しかし、以前にやった時よりも	「Still, you were definitely better
93172	+	　確実にレベルアップはしていたぞ」	　than last time.」

93173	Arms Arc	「駆け出し冒険者……	「A beginner adventurer...
93174	+	　より上にはなれたかな」	　Maybe I've moved up a bit.」

93175	Rance	「そうだな、中級者すらまだまだ遠いが、	「Yeah, intermediate is still far off,
93176	+	　こなれてきた冒険者くらいには」	　but you've become a decently seasoned one.」

93177	Arms Arc	「そっか」	「I see.」

93178	Arms Arc	「まあ、私は気の長い方なんだ。	「Well, I'm a patient one.
93179	+	　ゆっくりとやっていくさ」	　I'll take it slow.」

93180	Arms Arc	「さってと」	「Well then.」

93181	-	アームズがベッドから出て行く。	Arms got out of the bed.

93182	Rance	「お、寝ていかないのか？	「Oh, you're not staying to sleep?
93183	+	　気を遣う必要はないぞ？」	　No need to hold back.」

93184	Arms Arc	「誰かのせいで、新しい武器の	「Thanks to someone, I couldn't test
93185	+	　試し斬りが出来なかったんじゃないか」	　my new weapon properly.」

93186	Arms Arc	「この時間ならまだ誰か起きてるだろう。	「At this hour someone should still be up.
93187	+	　別の相手を見つけてくるよ」	　I'll find another partner.」

93188	Arms Arc	「今日やるべきことを明日に残すのは	「Leaving today's tasks for tomorrow
93189	+	　気持ち悪くて仕方ないからな」	　feels disgusting to me.」

93190	Rance	「勤勉というか、変に真面目というか……」	「You're diligent, or rather strangely serious...」

93191	Arms Arc	「さて、じゃあ帰る」	「Well, I'll head back.」

93192	Rance	「おう、また俺に挑戦したくなったら	「Yeah, if you want to challenge me again,
93193	+	　いつでも来なさい。	　come anytime.
93194	+	　たっぷり相手をしてやる」	　I'll play with you plenty.」

93195	Arms Arc	「ふっ、考えておくよ」	「Hmph, I'll think about it.」

93196	-	アームズは飄々とした雰囲気のまま、	Arms left the room
93197	+	サラリと部屋から出て行った。	with her usual casual air.

93198	Rance	「サッパリしてる奴だなぁ」	「What a refreshing woman.」
