# 34156	t２１０／３１／シルキィ陵辱	

254889	?		魔軍、その夜	The Monster Army, that night. Silky, exhausted from
254890	+		戦い疲れて戻って来たシルキィ、チューリップの砲撃直撃も受けた	battle, returned-she was also hit directly by Tulip's
254891	+		魔物大将軍ヨシフもいます。	shelling. The Great Monster General Joseph is also
254892	+		（シルキィは最初は鎧、そして鎧解除する）	present. (Silky initially wears armor, then removes
254893	+		ネチネチとシルキィを言葉で嬲ります。	it.) They verbally torment Silky in a nagging manner.
254894	+		人間に手加減をしたな、勝てなかったばかりか魔軍に多数の被害が出た	You showed mercy to the humans, didn't you? Not
254895	+		貴様が殺したのも同じだ。	only did you fail to win, but you also caused many
254896	+		元人間の英雄だったから、我々ではなく人間の味方を優先したのか	losses to the Monster Army. It's the same as what
254897	+		裏切り者か、それなら・・ケイブリス様に報告しないといけないな	you killed. Because you were once a human hero, you
254898	+		シルキィは働かない、ホーネットを殺してしまえと	prioritized humans over us? A traitor, then... If so, we
254899	+		すみません、明日はもっとがんばります。	must report this to Kayblis-sama. Silky is useless; kill
254900	+		ふん、まぁいいだろう。	Hornet. I'm sorry, I'll do better tomorrow. Hmph, very
254901	+		よし、今夜の仕事だ、お前のおかげで仲間達が殺された兵士達がうっぷんを募らせている	well then. Alright, tonight's task: because of you,
254902	+		その身を捧げて彼らの怒りを受け止めてやるがいい	the soldiers whose comrades were killed are growing
254903	+		イベントシーン	furious. Offer yourself and bear their rage. Event
254904	+		シルキィが魔物に陵辱されるシーン	scene. Scene of Silky being violated by monsters.
