# 34959	t６０８／救援	

259469	?		エールとレリコフ	El and Lelikov Helman They had fallen asleep
259470	+		いつの間にか眠っていた、寒い・・	before they realized it; it's cold... This can't
259471	+		このままではいけない、動かないと、僕が足を挫いたからて	go on; he has to move, even though he twisted
259472	+		こんな所で待っていたらレリコフまで死んでしまう。	his ankle. If they wait here like this, even Lelikov
259473	+		でも、この子、ぼくを置いて一人でいってくれといっても	Helman will die. But this kid wouldn't listen even
259474	+		絶対に聞いてくれない、そんな子じゃない。	if I told him to go on alone and leave me behind.
259475	+		どうしよう・・	He absolutely wouldn't listen; he's not that kind
259476	+		と悩んでいると・・	of person. What should I do... As he worries about
259477	+		レリコフ、諦めたたら駄目だよ。信じるんだ、仲間を	this... Lelikov Helman says: 'You mustn't give
259478	+		どんな時も前を向くレリコフ、ポジティブ	up. Believe in your friends.' Lelikov Helman who
259479	+		強いなこの子と憧れを持ってしまう	always looks ahead, positive She's so strong; I
259480	+		　	 
259481	+		そうしているうちにガヤガヤ音がして	can't help but admire her. While we were like that,
259482	+		仲間達が救出に現れた。	a noisy sound was heard. Our comrades appeared
259483	+		ザンス、リセット、乱義、長田君。そしてヒーローもいる。	to rescue us. Zance, Reset, Rangi, Nagata-kun. And
259484	+		レリコフはヒーローに抱きつく	Hero was there too. Lelikov Helman hugs Hero.
