# 32182	折女／キャライベントＡ	
* Orime	折女	Female
* Sill Plain	シィル	Female
* Rance	ランス	Male
* Reset Kalar	リセット	Female
* Nagi su Ragarl	子供ナギ	Female

127482	Orime	基本	「あっ、ランスとシィルちゃんだー」	「Ah, it's Rance and little Sillー」

127483	Sill Plain		「こんにちは、折女さん」	「Hello, Orime-san.」

127484	Rance	真剣	「お前、相変わらずおはぎばっか食ってんのか」	「You're still eating ohagi all the time, huh.」

127485	Orime	基本	「んー、なんてーか……お供えされちゃって？」	「Hmm, how should I put it... people keep offering them to me?」

127486	Rance		「へ？」	「Eh?」

127487	Reset Kalar		「はい、どーぞ」	「Here you go.」

127488	Nagi su Ragarl		「どーぞー」	「Here you goー」

127489	Orime	笑顔	「おっ」	「Oh.」

127490	-		いつからいたのか	Reset and Nagi, who had been there who knows how long,
127491	+		リセットとナギが折女の後頭部に	held out ohagi toward the back of Orime's head.
127492	+		おはぎを差しだしていた。	

127493	-		　	　
127494	+		　　＜するするーー＞	　　＜Sluuurpー＞

127495	-		折女の髪の毛が二房伸びていき、	Two strands of Orime's hair extended,
127496	+		まるで手のように動いて、	moving like hands,
127497	+		器用におはぎを受け取った。	and skillfully took the ohagi.

127498	Reset Kalar	基本	「おーー……」	「Ooo...」

127499	Nagi su Ragarl		「お、お、お……」	「O, o, o...」

127500	-		　	　
127501	+		　　＜ばっくんちょ！＞	　　＜Chomp!＞

127502	-		んあー、と大きく口を開けた後頭部が	The back of her head opened its mouth wide
127503	+		勢いよく閉じておはぎを一口でたいらげた。	and snapped shut, devouring the ohagi in one bite.

127504	Orime		「んっふふー♪	「Nfu fuー♪
127505	+		　んまい、んまい♪」	　So good, so good♪」

127506	Reset Kalar		「おーっ」	「Ooo!」

127507	Nagi su Ragarl	笑顔	「すごいすごい！	「Amazing amazing!
127508	+		　リセット、もっと持ってこよう！」	　Reset, let's get more!」

127509	Reset Kalar	基本	「うん！」	「Yeah!」

127510	Orime		「と、こういうわけでねー」	「And that's how it isー」

127511	Orime		「やー、小っちゃい子らに、	「Geez, when the little ones
127512	+		　こんな期待されちゃあ、	　expect so much from me,
127513	+		　食べないわけにいかないじゃない？」	　I can't not eat it, right?」

127514	Rance		「嘘つけ。	「Liar.
127515	+		　関係なしにバクバク食っとる癖に」	　You stuff your face regardless.」

127516	Orime		「あははー、バレたかー」	「Ahaha, you got meー」

127517	Sill Plain		「ふふ、すっかり馴染まれたようで良かったですね」	「Fufu, I'm glad you've settled in so well.」

127518	Orime	笑顔	「そーそー、あたしも妖怪だから、	「Yep yep, I'm a yokai too so
127519	+		　大丈夫かなーって思ったけど、	　I wondered if it'd be okay,
127520	+		　細かいこと気にしない人多くて助かるよー」	　but there are lots of people here who don't mind the details, so it's greatー」

127521	Orime	基本	「ランスの陣営は賑やかでいいねー。	「Rance's group is so lively and niceー.
127522	+		　個性的な奴も多いし」	　Lots of unique people too.」

127523	Orime		「何よりおはぎも美味しいしー」	「And best of all, the ohagi is deliciousー」

127524	Orime		「んー、うまうまー♪」	「Mmm, so yummyー♪」

127525	-		折女は幸せそうにおはぎの味を楽しんでいた。	Orime happily savored the taste of the ohagi.
