# 32928	１０８／ランス城散策	
* Rance	ランス	Male
* Sill Plain	シィル	Female
* Biscuitta Burns	ビスケッタ	Female
* Kibako	キバ子	Female
* Pastel Kalar	パステル	Female
* Reset Kalar	リセット	Female
* Arlcoate Marius	アールコート	Female
* Leazas Black Soldier	汎用リーザス黒兵	Male
* Cream Ganoblade	クリーム	Female
* Urza Pranaice	ウルザ	Female
* Athena 2.0	あてな２号	Female
* Frostbyne	フロストバイン	Female
* Tama	タマ	Female
* Sanakia Drelshkaf	サーナキア	Female
* Krutche Muffin	クルーチェ	Female
* Cafe Artful	カフェ	Female
* Chaos	カオス	Male

189260	-	戦争が始まってから、	Since the war began,
189261	+	ランス城の中は随分と騒がしくなっていた。	Rance Castle had become quite noisy inside.

189262	Rance	「むう……」	「Muu...」

189263	Sill Plain	「はぁ……」	「Haa...」

189264	-	ランス達の前をバタバタと	A group of Leazas soldiers rushed past
189265	+	リーザス兵の一団が通り過ぎていった。	in front of Rance and the others.

189266	Rance	「お……」	「Oh...」

189267	-	かと思えば今度はヘルマン兵達が	Then right after, Helman soldiers
189268	+	バタバタと通り過ぎる。	rushed past noisily.

189269	Rance	「まったく、どいつもこいつも、	「Seriously, every single one of them,
189270	+	　我が物顔で忙しく走り回りおって。	　running around busily like they own the place.
189271	+	　俺様の静寂な城の雰囲気が台無しだ」	　Completely ruining the peaceful atmosphere of my castle.」

189272	Sill Plain	「なんだか皆さん忙しそうですねぇ」	「Everyone looks really busy.」

189273	Rance	「今、この城に何人くらいいるんだろうな」	「I wonder how many people are in this castle right now.」

189274	Rance	「おーい、ビスケッタさん。	「Hey, Biscuitta-san.
189275	+	　あ、ぱんぱん」	　Ah, clap clap.」

189276	Biscuitta Burns	「お呼びでしょうか」	「You called?」

189277	Sill Plain	「ひゃあ！」	「Hyaa!」

189278	-	ランスが手を叩くと、	When Rance clapped his hands,
189279	+	メイドのビスケッタが音もなく現れた。	the maid Biscuitta appeared without a sound.

189280	Sill Plain	「い、今、気配も存在感もなかったような……」	「J-Just now, she had no presence at all...」

189281	Biscuitta Burns	「私が視界に映っては皆さまの邪魔となります。	「If I appear in your sight, I would disturb everyone.
189282	+	　メイドに存在感は必要ありませんので」	　A maid does not need presence.」

189283	Sill Plain	「……必要ないからでなくせるんですか？」	「...You can erase it because it's not needed?」

189284	Rance	「気にするな。	「Don't worry about it.
189285	+	　ビスケッタさんはプロフェッショナルなだけだ」	　Biscuitta-san is just a true professional.」

189286	Biscuitta Burns	「御主人様の質問ですが、	「To answer Master,
189287	+	　現在は212人のお客様がご滞在しております。	　currently 212 guests are staying.
189288	+	　こちらは日によってかなり増減いたします」	　The number fluctuates greatly day by day.」

189289	Biscuitta Burns	「城内に空き部屋は	「There are
189290	+	　一つもない状況となっております」	　no empty rooms left in the castle.」

189291	Sill Plain	「えっと……メイドさんの数って……」	「Um... How many maids are there...?」

189292	Biscuitta Burns	「私を含めて16名でございます」	「Including myself, 16.」

189293	Sill Plain	「……それだけでそんな人数の方のお世話を」	「...Taking care of that many people with just that number...」

189294	Biscuitta Burns	「それがメイドである私の仕事でございます」	「That is my duty as a maid.」

189295	Rance	「あー、確かにいつもメイドがしんどそうな顔で	「Yeah, the maids always look exhausted
189296	+	　バタバタ走り回ってるな」	　running around busily.」

189297	Biscuitta Burns	「バタバタ……で、ございますか。	「Busily... you say.
189298	+	　申し訳ございません。	　I'm terribly sorry.
189299	+	　私の教育不足でございます」	　It is due to my lack of training.」

189300	Rance	「まあ、気にすることはないが」	「Well, don't worry about it.」

189301	Sill Plain	「あのぉ、私にも何か	「Um, is there anything
189302	+	　お手伝い出来ることはないでしょうか？」	　I can help with?」

189303	Biscuitta Burns	「いけません」	「That won't do.」

189304	Biscuitta Burns	「シィル様は一番大切な	「Lady Sill is in charge of
189305	+	　御主人様のお世話をお願いしております。	　the most important duty: caring for Master.
189306	+	　どうぞ、そちらに集中なさってください」	　Please focus on that.」

189307	Sill Plain	「は、はい。	「Y-Yes.
189308	+	　分かりました、頑張ります」	　Understood, I'll do my best.」

189309	Rance	「一番大切な御主人様のお世話、か……	「Caring for the most important Master, huh...
189310	+	　それならビスケッタさんの方が良さそうだな」	　Then Biscuitta-san seems better suited.」

189311	Sill Plain	「えっ！？」	「Eh!?」

189312	Rance	「シィルなんぞよりよっぽど	「Biscuitta-san is far more attentive
189313	+	　ビスケッタさんの方が気が利くしな」	　than someone like Sill.」

189314	Sill Plain	「うう……」	「Uuu...」

189315	Biscuitta Burns	「申し訳ありません。	「I'm sorry.
189316	+	　お断りさせて頂きます」	　I must decline.」

189317	Rance	「な、なんだと？」	「W-What did you say?」

189318	Rance	「メイドが主の世話を放棄するってのか」	「A maid abandoning her duty to her master?」

189319	Biscuitta Burns	「いえ、放棄は致しません。	「No, I am not abandoning it.
189320	+	　適材適所でございます」	　It is a matter of the right person for the right job.」

189321	Rance	「むむむ、主の言うことが聞けないのか！？」	「Muuu, you won't listen to your master!?」

189322	-	スッ――と、ビスケッタの目が細くなり、	Biscuitta's eyes narrowed sharply,
189323	+	辺りの温度が二度は下がった気がランスはした。	and Rance felt the temperature around them drop by two degrees.

189324	Biscuitta Burns	「私の目から見てこれが最も	「From my perspective, this is the
189325	+	　良い配置かと存じます」	　best arrangement.」

189326	Rance	「う、ぐ……」	「Ugh...」

189327	Biscuitta Burns	「ご不満がおありでしたら、	「If you are dissatisfied,
189328	+	　どうぞその不満の原因を私にお話し下さい」	　please tell me the cause of that dissatisfaction.」

189329	Rance	「こ、この感覚……久しぶり……」	「T-This feeling... it's been a while...」

189330	Biscuitta Burns	「もし御主人様がどうしてもと仰るのなら……」	「If Master insists...」

189331	Rance	「あー、分かった分かった。	「Ah, fine fine.
189332	+	　勝手にしろ」	　Do as you like.」

189333	Biscuitta Burns	「……ありがとうございます」	「...Thank you very much.」

189334	Rance	「しかし……	「However...
189335	+	　俺様の言うことならなんでも聞く	　That Biscuitta-san who usually obeys
