# 30698	２５５／王子が監禁されている迷宮	
* Rance	ランス	Male
* Kentou Kanami	かなみ	Female
* Maria Custard	マリア	Female

26917	Rance	「で……その答えが、この狭苦しい枝道か」	「So...... the answer is this cramped side path.」

26918	-	ランス達は、身を屈めないと通れない大きさの	Rance's group advanced in single file
26919	+	洞穴を、一列縦隊で進んでいた。	through a cave so narrow they had to crouch.

26920	Kentou Kanami	「この道を進んでいけば、	「If we follow this path,
26921	+	　王子のいる別荘の裏手に出るの。	　we'll come out behind the villa where the prince is.
26922	+	　モンスターも出るらしいけど……」	　There are apparently monsters too though......」

26923	Maria Custard	「そこからなら、こっそり入れる？」	「Can we sneak in from there?」

26924	Kentou Kanami	「たぶん」	「Probably.」

26925	Rance	「よし、さっさといくぞ。	「Alright, let's hurry.
26926	+	　いつまでもこんな狭い所に留まっていられるか」	　I can't stand staying in such a cramped place.」
