# 30907	２５８／３／選択／捜す	
* Rance	ランス	Male
* Noah Hakobune	ノア	Female

38766	Rance	真剣	「しかたない、世話の焼ける連中だ。捜すぞ」	「Can't be helped. What a pain. Let's search for them.」

38767	Noah Hakobune	動揺	「でも、それは……」	「But that's...」

38768	Rance	基本	「パットンどもなんぞどうでもいいが、	「I don't care about Patton and the others,
38769	+		　向こうに乗せた女の子も俺のだ。	　but the girls I put on that ship are mine too.
38770	+		　助けるぞ」	　We're saving them.」

38771	Noah Hakobune		「……はい。了解しました。回頭します！」	「...Yes. Understood. Turning around!」

38772	-		ノアの声に船員達もどうにか起ち上がり、	At Noah's voice, the crew somehow stood up,
38773	+		サンライズ号は再び動き始めた。	and the Sunrise began moving again.
