# 35128	t２４０／４／レイ／戦闘後	

261592	?		＞時間切れ	> Time's up. Oh no... just when it looked like we
261593	+		やばい・・負けそうという所で、レイが攻撃を止める	might lose, Lei stopped attacking. Tch, is that all? I was
261594	+		ちっ、この程度かよ、他の魔人を倒したというから期待していたが	expecting more since you said you defeated other Fiends.
261595	+		人間相手ではやりがいのある敵がいなくてやっぱつまらんか	It's boring since there's no worthwhile enemy against
261596	+		とがっかりした感じ	humans. He seemed disappointed. Rance, Chaos, this is
261597	+		ランス、カオス、やばい・・こいつ強いぞ。	bad... he's strong. Well, if it's only this much, I'll just kill
261598	+		ま、この程度ならさっさと殺して終わらしておこうかと迫るレイ	you quickly and end this, Lei pressed on. At that time,
261599	+		その時、ランスははったりをかます	Rance bluffed. Ugh... ouch, it's diarrhea after all. Damn,
261600	+		ぐっ・・イテテ、やっぱり下痢か、くそっ、俺様が本調子でないから負けてしまいそうだ	I might lose because I'm not in top form. If I were in
261601	+		本調子なら絶対に勝つのに・・	full form, I would definitely win... Lei: 'Hmm... is that so?
261602	+		レイ．ん・・そうなのか、ちっ、身体こわしてかなら戦いに来るなよ	Tch, don't come to fight if your body's broken.' Boring.
261603	+		つまらん、今日は見逃してやる、身体成したらもう一度勝負だ。	I'll let you go today. When you recover, we'll fight again.
261604	+		ちっ、しかたねぇな、だが後悔するなよ	Tch, it can't be helped. But don't regret this. The only
261605	+		下痢で本調子でない今しか俺を倒す機会は無かったのだぞ、本調子の俺はお前なんか	chance you had to defeat me was now, while I'm not in
261606	+		けちょんけちょんだぞ	top form because of diarrhea. The real me would... ...beat
261607	+		そいつは楽しみだ	you to a pulp. That'll be something to look forward to.
