# 35196	t２４１／１／スタート	

262207	?		Ｍランドに到着したランス達	Rance and the others arrive at M Land. (This time, skipping
262208	+		（今回は　ＣＩＴＹ−現地への移動は省く）	CITY - movement to the site.) Maria, Shizuka, Copandon,
262209	+		マリア、志津香、コパンドン、セシル、（篠田はもういなくていいかな）	Cecil, (maybe Shinoda isn't needed anymore). They ask about
262210	+		戦況の様子を聞く	the current battle situation. The Monster Army and Free Cities
262211	+		魔軍と自由都市軍は、あちらこちらで小競り合い、前回のセキガハラのような	forces are skirmishing here and there, but no major battles like
262212	+		大きな戦闘は起こってはいない	the last Sekigahara. There have been no large-scale battles. Ten
262213	+		新型のチューリップ３号Ｈ型１０両が戦線に投入されて大活躍	new Type H Tulip No.3 tanks were deployed to the front and
262214	+		しばらく勝ちまくっていたのだけど・・・	performed excellently. They were winning repeatedly for a while,
262215	+		それはどうでもいい、俺が倒すべきは魔人だ。	but... That doesn't matter; the one I must defeat is the Fiend.
262216	+		魔人は現れたのか・・	Has the Fiend appeared? Yeah, Fiend Pi-R appeared and sent
262217	+		うん、魔人パイアールが現れて、チューリップ３号に似たような戦車を	out tanks similar to the Tulip No.3. They went on the offensive
262218	+		繰り出してきてチューリップ３号が次々と撃破されている	and the Tulip No.3 tanks have been destroyed one after
262219	+		あの時、見られて技術をパクられたんだ−と泣くマリア	another. Maria cries, saying 'At that time, they saw and stole
262220	+		パイアールは、神出鬼没というより、チューリップ３号狙いで最近現れていたけ	our technology.' Pi-R has been appearing recently targeting the
262221	+		が、こちらがそれを恐れて３号出さなくなったら来なくなっている。	Tulip No.3 tanks rather than being truly elusive. But when we
262222	+		そんな状況	got afraid and stopped deploying the No.3 tanks, he stopped
262223	+		　	 
262224	+		チューリップ３号はまだあるのか、後２台だけ・・	showing up. That's the current situation. Are there any Tulip
262225	+		よし、作戦は決まったな。	No.3 tanks left? Only two more... Alright, the plan is decided.
262226	+		いやがるマリアをねじふせて、残ったチューリップ３号２台を連れ出す	He forces the reluctant Maria and takes the remaining two Tulip
262227	+		へっぽこ街道を進む	No.3 tanks with him. They proceed down the rough highway.
